ip.src_host,snmp.msgAuthoritativeEngineID,snmp.msgAuthoritativeEngineBoots,snmp.msgAuthoritativeEngineTime,Enterprise code,Mac
87.212.78.1,502660000000010030000130,3,59613318,1344692224,not_set
92.68.136.237,80001cc703001daa413368,0,0,7367,001daa413368
92.108.138.255,80000009030000a289271400,8,29080032,9,0000a289271400
109.109.102.64,8000000903007c210e058c80,20,36339111,9,007c210e058c80
87.236.3.86,800000090300a4934c5d4c40,9,22998186,9,00a4934c5d4c40
93.117.238.31,8000000903005451de457880,10,6435014,9,005451de457880
93.117.218.184,8000000903005cb12e79b480,14,5107245,9,005cb12e79b480
95.142.48.238,80000009030000260b199b18,3,130526057,9,0000260b199b18
87.215.15.33,800000090300845a3e071501,3,5093289,9,00845a3e071501
92.246.94.190,80000009036cb2aecd411c,0,0,9,6cb2aecd411c
86.109.13.115,7c8015c5341e5cb0ebbb2de37b6382937d36f9ee2c54029af3430d9340a244d2,2,25368770,2088768965,not_set
94.103.151.183,8000000903000005740fb2bc,8,191953711,9,000005740fb2bc
94.209.209.0,800000090300285261fabc00,12,29514962,9,00285261fabc00
93.117.223.193,80000009030024d79c3b4d80,12,18504949,9,0024d79c3b4d80
87.212.177.1,502660000000031201007174,2,50077133,1344692224,not_set
87.213.95.53,800000090300748fc2597100,2,6390994,9,00748fc2597100
89.207.28.31,800000090300c89c1d431288,6,51460099,9,00c89c1d431288
94.228.128.212,800000090300a80c0df1cf50,15,121489624,9,00a80c0df1cf50
89.20.78.129,800000090300f44e05068928,3,19632786,9,00f44e05068928
144.178.228.97,8000000903000027e3397a21,5,6600292,9,000027e3397a21
144.178.234.245,800000090300e4c722bc0bc0,7,25642333,9,00e4c722bc0bc0
94.228.128.60,800000090300a80c0df1cf50,15,121489625,9,00a80c0df1cf50
145.131.244.143,80001f88802b015848fbaee666,1,21960255,8072,No Mac indication (0x03)
92.65.77.137,8000000903009077eefbcaa0,3,21771516,9,009077eefbcaa0
87.236.7.39,800000090300c44d84bc3980,14,77877708,9,00c44d84bc3980
94.75.234.216,80003a8c04,0,0,invalid,invalid
92.65.18.77,800000090300bc26c713e704,6,49512770,9,00bc26c713e704
144.178.235.44,800000090300005d7326249b,7,684712,9,00005d7326249b
94.101.104.113,80000009030078baf9c2efaf,5,3034526,9,0078baf9c2efaf
92.69.112.119,800000090300e02f6d216220,1,6237382,9,00e02f6d216220
93.92.26.179,0000000903005c3e06c2ab20,3,33884737,9,not_set
91.238.154.11,8000000903547fee0945e0,0,0,9,547fee0945e0
93.117.199.119,800000090300007888d65cfc,1,3214178,9,00007888d65cfc
93.117.231.93,800007db03a4be2bb8882a,13,32745806,2011,a4be2bb8882a
87.195.104.255,800000090300001d45de2aa0,13,141998101,9,00001d45de2aa0
89.99.212.255,80000009030094d469541400,9,27700570,9,0094d469541400
87.215.51.249,8000000903000845d155a700,10,29664151,9,000845d155a700
92.64.68.89,00000009020000024b7d8d6f,12,34313661,9,not_set
92.63.170.233,80000a4c01b9bb0c01,17,2981154,2636,No Mac indication (0x03)
93.117.254.81,80000009030044b6be870e00,8,64169377,9,0044b6be870e00
145.128.217.173,00000009020000024b7d8d6f,15,2947675,9,not_set
87.98.39.44,80003a8c04,0,0,invalid,invalid
145.220.141.145,80001f8880261889700e3bf35f00000000,17,4009288,8072,No Mac indication (0x03)
93.117.199.65,800033870370fc8c677ca0,0,0,13191,70fc8c677ca0
92.68.174.239,80001f88031056ca1b2ecc,1,604163,8072,1056ca1b2ecc
144.178.234.55,800000090300cc167ea5d5db,4,4921925,9,00cc167ea5d5db
92.65.83.128,800000090300ac3a6769b300,9,55034826,9,00ac3a6769b300
93.117.195.137,80000009030028affd7e4280,16,16235826,9,0028affd7e4280
94.209.93.171,80000b2f05b0c287e4b0c433,1,3125082,2863,No Mac indication (0x03)
94.209.142.128,8000124c05083e8e96b8c833,106,1229366,4684,No Mac indication (0x03)
93.117.220.97,800033870370fc8c1610e8,0,0,13191,70fc8c1610e8
92.121.64.67,80000009030074a2e6f35169,5,121410722,9,0074a2e6f35169
95.142.50.67,8000000903000017df51a41b,3,19410893,9,000017df51a41b
92.65.230.56,80000009030084b802396860,5,56413403,9,0084b802396860
92.67.103.203,80001cc7031449bc7f6fd0,0,0,7367,1449bc7f6fd0
87.236.1.219,800000090300ac3a679b2880,42,4535528,9,00ac3a679b2880
93.117.208.25,800007db03cc208cbc0ff8,15,6408000,2011,cc208cbc0ff8
145.128.183.184,8000000903000027e38a8634,4,12118297,9,000027e38a8634
89.146.62.69,800000090300f07f068e0f82,3,20634522,9,00f07f068e0f82
143.177.195.255,502660000000010030000004,2,2370348,1344692224,not_set
95.99.11.255,502660000000010030000010,6,49037081,1344692224,not_set
87.215.125.166,800000090300c89c1dd1ae60,5,78443662,9,00c89c1dd1ae60
90.145.33.25,800000090300c067afa80080,2,80594436,9,00c067afa80080
95.168.161.17,80001f88800e3d27149c33aa6400000000,10,60126,8072,No Mac indication (0x03)
151.236.146.128,800000090300f80f6fc6e949,4,19377175,9,00f80f6fc6e949
87.208.32.0,502660000000010030000047,6,48952520,1344692224,not_set
93.117.251.96,80000009030004bd977eec80,14,9949434,9,0004bd977eec80
91.214.47.224,80001f88800519161bef5a5f6600000000,26,2176280,8072,No Mac indication (0x03)
89.146.60.51,80000009030064f69d45b95e,2,57367993,9,0064f69d45b95e
87.251.48.145,8000113d03b07fb9362383,0,1912048,4413,b07fb9362383
86.109.13.48,5e34eecce520952f8522f6654cf36efc31784780c0feb49f1231bee131678dfb,47,19308384,1580527308,not_set
95.97.154.70,80001f88804b483516ba6e1e4d,16,1051534,8072,No Mac indication (0x03)
92.68.61.125,80000009030080248f157c80,15,1196861,9,0080248f157c80
93.92.30.167,8000000903006c416a906e2e,11,60410588,9,006c416a906e2e
145.131.252.0,80000009030028ac9e5a4184,1,3094890,9,0028ac9e5a4184
93.157.139.1,80000a4c03b8c25357c3c0,5,46958227,2636,b8c25357c3c0
89.106.164.65,800000090300e44e2dba0627,2,41818650,9,00e44e2dba0627
93.117.194.130,80001f8880fcf0f90596436d3800000000,1,7672633,8072,No Mac indication (0x03)
94.210.64.0,800000090300002790ffc000,10,16299703,9,00002790ffc000
92.65.201.217,800000090300a03d6fff13b8,8,8804080,9,00a03d6fff13b8
94.210.236.141,8000124c05c0389690999d33,109,2798812,4684,No Mac indication (0x03)
145.128.241.213,80000009ee005c5ac76e63cf,7,41566652,9,No Mac indication (0x03)
88.208.10.172,8000000903fc9947548960,0,0,9,fc9947548960
91.206.80.23,800000090300008e73df0e00,12,47996103,9,00008e73df0e00
145.131.243.0,800000090300a0ecf94c0070,11,73152308,9,00a0ecf94c0070
149.143.18.24,800000090300f872eac1312e,7,25423096,9,00f872eac1312e
145.128.242.60,80000009ee005c5ac76e63cf,7,41566653,9,No Mac indication (0x03)
109.109.107.17,800000090300a84fb1b2df80,14,33324949,9,00a84fb1b2df80
89.20.65.38,80001f888006509d49bb397d67,2,11854302,8072,No Mac indication (0x03)
89.200.101.162,800000090300940d4beed680,10,4324735,9,00940d4beed680
88.208.48.126,80000009032c4f52fc16bc,0,0,9,2c4f52fc16bc
89.146.51.44,80000009ee005c5ac76e63cf,7,41566654,9,No Mac indication (0x03)
139.28.203.0,8000000903000845d1af4e80,10,90658343,9,000845d1af4e80
145.102.242.199,8000000903005006ab638100,33,1313843,9,005006ab638100
94.214.92.1,800000090300285261fac000,20,9326955,9,00285261fac000
89.20.173.122,8000000903006887c6181b00,12,48273437,9,006887c6181b00
92.64.12.208,800000090300a46c2a26b600,7,42310941,9,00a46c2a26b600
94.103.155.193,8000000903000005740fb2bc,8,191953735,9,000005740fb2bc
145.220.141.224,80001f8880261889700e3bf35f00000000,17,4009302,8072,No Mac indication (0x03)
93.117.193.120,800000090300000000000000,2,207964208,9,00000000000000
89.20.78.165,800000090300b838619b7fb6,10,22980680,9,00b838619b7fb6
109.109.98.1,00000009030074ad9863cdbc,8,45886575,9,not_set
95.142.111.3,800009308300003088001715,23,88229848,2352,No Mac indication (0x03)
93.117.199.17,8000000903007cad4f5b7d80,26,82229,9,007cad4f5b7d80
93.92.27.160,800000090300bc16651a28ba,4,12197899,9,00bc16651a28ba
89.255.53.13,80000009030000fd22dce000,21,19948935,9,0000fd22dce000
149.143.20.82,0000000903005c3e06c2ab20,3,33884758,9,not_set
93.90.65.213,800000090300005d73265ff0,2,12447906,9,00005d73265ff0
94.103.153.65,8000000903000005740fb2bc,8,191953738,9,000005740fb2bc
87.215.29.74,800000090300707db923ec80,10,102682418,9,00707db923ec80
151.248.54.89,8000000903006879098d7501,5,6931830,9,006879098d7501
90.145.229.115,8000000903000019562ce806,22,30768427,9,000019562ce806
94.214.190.1,800000090300285261fac000,20,9326960,9,00285261fac000
93.117.221.209,800000090300802dbf6f2c80,20,41744061,9,00802dbf6f2c80
92.66.35.128,800000090300885a92e999d6,4,25327121,9,00885a92e999d6
103.214.4.54,80001f8880cab741092457845a00000000,24,72056460,8072,No Mac indication (0x03)
152.89.6.98,80000009030018e72874e900,27,34287912,9,0018e72874e900
92.108.28.255,80000009030000a289267000,8,27873060,9,0000a289267000
91.212.176.130,80001f8880acc0be2424869a5f00000000,5,144391570,8072,No Mac indication (0x03)
109.109.100.49,80000009030028affd10b000,16,11125868,9,0028affd10b000
92.68.154.218,80003a8c04,0,0,invalid,invalid
93.117.255.45,8000000903007411b2a3f080,8,57549359,9,007411b2a3f080
139.92.250.64,800000090300000bfcdbb01b,9,18495794,9,00000bfcdbb01b
91.205.215.166,800007c703cc4e24f5ab00,48,6981983,1991,cc4e24f5ab00
109.235.34.173,80000009030070ca9be96e07,26,6039301,9,0070ca9be96e07
87.195.25.32,80000009ee00b0faeb1f4400,16,10844720,9,No Mac indication (0x03)
134.19.178.65,80000a4c030c599c5c6200,1,149438628,2636,0c599c5c6200
89.188.0.250,800000090300707db9b70c80,14,23470544,9,00707db9b70c80
89.106.166.122,800000090300649ef39e7c36,2,6486620,9,00649ef39e7c36
89.149.221.90,80001f88802637bc12da71ec6500000000,13,60141,8072,No Mac indication (0x03)
109.109.124.155,800000090300482e72fe6980,16,11823970,9,00482e72fe6980
93.184.105.41,8000000903008c9461fb5e80,8,20213021,9,008c9461fb5e80
88.208.41.126,80000009032c4f52fc16bc,0,0,9,2c4f52fc16bc
89.255.17.112,80000009030080e01ddb4fe0,1,55461847,9,0080e01ddb4fe0
89.99.229.255,800000090300f8a73af0f400,11,18615107,9,00f8a73af0f400
92.66.81.249,80001f88031056ca1720c0,2,604181,8072,1056ca1720c0
94.213.13.255,800000090300d4ad710d4400,23,27177505,9,00d4ad710d4400
149.143.17.213,800000090300588b1c9ce680,18,1194051,9,00588b1c9ce680
92.68.213.230,80001f888059d562326812f7ea,1,2266256,8072,No Mac indication (0x03)
109.232.41.201,800000090300084ff9feb9a0,22,74318769,9,00084ff9feb9a0
145.131.231.16,800000090300f40f1bafa8c4,5,38358168,9,00f40f1bafa8c4
94.210.203.175,80000b2f05705a9e281b1233,1,692083,2863,No Mac indication (0x03)
91.148.238.3,f5717f444ca88d993f00,14,80981959,1970372420,No Mac indication (0x03)
87.210.213.255,502660000000010030000086,6,48778312,1344692224,not_set
86.109.13.45,104e17bee315da1a41c41458e7d2980d174aa923aab4b1cc3a4e779ea907f2e2,24,19309988,273553342,not_set
87.236.7.49,8000000903007cad4f9c9780,8,92380635,9,007cad4f9c9780
91.103.21.9,800000090300c471fec9fd80,16,270660001,9,00c471fec9fd80
92.68.209.188,80000009030000df1d7ba980,10,14410557,9,0000df1d7ba980
93.117.225.249,800033870370fc8c16148a,0,0,13191,70fc8c16148a
89.20.92.24,80001f88805ce15e0c5cbb5561,21,7757689,8072,No Mac indication (0x03)
145.222.223.19,8000000903d4789bd35f60,0,0,9,d4789bd35f60
92.67.180.238,8000000903009cd57d0136d7,3,24701350,9,009cd57d0136d7
109.109.105.9,800000090300b0c53ce4d080,18,31943105,9,00b0c53ce4d080
89.19.60.51,80000009030010f311db90f2,1,4146652,9,0010f311db90f2
87.213.98.74,8000000903006cab059687cc,1,145398735,9,006cab059687cc
89.200.98.163,8000000903007cad4fb1b000,158,7338468,9,007cad4fb1b000
109.109.104.237,800000090300b0c53ce4ac80,10,30734113,9,00b0c53ce4ac80
145.128.242.240,80000009ee005c5ac76e63cf,7,41566673,9,No Mac indication (0x03)
92.64.101.23,80000009030070695a80789c,2,35787203,9,0070695a80789c
151.236.150.126,800000090300c828e5c9ce81,2,11939888,9,00c828e5c9ce81
93.184.105.45,8000000903008c9461fb5e80,8,20213029,9,008c9461fb5e80
87.208.228.0,502660000000010030000036,8,48777913,1344692224,not_set
92.110.28.1,8000000903000029c2017000,8,30809502,9,000029c2017000
89.188.21.186,80001f88031056ca69cb60,1,10353325,8072,1056ca69cb60
144.178.228.15,800000090300bc26c7d93b59,5,15479989,9,00bc26c7d93b59
139.28.200.7,8000000903003890a554f980,12,15398011,9,003890a554f980
89.20.65.79,80000009030074a2e6b2c908,6,3284135,9,0074a2e6b2c908
87.236.3.42,800000090300286f7fd68e80,8,25940013,9,00286f7fd68e80
95.211.71.128,8000000903000012d92bfe10,3,210205192,9,000012d92bfe10
92.68.30.223,80000009030084ebef083780,18,11853187,9,0084ebef083780
145.131.168.17,00000009020000024b7d8d6f,9,964398,9,not_set
94.103.156.225,8000000903000005740fb2bc,8,191953754,9,000005740fb2bc
95.99.83.129,80003a8c04,0,0,invalid,invalid
91.189.210.7,800000090300500f807e2d00,11,99150176,9,00500f807e2d00
149.143.13.28,800000090300588b1c9c1a00,12,12778312,9,00588b1c9c1a00
94.210.2.255,800000090300002790ffc000,10,16299727,9,00002790ffc000
94.213.196.255,80000009030028526128e400,12,5895505,9,0028526128e400
92.70.8.98,800000090300e44e2dba0dd7,2,23837782,9,00e44e2dba0dd7
141.255.178.37,8000000903004800b32faa80,5,13750846,9,004800b32faa80
95.142.54.140,800000090300a0e0af79e830,1,251094749,9,00a0e0af79e830
94.124.122.0,8000000903000005740fb2bc,8,191953756,9,000005740fb2bc
91.148.229.254,800007c703748ef8ccb1a0,0,912599341,1991,748ef8ccb1a0
89.39.105.24,80001f8880fb6f623ce30e2d6700000000,2,17347657,8072,No Mac indication (0x03)
92.109.219.1,80000009030000ebd5ed3c00,8,28305431,9,0000ebd5ed3c00
91.195.201.66,80003a8c04,0,0,invalid,invalid
149.143.20.255,80000009030030f70dbb490e,3,444330,9,0030f70dbb490e
95.128.6.86,80000634b26ef40010147ca695,1,106756578,1588,No Mac indication (0x03)
151.248.48.89,8000000903007079b3d87c60,2,10985362,9,007079b3d87c60
87.208.244.0,502660000000010030000043,7,48950494,1344692224,not_set
93.117.199.104,8000000903001cd1e09de380,14,17990999,9,001cd1e09de380
87.237.96.33,8000000903d0e0428e3340,0,0,9,d0e0428e3340
92.71.216.30,800022250318b1695f7540,6,1265917,8741,18b1695f7540
87.215.28.114,8000000903007426ac80b400,3,14841141,9,007426ac80b400
91.205.215.46,f5717f001c732c2c0400,1,174433161,1970372352,No Mac indication (0x03)
109.72.94.2,800007c7030012f29c3300,618,128922728,1991,0012f29c3300
145.128.245.48,80000009ee000008e3fffc2c,1,39228047,9,No Mac indication (0x03)
87.213.97.238,80000009030044d3caa0bc00,3,146107709,9,0044d3caa0bc00
92.66.65.201,80002225032cb8ed8f2e4c,16,8638220,8741,2cb8ed8f2e4c
87.237.30.43,8000000903007c0ece42550a,7,4601038,9,007c0ece42550a
87.251.48.180,80001f8880142d5b28cb6e1e4d,6,612728,8072,No Mac indication (0x03)
91.238.154.139,80000009030027e3b19a20,0,0,9,0027e3b19a20
94.142.209.192,80000009030058ac78269080,11,99157077,9,0058ac78269080
92.109.152.255,80000009030000a289267000,8,27873081,9,0000a289267000
147.75.86.92,8b9e7de6c5622e627e9431890d343cc220155c8a5610b0946e00d2d5e8f2ef55,16,19308418,194936294,No Mac indication (0x03)
93.92.29.167,800000090300c067afd9d880,1,42156427,9,00c067afd9d880
93.191.0.207,800000090300e069ba902c81,5,33379757,9,00e069ba902c81
94.210.94.1,80000009030000a289271800,8,30811038,9,0000a289271800
145.131.158.115,8000000903002c5741b5ac00,10,5931407,9,002c5741b5ac00
93.117.233.33,800007db03dcef807f7702,9,69918318,2011,dcef807f7702
92.67.248.39,80001cc7031449bc2a26c8,0,0,7367,1449bc2a26c8
94.210.192.107,80000b2f05d0b2c42784e933,1,1311336,2863,No Mac indication (0x03)
93.117.243.145,800033870370fc8c16065c,0,0,13191,70fc8c16065c
145.128.176.47,8000000903002c5a0f8a8810,2,43357380,9,002c5a0f8a8810
89.99.227.1,800000090300285261fa5c00,36,24849106,9,00285261fa5c00
92.67.6.176,80000009030074ad983a9a80,36,8304880,9,0074ad983a9a80
93.117.237.103,800007db03dcef807f76c2,11,3030087,2011,dcef807f76c2
91.213.190.1,8000000903a8b456f663f6,0,0,9,a8b456f663f6
89.20.82.10,80001f8880d5af8e2d0f751e66,13,7665474,8072,No Mac indication (0x03)
92.65.90.120,8000000903007c210eede3a4,1,150068829,9,007c210eede3a4
94.211.253.198,8000124c051c3e8437d13933,142,102280,4684,No Mac indication (0x03)
87.236.2.51,800000090300d0e0426f0d80,8,22995410,9,00d0e0426f0d80
93.117.197.133,80000009030024d79c378a00,14,16338065,9,0024d79c378a00
94.214.103.75,8000124c0570188b47b8b633,43,3567497,4684,No Mac indication (0x03)
92.69.102.73,80001f88804f67043a6012c224,1,20474643,8072,No Mac indication (0x03)
94.213.40.107,8000124c0570778172eb8033,663,740646,4684,No Mac indication (0x03)
149.143.21.151,8000000903005057a8580f80,15,15831618,9,005057a8580f80
147.28.206.26,3d8e0f0a38b847885334fea75663947accf387b9d2b3c86f5d3381b1d18dcc89,32,31329767,1032720138,not_set
95.128.6.150,80000634b26ef40010147ca695,1,106756587,1588,No Mac indication (0x03)
93.92.24.6,800000090300a40cc3a16801,2,219565564,9,00a40cc3a16801
94.228.128.134,80000009030024e9b3e23d18,5,68138921,9,0024e9b3e23d18
88.218.155.113,80000634b22db4001014e8f756,6,69619756,1588,No Mac indication (0x03)
95.129.123.248,8000000903000023acdb2881,4,289749565,9,000023acdb2881
147.75.86.114,909ffbc7efa46df6a769d4df07f6937b7a487118f505017292c022442dc5cb43,20,19308310,278920135,No Mac indication (0x03)
94.215.22.216,80000b2f058029941c18d933,1,1273224,2863,No Mac indication (0x03)
92.110.34.0,8000000903000029c2017000,8,30809518,9,000029c2017000
93.117.248.25,80000009030024d79c373b80,10,11879942,9,0024d79c373b80
144.178.110.27,800000090300d4c93cf3d8c7,3,31199388,9,00d4c93cf3d8c7
93.117.217.97,80000009030078f1c68e9c00,33,36127857,9,0078f1c68e9c00
109.109.104.168,800000090300b0c53ce4ac80,10,30734132,9,00b0c53ce4ac80
92.70.144.57,8000000903004403a7151580,4,132197548,9,004403a7151580
151.248.53.128,8000000903007079b3468c7d,3,59536980,9,007079b3468c7d
87.236.0.218,800000090300c014fe1d0300,9,144031400,9,00c014fe1d0300
92.64.27.188,80000009030034ed1bb47d80,12,109951001,9,0034ed1bb47d80
87.237.30.41,8000000903007c0ece42550a,7,4601049,9,007c0ece42550a
89.20.86.95,8000000903002c4f52710e76,1,5433142,9,002c4f52710e76
94.101.104.48,800000090300502fa8524800,4,23919477,9,00502fa8524800
94.103.147.253,8000000903000005740fb2bc,8,191953771,9,000005740fb2bc
91.217.253.192,80000009030000351a058a80,1,7829867,9,0000351a058a80
88.208.3.126,80000009032c4f52fc16bc,0,0,9,2c4f52fc16bc
92.66.35.172,00000009020000024b7d8d6f,6,6748594,9,not_set
149.143.28.230,80001f8880a4bf3f712c00000000000000,1,3333437,8072,No Mac indication (0x03)
145.131.233.194,800000090300b0c53c7adf80,12,5928842,9,00b0c53c7adf80
145.131.151.121,00000009020000024b7d8d6f,6,3976016,9,not_set
93.92.27.193,800000090300001da2c1a399,11,353618,9,00001da2c1a399
92.71.202.207,80000009030078bc1a354a80,18,21257071,9,0078bc1a354a80
145.128.194.1,800000090300a0ecf94c0070,11,73152350,9,00a0ecf94c0070
144.178.226.70,80000009030070df2ffa810d,8,92259132,9,0070df2ffa810d
145.102.33.113,80000a4c01916621fa,9,146115060,2636,No Mac indication (0x03)
93.117.217.209,8000000903007411b2a6ff80,13,61441441,9,007411b2a6ff80
109.109.101.247,800000090300b0c53ce4ad80,34,31934872,9,00b0c53ce4ad80
145.131.70.65,8000000903006c20561b7434,2,10554140,9,006c20561b7434
151.248.51.176,8000000903007079b3d87c60,2,10985380,9,007079b3d87c60
145.131.92.25,800000090300649ef33cb7de,1,86226211,9,00649ef33cb7de
95.99.238.0,502660000000010030000070,7,49470387,1344692224,not_set
93.117.232.111,800007db035413101ab35d,2,6580629,2011,5413101ab35d
93.90.64.211,8000000903000896adb62548,6,8207379,9,000896adb62548
93.117.205.213,800000090300e4387e5f6f80,15,2179585,9,00e4387e5f6f80
109.235.32.23,000000090300d46d500e6608,37,27677951,9,not_set
93.184.102.182,800000090300b08bcf3aae80,7,4980737,9,00b08bcf3aae80
145.131.152.223,800000090300a89d21868654,3,1388888,9,00a89d21868654
145.14.8.3,80000009030000d78f816200,9,101806048,9,0000d78f816200
92.108.210.0,80000009030000ebd5ec4400,18,14390318,9,0000ebd5ec4400
109.206.172.122,80001f888093ff69654d50495d00000000,57,11333979,8072,No Mac indication (0x03)
109.109.109.161,800000090300b0c53ce4ad80,34,31934876,9,00b0c53ce4ad80
93.117.229.162,8000000903005c3e06b9e000,11,22922694,9,005c3e06b9e000
145.131.186.157,8000304404464754373047544b3234303038323731,1744644922,3709497,12356,No Mac indication (0x03)
93.117.249.205,800033870370fc8c099e8e,0,0,13191,70fc8c099e8e
87.98.95.72,8000000903005057a8bb5555,1,100921240,9,005057a8bb5555
87.212.230.0,502660000000010030000107,6,48775778,1344692224,not_set
92.66.0.25,80001f88031056ca6787d0,1,2423898,8072,1056ca6787d0
87.236.2.129,80000009030028affdf1db80,14,44907015,9,0028affdf1db80
109.235.39.208,800000090300d0e0427bf800,10,53674338,9,00d0e0427bf800
93.154.122.255,80000009030000f663846158,2,102743916,9,0000f663846158
118.91.184.253,8000000903bc26c79dca40,0,0,9,bc26c79dca40
93.117.197.65,800033870370fc8c1615bc,0,0,13191,70fc8c1615bc
145.131.169.162,8000000903002c5741b5ac00,10,5931425,9,002c5741b5ac00
95.168.161.26,80001f888088a9125d9785676500000000,9,60197,8072,No Mac indication (0x03)
89.20.93.96,800000090300ecbd1d981566,3,142225425,9,00ecbd1d981566
145.131.71.202,8000000903006c20561b6148,1,39144702,9,006c20561b6148
87.208.231.1,502660000000010030000091,6,49470669,1344692224,not_set
94.210.13.1,800000090300285261293c00,9,30120020,9,00285261293c00
94.209.241.1,8000000903006c410e152c00,9,32105226,9,006c410e152c00
151.236.147.18,800000090300002a103b862d,1,20575566,9,00002a103b862d
93.117.214.16,8000000903000476b0cfc480,6,6172195,9,000476b0cfc480
89.146.51.70,80000009ee000008e3fffc4c,25,59633454,9,No Mac indication (0x03)
89.207.26.111,800000090300881dfcd32400,4,173983855,9,00881dfcd32400
145.128.192.237,800000090300a0ecf94c0070,11,73152360,9,00a0ecf94c0070
95.97.189.114,8000304404464754343046544b3233303946593344,1745374217,2980118,12356,No Mac indication (0x03)
90.145.240.146,8000304404464754343046544b3233303946583553,1741354996,6999420,12356,No Mac indication (0x03)
144.178.109.24,8000000903009c57ad48ba81,3,50808652,9,009c57ad48ba81
92.111.53.178,800000090300501cbfdac336,5,40364210,9,00501cbfdac336
91.244.224.1,80003a8c04,0,0,invalid,invalid
151.236.147.180,8000000903006cab051463a1,2,20500796,9,006cab051463a1
89.20.74.39,8000000903009077eefbce9c,2,21878394,9,009077eefbce9c
145.128.212.7,80000009030078da6e465a6a,6,16132484,9,0078da6e465a6a
91.196.169.209,800007c70300243898af00,66,20735636,1991,00243898af00
145.128.217.175,00000009020000024b7d8d6f,15,2947742,9,not_set
145.131.73.108,80000009030084b80294bbe0,3,10811670,9,0084b80294bbe0
145.128.236.223,8000000903004c776dd388ac,1,13811256,9,004c776dd388ac
145.131.175.203,00000009020000024b7d8d6f,10,4775602,9,not_set
87.236.7.243,800000090300c828e5514300,6,54455068,9,00c828e5514300
92.109.208.1,80000009030000ebd5ed3c00,8,28305463,9,0000ebd5ed3c00
92.68.3.160,80000009030070db9894eb96,13,5980478,9,0070db9894eb96
87.208.231.0,502660000000010030000091,6,49470677,1344692224,not_set
87.237.29.24,800000090300f04a02343e1e,5,88924464,9,00f04a02343e1e
144.178.108.78,800000090300ac2aa1622380,2,45879969,9,00ac2aa1622380
87.209.238.1,502660000000010030000013,7,49471149,1344692224,not_set
87.195.108.47,800000090300001d45de2aa0,13,141998173,9,00001d45de2aa0
90.145.146.106,800000090300c067afa80080,2,80594500,9,00c067afa80080
144.178.224.15,800000090300c4f7d5164aab,6,23701446,9,00c4f7d5164aab
93.186.180.1,80000634b20400001014d3d196,0,43712495,1588,No Mac indication (0x03)
91.189.209.199,800000090300500f807e2d00,11,99150213,9,00500f807e2d00
93.117.233.1,8000000903007411b2a4c200,116,1826204,9,007411b2a4c200
145.102.243.159,8000000903005006ab638100,33,1313902,9,005006ab638100
151.248.54.23,800000090300a09351f712c5,4,275148,9,00a09351f712c5
88.218.155.66,80000634b22db4001014e8f756,6,69619783,1588,No Mac indication (0x03)
139.28.203.48,80000009030074a2e63c4ec0,11,76504295,9,0074a2e63c4ec0
94.102.55.1,f5717f444ca8c41efb00,4,20493036,1970372420,No Mac indication (0x03)
145.131.71.247,800000090300e86549096870,2,29663636,9,00e86549096870
94.211.148.19,8000124c05485ab619dd2b33,393,361708,4684,No Mac indication (0x03)
93.117.234.177,800033870370fc8c58fad0,0,0,13191,70fc8c58fad0
95.142.54.92,800000090300848a8d4403f0,8,11564850,9,00848a8d4403f0
86.109.13.10,98a81756b58d63fbb858ce96013f340d9e842bb36e8e0781232d3fc07cc3a8b0,62,19310008,413669206,No Mac indication (0x03)
109.109.119.97,80000009030028affd0e6300,11,10690345,9,0028affd0e6300
109.201.142.171,800000e804435a4a35313730313136,1,136325833,232,No Mac indication (0x03)
94.124.92.195,80001f8880cbc50e067993db5700000000,83,3360962,8072,No Mac indication (0x03)
94.103.146.159,8000000903000005740fb2bc,8,191953795,9,000005740fb2bc
109.235.39.49,800000090300bc16652fd1c4,21,18039049,9,00bc16652fd1c4
92.70.202.68,800000090300d47798d34c80,10,63417493,9,00d47798d34c80
92.65.68.47,800000090300c014fe1cf980,22,13805801,9,00c014fe1cf980
134.19.188.185,80000a4c03ec3873d5382c,2,145500131,2636,ec3873d5382c
87.208.88.0,502660000000010030000060,8,48866203,1344692224,not_set
91.230.51.96,80003a8c04,0,0,invalid,invalid
94.209.6.1,8000000903000027900d5800,11,29688158,9,000027900d5800
86.109.13.55,609d3f296188c6bdf8068a29b72e4df79f29c50f758237e27237a7b19ff89d8b,4,19309897,1620918057,not_set
92.63.172.1,f5717f001c732b685600,8,955787,1970372352,No Mac indication (0x03)
93.117.223.129,800033870370fc8c1615d8,0,0,13191,70fc8c1615d8
87.213.227.18,80000009030024813b30f300,27,5876403,9,0024813b30f300
145.145.2.63,80000009030070da484b5800,6,22121170,9,0070da484b5800
94.211.253.197,8000124c051c3e8437d51933,191,4186930,4684,No Mac indication (0x03)
109.72.87.196,800007c703000cdbf9cf00,634,157756759,1991,000cdbf9cf00
92.70.162.183,800000090300a0e0aff9c764,7,353517,9,00a0e0aff9c764
92.70.127.139,8000000903004403a767c36a,5,89730,9,004403a767c36a
87.195.117.129,800000090300286f7f393fef,20,141993064,9,00286f7f393fef
93.184.103.175,800000090300380e4d2be980,8,32086940,9,00380e4d2be980
95.142.48.197,800000090300001f6d91e018,8,139781341,9,00001f6d91e018
