IP,Enterprise Code,MAC,Engine Time,Engine Boots,Vendor,Scan Date,Reboot Date
93.186.185.226,1588.0,No Mac indication (0x03),122968018,2.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,07_10_21_10_50_09
93.95.214.1,52642.0,649d99d1ecb3,35593746,26.0,FS.COM INC,06_02_16_37_07,04_16_24_17_28_01
87.210.192.1,1344692224.0,not_set,64070344,3.0,unknown,06_02_16_37_07,05_23_23_03_18_03
93.186.190.129,1588.0,No Mac indication (0x03),122968034,2.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,07_10_21_10_49_53
147.123.195.8,6527.0,not_set,21165742,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_30_24_17_14_45
91.230.46.37,1588.0,No Mac indication (0x03),92531687,16.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,06_27_22_17_22_20
137.174.145.85,6527.0,not_set,71121182,6.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_02_23_12_44_05
87.212.249.1,1344692224.0,not_set,57766515,7.0,unknown,06_02_16_37_07,08_04_23_02_21_52
137.174.136.13,6527.0,not_set,70020988,5.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_15_23_06_20_39
95.99.6.255,1344692224.0,not_set,50503672,6.0,unknown,06_02_16_37_07,10_27_23_03_49_15
93.186.191.129,1588.0,No Mac indication (0x03),44224749,0.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_07_24_19_57_58
87.208.76.1,1344692224.0,not_set,49294011,7.0,unknown,06_02_16_37_07,11_10_23_03_50_16
109.72.93.130,1991.0,0012f29c3300,129438668,618.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,04_26_21_13_25_59
147.75.86.104,1073254181.0,not_set,19825804,19.0,unknown,06_02_16_37_07,10_16_24_05_27_03
137.174.186.165,6527.0,not_set,66850486,17.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,04_20_23_23_02_21
145.145.10.18,25506.0,No Mac indication (0x03),107472602,4.0,H3C,06_02_16_37_07,01_05_22_19_07_05
95.98.132.1,1344692224.0,not_set,65882723,4.0,unknown,06_02_16_37_07,05_02_23_03_51_44
147.75.86.47,1361392151.0,not_set,31931037,25.0,unknown,06_02_16_37_07,05_29_24_02_53_10
93.117.211.221,3224.0,No Mac indication (0x03),82626700,1.0,"NetScreen Technologies, Inc.",06_02_16_37_07,10_20_22_08_45_27
95.98.150.0,1344692224.0,not_set,57767522,6.0,unknown,06_02_16_37_07,08_04_23_02_05_05
95.128.4.166,1588.0,No Mac indication (0x03),107272547,1.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_08_22_02_41_20
88.218.155.65,1588.0,No Mac indication (0x03),70135718,6.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,03_13_23_22_28_29
86.109.13.20,1448141722.0,not_set,19824385,60.0,unknown,06_02_16_37_07,10_16_24_05_50_42
87.251.57.122,4413.0,b0b98a4cbef6,52449377,2.0,Broadcom Limited,06_02_16_37_07,10_04_23_15_20_50
95.98.41.255,1344692224.0,not_set,49553094,6.0,unknown,06_02_16_37_07,11_07_23_03_52_13
87.209.168.1,1344692224.0,not_set,16812356,4.0,unknown,06_02_16_37_07,11_20_24_02_31_11
137.174.153.233,6527.0,not_set,72951273,4.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_09_23_08_22_34
147.28.206.12,1141792296.0,not_set,19829343,2.0,unknown,06_02_16_37_07,10_16_24_04_28_04
95.99.132.0,1344692224.0,not_set,49985558,6.0,unknown,06_02_16_37_07,11_02_23_03_44_29
87.208.231.255,1344692224.0,not_set,49986652,6.0,unknown,06_02_16_37_07,11_02_23_03_26_15
88.218.155.115,1588.0,No Mac indication (0x03),70134226,3.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,03_13_23_22_53_21
87.212.78.1,1344692224.0,not_set,60129402,3.0,unknown,06_02_16_37_07,07_07_23_18_00_25
137.174.145.35,6527.0,not_set,66851806,4.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,04_20_23_22_40_21
147.123.195.29,6527.0,not_set,53713018,12.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_20_23_00_20_09
87.210.239.1,1344692224.0,not_set,50505419,6.0,unknown,06_02_16_37_07,10_27_23_03_20_08
147.123.194.225,6527.0,not_set,21165897,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_30_24_17_12_10
86.109.13.28,774143657.0,not_set,19826026,59.0,unknown,06_02_16_37_07,10_16_24_05_23_21
147.123.48.5,6527.0,not_set,16347887,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,11_25_24_11_32_20
95.128.2.60,1588.0,No Mac indication (0x03),107272649,1.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_08_22_02_39_38
147.123.194.195,6527.0,not_set,73643068,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_01_23_08_12_39
147.75.86.67,49970917.0,No Mac indication (0x03),19828082,4.0,unknown,06_02_16_37_07,10_16_24_04_49_05
137.174.164.57,6527.0,not_set,72348000,12.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_16_23_07_57_07
109.237.16.189,6527.0,not_set,49474038,7.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,11_08_23_01_49_49
87.208.228.1,1344692224.0,not_set,49294000,8.0,unknown,06_02_16_37_07,11_10_23_03_50_27
144.178.232.191,52642.0,649d99d2328f,73103153,35.0,FS.COM INC,06_02_16_37_07,02_07_23_14_11_14
95.99.126.1,1344692224.0,not_set,50159200,7.0,unknown,06_02_16_37_07,10_31_23_03_30_27
95.98.46.255,1344692224.0,not_set,50502081,11.0,unknown,06_02_16_37_07,10_27_23_04_15_46
137.174.145.185,6527.0,not_set,71743671,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_23_23_07_49_16
95.99.178.1,1344692224.0,not_set,50681825,2.0,unknown,06_02_16_37_07,10_25_23_02_20_02
147.123.195.249,6527.0,not_set,70705336,7.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_07_23_08_14_51
94.102.57.1,1970372420.0,No Mac indication (0x03),21009132,4.0,unknown,06_02_16_37_07,10_02_24_12_44_55
87.212.212.1,1344692224.0,not_set,49506869,3.0,unknown,06_02_16_37_07,11_07_23_16_42_38
91.205.214.194,1970372352.0,No Mac indication (0x03),174949336,1.0,unknown,06_02_16_37_07,11_16_19_19_34_51
147.75.86.15,1139003339.0,not_set,19824550,14.0,unknown,06_02_16_37_07,10_16_24_05_47_57
147.123.48.9,6527.0,not_set,16347976,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,11_25_24_11_30_51
95.98.141.1,1344692224.0,not_set,50594547,10.0,unknown,06_02_16_37_07,10_26_23_02_34_40
87.210.186.1,1344692224.0,not_set,50505529,6.0,unknown,06_02_16_37_07,10_27_23_03_18_18
147.75.86.114,1073254181.0,not_set,19826031,19.0,unknown,06_02_16_37_07,10_16_24_05_23_16
143.178.12.1,1344692224.0,not_set,50681866,2.0,unknown,06_02_16_37_07,10_25_23_02_19_21
95.99.6.0,1344692224.0,not_set,50503926,6.0,unknown,06_02_16_37_07,10_27_23_03_45_01
87.249.103.9,25506.0,No Mac indication (0x03),193979521,1.0,H3C,06_02_16_37_07,04_10_19_13_25_06
95.98.139.1,1344692224.0,not_set,60130725,3.0,unknown,06_02_16_37_07,07_07_23_17_38_22
88.218.152.187,1588.0,No Mac indication (0x03),70134376,3.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,03_13_23_22_50_51
89.20.168.61,25506.0,b8af67df304d,97025142,33.0,H3C,06_02_16_37_07,05_06_22_17_11_25
147.123.195.97,6527.0,not_set,52334304,4.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,10_05_23_23_18_43
95.99.101.255,1344692224.0,not_set,49294505,6.0,unknown,06_02_16_37_07,11_10_23_03_42_02
87.208.88.1,1344692224.0,not_set,49382350,8.0,unknown,06_02_16_37_07,11_09_23_03_17_57
91.196.169.161,1991.0,00243898af00,21251810,66.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,09_29_24_17_20_17
95.98.45.1,1344692224.0,not_set,50503953,6.0,unknown,06_02_16_37_07,10_27_23_03_44_34
95.99.108.0,1344692224.0,not_set,57767481,9.0,unknown,06_02_16_37_07,08_04_23_02_05_46
87.212.248.1,1344692224.0,not_set,49898792,7.0,unknown,06_02_16_37_07,11_03_23_03_50_35
95.99.139.255,1344692224.0,not_set,49294529,6.0,unknown,06_02_16_37_07,11_10_23_03_41_38
87.212.86.0,1344692224.0,not_set,50503976,6.0,unknown,06_02_16_37_07,10_27_23_03_44_11
87.210.220.0,1344692224.0,not_set,49294539,6.0,unknown,06_02_16_37_07,11_10_23_03_41_28
88.218.153.99,1588.0,No Mac indication (0x03),44225057,0.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_07_24_19_52_50
147.75.86.23,2029396467.0,not_set,19824625,6.0,unknown,06_02_16_37_07,10_16_24_05_46_42
92.64.56.17,25506.0,No Mac indication (0x03),20313542,1.0,H3C,06_02_16_37_07,10_10_24_13_58_05
95.98.199.255,1344692224.0,not_set,49506965,3.0,unknown,06_02_16_37_07,11_07_23_16_41_02
149.143.26.127,14823.0,not_set,12134730,31.0,"Aruba, a Hewlett Packard Enterprise company",06_02_16_37_07,01_13_25_05_51_37
145.103.245.174,6527.0,not_set,39147658,1.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_06_24_14_16_09
95.99.134.1,1344692224.0,not_set,60130793,3.0,unknown,06_02_16_37_07,07_07_23_17_37_14
137.174.146.97,6527.0,not_set,71736583,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_23_23_09_47_24
137.174.153.229,6527.0,not_set,73037539,5.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_08_23_08_24_48
93.158.201.124,232.0,No Mac indication (0x03),1748841843,13.0,Compaq,06_02_16_37_07,01_01_70_11_13_04
95.99.213.255,1344692224.0,not_set,49554093,9.0,unknown,06_02_16_37_07,11_07_23_03_35_34
143.179.158.1,1344692224.0,not_set,57767812,6.0,unknown,06_02_16_37_07,08_04_23_02_00_15
87.212.179.255,1344692224.0,not_set,49468799,6.0,unknown,06_02_16_37_07,11_08_23_03_17_08
137.174.144.219,6527.0,not_set,66852021,4.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,04_20_23_22_36_46
86.109.13.38,1982459999.0,not_set,19824661,59.0,unknown,06_02_16_37_07,10_16_24_05_46_06
93.186.179.2,1588.0,No Mac indication (0x03),44225097,0.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_07_24_19_52_10
91.148.229.3,1970372420.0,No Mac indication (0x03),73537678,30.0,unknown,06_02_16_37_07,02_02_23_13_29_09
87.251.49.222,4526.0,28808870f950,10006856,2.0,Netgear,06_02_16_37_07,02_06_25_20_56_11
95.98.150.1,1344692224.0,not_set,57767846,6.0,unknown,06_02_16_37_07,08_04_23_01_59_41
139.178.73.193,1538914612.0,not_set,16399669,50.0,unknown,06_02_16_37_07,11_24_24_21_09_18
93.186.184.97,1588.0,No Mac indication (0x03),70136042,6.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,03_13_23_22_23_05
136.144.30.65,1970372352.0,No Mac indication (0x03),64010788,1.0,unknown,06_02_16_37_07,05_23_23_19_50_39
143.179.147.255,1344692224.0,not_set,50158542,5.0,unknown,06_02_16_37_07,10_31_23_03_41_25
87.212.78.0,1344692224.0,not_set,60129674,3.0,unknown,06_02_16_37_07,07_07_23_17_55_53
87.209.154.255,1344692224.0,not_set,57767875,6.0,unknown,06_02_16_37_07,08_04_23_01_59_12
95.98.248.0,1344692224.0,not_set,57766976,7.0,unknown,06_02_16_37_07,08_04_23_02_14_11
143.179.116.1,1344692224.0,not_set,60717702,2.0,unknown,06_02_16_37_07,06_30_23_22_35_25
95.98.208.0,1344692224.0,not_set,50157713,7.0,unknown,06_02_16_37_07,10_31_23_03_55_14
91.148.238.3,1970372420.0,No Mac indication (0x03),81498287,14.0,unknown,06_02_16_37_07,11_02_22_10_12_20
87.208.243.255,1344692224.0,not_set,50071905,7.0,unknown,06_02_16_37_07,11_01_23_03_45_22
109.235.73.211,25506.0,78485961fe11,95538311,56.0,H3C,06_02_16_37_07,05_23_22_22_11_56
87.212.77.255,1344692224.0,not_set,50505695,6.0,unknown,06_02_16_37_07,10_27_23_03_15_32
93.186.184.174,1588.0,No Mac indication (0x03),70134532,3.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,03_13_23_22_48_15
109.72.88.194,1991.0,0012f29c3300,129439078,618.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,04_26_21_13_19_09
143.177.187.255,1344692224.0,not_set,49381125,9.0,unknown,06_02_16_37_07,11_09_23_03_38_22
143.179.248.1,1344692224.0,not_set,50682063,2.0,unknown,06_02_16_37_07,10_25_23_02_16_04
92.65.139.12,12356.0,No Mac indication (0x03),9659825,1739210749.0,"Fortinet, Inc.",06_02_16_37_07,02_10_25_21_20_02
86.109.13.11,1363977342.0,not_set,19824769,62.0,unknown,06_02_16_37_07,10_16_24_05_44_18
147.75.86.46,1209881032.0,not_set,31846268,30.0,unknown,06_02_16_37_07,05_30_24_02_25_59
87.210.244.1,1344692224.0,not_set,49553485,6.0,unknown,06_02_16_37_07,11_07_23_03_45_42
91.195.201.1,1991.0,00243898af00,21252011,66.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,09_29_24_17_16_56
93.174.91.129,1970372420.0,No Mac indication (0x03),21009396,4.0,unknown,06_02_16_37_07,10_02_24_12_40_31
95.98.40.0,1344692224.0,not_set,49553506,6.0,unknown,06_02_16_37_07,11_07_23_03_45_21
88.218.153.83,1588.0,No Mac indication (0x03),122968482,2.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,07_10_21_10_42_25
149.143.13.60,12356.0,No Mac indication (0x03),18762293,1730108497.0,"Fortinet, Inc.",06_02_16_37_07,10_28_24_12_52_14
95.98.143.0,1344692224.0,not_set,50502794,6.0,unknown,06_02_16_37_07,10_27_23_04_03_53
91.205.215.146,1970372352.0,No Mac indication (0x03),174949602,1.0,unknown,06_02_16_37_07,11_16_19_19_30_25
86.109.13.106,2088768965.0,not_set,25885235,2.0,unknown,06_02_16_37_07,08_07_24_02_16_32
87.210.96.1,1344692224.0,not_set,64416334,3.0,unknown,06_02_16_37_07,05_19_23_03_11_33
95.98.134.1,1344692224.0,not_set,16812801,4.0,unknown,06_02_16_37_07,11_20_24_02_23_46
109.72.92.164,1991.0,0012f29c3300,129439180,618.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,04_26_21_13_17_27
93.186.185.177,1588.0,No Mac indication (0x03),122968524,2.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,07_10_21_10_41_43
131.211.0.33,25506.0,No Mac indication (0x03),214727848,1.0,H3C,06_02_16_37_07,08_13_18_09_59_39
95.98.178.1,1344692224.0,not_set,50593637,2.0,unknown,06_02_16_37_07,10_26_23_02_49_50
95.98.183.255,1344692224.0,not_set,57768008,6.0,unknown,06_02_16_37_07,08_04_23_01_56_59
147.75.86.40,293218088.0,No Mac indication (0x03),19824850,18.0,unknown,06_02_16_37_07,10_16_24_05_42_57
91.148.239.3,1970372420.0,No Mac indication (0x03),81498416,14.0,unknown,06_02_16_37_07,11_02_22_10_10_11
109.72.92.163,1991.0,0012f29c3300,129439195,618.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,04_26_21_13_17_12
137.174.186.149,6527.0,not_set,71220637,5.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_01_23_09_06_30
91.148.225.253,1991.0,748ef8ccb060,1418723264,0.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,06_18_80_06_49_23
137.174.144.213,6527.0,not_set,66852225,4.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,04_20_23_22_33_22
86.109.13.111,1372514698.0,not_set,25886367,2.0,unknown,06_02_16_37_07,08_07_24_01_57_40
87.212.194.0,1344692224.0,not_set,50504229,6.0,unknown,06_02_16_37_07,10_27_23_03_39_58
137.174.172.173,6527.0,not_set,41697422,5.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_06_24_02_00_05
137.174.136.41,6527.0,not_set,70108247,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_14_23_06_06_20
95.98.169.255,1344692224.0,not_set,49292244,6.0,unknown,06_02_16_37_07,11_10_23_04_19_43
137.174.164.73,6527.0,not_set,72348406,12.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_16_23_07_50_21
95.178.106.246,25506.0,3ce5a6e4febd,106066400,43.0,H3C,06_02_16_37_07,01_22_22_01_43_47
137.174.172.189,6527.0,not_set,23000176,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_09_24_11_40_51
94.102.50.1,1970372420.0,No Mac indication (0x03),21009491,4.0,unknown,06_02_16_37_07,10_02_24_12_38_56
143.179.96.1,1344692224.0,not_set,49292260,6.0,unknown,06_02_16_37_07,11_10_23_04_19_27
95.142.98.221,41112.0,245a4c9ca714,114640165,3.0,"Ubiquiti Networks, Inc.",06_02_16_37_07,10_14_21_20_07_42
87.208.231.0,1344692224.0,not_set,49987140,6.0,unknown,06_02_16_37_07,11_02_23_03_18_07
109.72.89.4,1991.0,0012f29c3300,129439243,618.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,04_26_21_13_16_24
95.98.164.1,1344692224.0,not_set,49381968,6.0,unknown,06_02_16_37_07,11_09_23_03_24_19
88.218.152.158,1588.0,No Mac indication (0x03),122968602,2.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,07_10_21_10_40_25
87.212.252.1,1344692224.0,not_set,68215612,5.0,unknown,06_02_16_37_07,04_05_23_03_50_15
88.218.155.17,1588.0,No Mac indication (0x03),70136267,6.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,03_13_23_22_19_20
86.109.13.24,1151909162.0,not_set,19826493,86.0,unknown,06_02_16_37_07,10_16_24_05_15_34
109.72.93.93,1991.0,000cdbf9cf00,158273264,634.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,05_27_20_19_49_23
143.177.219.255,1344692224.0,not_set,49292307,8.0,unknown,06_02_16_37_07,11_10_23_04_18_40
95.99.120.1,1344692224.0,not_set,50593729,2.0,unknown,06_02_16_37_07,10_26_23_02_48_18
143.179.107.255,1344692224.0,not_set,49291771,6.0,unknown,06_02_16_37_07,11_10_23_04_27_36
137.174.186.41,6527.0,not_set,70787343,5.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_06_23_09_28_04
87.210.168.1,1344692224.0,not_set,50505209,6.0,unknown,06_02_16_37_07,10_27_23_03_23_38
137.174.152.129,6527.0,not_set,70705787,7.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_07_23_08_07_20
95.98.136.1,1344692224.0,not_set,65107856,5.0,unknown,06_02_16_37_07,05_11_23_03_06_11
87.208.226.0,1344692224.0,not_set,49294897,6.0,unknown,06_02_16_37_07,11_10_23_03_35_30
87.212.115.0,1344692224.0,not_set,50502546,11.0,unknown,06_02_16_37_07,10_27_23_04_08_01
93.186.183.161,1588.0,No Mac indication (0x03),44225415,0.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_07_24_19_46_52
91.196.171.97,1991.0,00243898af00,21252202,66.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,09_29_24_17_13_45
147.123.194.133,6527.0,not_set,73715802,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,01_31_23_12_00_25
147.123.195.49,6527.0,not_set,73643595,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_01_23_08_03_52
95.99.62.0,1344692224.0,not_set,49291769,7.0,unknown,06_02_16_37_07,11_10_23_04_27_38
95.99.140.0,1344692224.0,not_set,49555178,6.0,unknown,06_02_16_37_07,11_07_23_03_17_29
95.99.235.255,1344692224.0,not_set,34164473,4.0,unknown,06_02_16_37_07,05_03_24_06_29_14
137.174.173.81,6527.0,not_set,41697552,5.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_06_24_01_57_55
95.99.187.255,1344692224.0,not_set,49381407,9.0,unknown,06_02_16_37_07,11_09_23_03_33_40
87.210.178.1,1344692224.0,not_set,64071058,3.0,unknown,06_02_16_37_07,05_23_23_03_06_09
143.179.132.1,1344692224.0,not_set,50593787,2.0,unknown,06_02_16_37_07,10_26_23_02_47_20
87.212.179.0,1344692224.0,not_set,49469162,6.0,unknown,06_02_16_37_07,11_08_23_03_11_05
143.177.238.1,1344692224.0,not_set,50158854,5.0,unknown,06_02_16_37_07,10_31_23_03_36_13
87.209.150.0,1344692224.0,not_set,50073437,7.0,unknown,06_02_16_37_07,11_01_23_03_19_50
95.128.6.46,1588.0,No Mac indication (0x03),107273213,1.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_08_22_02_30_14
137.174.153.205,6527.0,not_set,21165259,2.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_30_24_17_22_48
88.151.120.214,2238.0,No Mac indication (0x03),130436801,1.0,The FreeBSD Project,06_02_16_37_07,04_15_21_00_10_26
87.215.25.118,8741.0,2cb8ed7f826c,8737547,13.0,"SonicWALL, Inc.",06_02_16_37_07,02_21_25_13_31_20
93.186.191.225,1588.0,No Mac indication (0x03),122968728,2.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,07_10_21_10_38_19
94.157.12.1,1344692224.0,not_set,16813016,4.0,unknown,06_02_16_37_07,11_20_24_02_20_11
147.123.194.213,6527.0,not_set,21166492,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_30_24_17_02_15
91.148.192.3,1970372420.0,No Mac indication (0x03),73538064,30.0,unknown,06_02_16_37_07,02_02_23_13_22_43
87.210.213.255,1344692224.0,not_set,49294972,6.0,unknown,06_02_16_37_07,11_10_23_03_34_15
143.177.144.1,1344692224.0,not_set,57767322,7.0,unknown,06_02_16_37_07,08_04_23_02_08_25
137.174.158.6,6527.0,not_set,70705878,7.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_07_23_08_05_49
143.179.95.255,1344692224.0,not_set,50159260,11.0,unknown,06_02_16_37_07,10_31_23_03_29_27
91.196.170.3,1991.0,00243898af00,21252286,66.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,09_29_24_17_12_21
88.218.155.51,1588.0,No Mac indication (0x03),44225504,0.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_07_24_19_45_23
93.117.215.130,3224.0,No Mac indication (0x03),71193452,1.0,"NetScreen Technologies, Inc.",06_02_16_37_07,03_01_23_16_39_35
92.71.228.169,8741.0,0017c598ca08,14579471,64.0,"SonicWALL, Inc.",06_02_16_37_07,12_15_24_22_45_56
89.18.168.4,1991.0,0012f29c3300,129439439,618.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,04_26_21_13_13_08
94.199.255.161,1970372352.0,No Mac indication (0x03),80962191,4.0,unknown,06_02_16_37_07,11_08_22_15_07_16
147.75.86.75,102154760.0,No Mac indication (0x03),19825105,23.0,unknown,06_02_16_37_07,10_16_24_05_38_42
147.75.86.74,819240454.0,not_set,19826675,23.0,unknown,06_02_16_37_07,10_16_24_05_12_32
137.174.173.29,6527.0,not_set,64397532,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,05_19_23_08_24_55
87.209.154.1,1344692224.0,not_set,57768272,6.0,unknown,06_02_16_37_07,08_04_23_01_52_35
149.143.16.253,8741.0,c0eae481dc3a,47025085,14.0,"SonicWALL, Inc.",06_02_16_37_07,12_06_23_10_05_42
137.174.154.130,6527.0,not_set,70705924,7.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_07_23_08_05_03
95.128.6.38,1588.0,No Mac indication (0x03),107273298,1.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_08_22_02_28_49
87.212.57.1,1344692224.0,not_set,49554578,9.0,unknown,06_02_16_37_07,11_07_23_03_27_29
91.196.168.1,1991.0,00243898af00,21252342,66.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,09_29_24_17_11_25
86.109.13.87,776739968.0,not_set,19826717,5.0,unknown,06_02_16_37_07,10_16_24_05_11_50
87.212.251.255,1344692224.0,not_set,57767395,7.0,unknown,06_02_16_37_07,08_04_23_02_07_12
147.75.86.103,448392412.0,not_set,19825001,20.0,unknown,06_02_16_37_07,10_16_24_05_40_26
137.174.153.123,6527.0,not_set,73643741,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_01_23_08_01_26
95.128.95.250,25506.0,b8af67f5516b,158302930,47.0,H3C,06_02_16_37_07,05_27_20_11_34_57
143.177.64.1,1344692224.0,not_set,65108016,5.0,unknown,06_02_16_37_07,05_11_23_03_03_31
88.218.155.202,1588.0,No Mac indication (0x03),70136483,6.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,03_13_23_22_15_44
137.174.186.13,6527.0,not_set,70966775,14.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_04_23_07_37_32
143.179.143.255,1344692224.0,not_set,49382205,6.0,unknown,06_02_16_37_07,11_09_23_03_20_22
95.128.2.114,1588.0,No Mac indication (0x03),107273034,1.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_08_22_02_33_13
94.157.136.1,1344692224.0,not_set,65108033,5.0,unknown,06_02_16_37_07,05_11_23_03_03_14
93.186.184.3,1588.0,No Mac indication (0x03),44225593,0.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_07_24_19_43_54
145.131.170.177,25506.0,No Mac indication (0x03),34737771,1.0,H3C,06_02_16_37_07,04_26_24_15_14_16
87.209.238.1,1344692224.0,not_set,49987883,7.0,unknown,06_02_16_37_07,11_02_23_03_05_44
87.208.247.1,1344692224.0,not_set,65271731,5.0,unknown,06_02_16_37_07,05_09_23_05_34_56
92.67.51.41,8741.0,18c2411be0f0,19293309,5.0,"SonicWALL, Inc.",06_02_16_37_07,10_22_24_09_21_58
92.118.206.123,1970372396.0,No Mac indication (0x03),12047203,10.0,unknown,06_02_16_37_07,01_14_25_06_10_24
149.143.28.229,12356.0,No Mac indication (0x03),8998498,1739872590.0,"Fortinet, Inc.",06_02_16_37_07,02_18_25_13_02_09
109.72.93.132,1991.0,000cdbf9cf00,158273515,634.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,05_27_20_19_45_12
86.109.13.2,1150913721.0,not_set,19830035,4.0,unknown,06_02_16_37_07,10_16_24_04_16_32
87.209.4.1,1344692224.0,not_set,49986019,8.0,unknown,06_02_16_37_07,11_02_23_03_36_48
143.179.176.1,1344692224.0,not_set,50593974,2.0,unknown,06_02_16_37_07,10_26_23_02_44_13
87.212.64.1,1344692224.0,not_set,50159906,7.0,unknown,06_02_16_37_07,10_31_23_03_18_41
