IP,Enterprise Code,MAC,Engine Time,Engine Boots,Vendor,Scan Date,Reboot Date
217.63.215.85,4684.0,No Mac indication (0x03),2181456.0,177.0,Ambit Microsystems Corporation,06_02_10_44_34,05_08_2025_04_46_58
217.102.147.193,4684.0,No Mac indication (0x03),763097.0,149.0,Ambit Microsystems Corporation,06_02_10_44_34,05_24_2025_14_46_17
213.73.144.116,4684.0,No Mac indication (0x03),742915.0,212.0,Ambit Microsystems Corporation,06_02_10_44_34,05_24_2025_20_22_39
212.61.190.36,1970372396.0,No Mac indication (0x03),5757788.0,13.0,unknown,06_02_10_44_34,03_27_2025_19_21_26
217.102.208.236,4684.0,No Mac indication (0x03),218219.0,440.0,Ambit Microsystems Corporation,06_02_10_44_34,05_30_2025_22_07_35
217.104.79.205,2863.0,No Mac indication (0x03),3815698.0,1.0,Thomson Inc.,06_02_10_44_34,04_19_2025_06_49_36
217.121.253.135,2863.0,No Mac indication (0x03),1089466.0,1.0,Thomson Inc.,06_02_10_44_34,05_20_2025_20_06_48
213.73.188.162,4684.0,No Mac indication (0x03),1804678.0,125.0,Ambit Microsystems Corporation,06_02_10_44_34,05_12_2025_13_26_36
213.73.218.23,4684.0,No Mac indication (0x03),1058493.0,98.0,Ambit Microsystems Corporation,06_02_10_44_34,05_21_2025_04_43_01
213.208.193.206,35251.0,00125f198c4a,73758.0,1.0,AWIND Inc,06_02_10_44_34,06_01_2025_14_15_16
217.62.5.104,4684.0,No Mac indication (0x03),485353.0,103.0,Ambit Microsystems Corporation,06_02_10_44_34,05_27_2025_19_55_21
213.184.97.253,12356.0,No Mac indication (0x03),7083189.0,1741765347.0,"Fortinet, Inc.",06_02_10_44_34,03_12_2025_11_11_25
217.120.167.105,2863.0,No Mac indication (0x03),2923550.0,1.0,Thomson Inc.,06_02_10_44_34,04_29_2025_14_38_44
213.34.117.117,4684.0,No Mac indication (0x03),2689261.0,106.0,Ambit Microsystems Corporation,06_02_10_44_34,05_02_2025_07_43_33
217.62.177.206,4684.0,No Mac indication (0x03),3857652.0,146.0,Ambit Microsystems Corporation,06_02_10_44_34,04_18_2025_19_10_22
217.22.25.190,1970372504.0,No Mac indication (0x03),97888097.0,3.0,unknown,06_02_10_44_34,04_26_2022_11_36_17
217.119.224.81,1991.0,609c9f45e233,65517319.0,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_2023_03_29_15
217.100.233.114,3224.0,No Mac indication (0x03),29455232.0,1.0,"NetScreen Technologies, Inc.",06_02_10_44_34,06_26_2024_12_44_02
217.122.22.79,2863.0,No Mac indication (0x03),870087.0,1.0,Thomson Inc.,06_02_10_44_34,05_23_2025_09_03_07
217.104.113.158,2863.0,No Mac indication (0x03),407502.0,1.0,Thomson Inc.,06_02_10_44_34,05_28_2025_17_32_52
217.120.13.152,2863.0,No Mac indication (0x03),3274317.0,1.0,Thomson Inc.,06_02_10_44_34,04_25_2025_13_12_37
213.73.216.134,4684.0,No Mac indication (0x03),882349.0,3597.0,Ambit Microsystems Corporation,06_02_10_44_34,05_23_2025_05_38_45
217.121.40.58,4684.0,No Mac indication (0x03),3387761.0,79.0,Ambit Microsystems Corporation,06_02_10_44_34,04_24_2025_05_41_53
213.73.156.171,2863.0,No Mac indication (0x03),177385.0,1.0,Thomson Inc.,06_02_10_44_34,05_31_2025_09_28_09
213.207.81.6,52642.0,649d99d30ab9,18636644.0,31.0,FS.COM INC,06_02_10_44_34,10_29_2024_17_53_50
213.73.167.46,4684.0,No Mac indication (0x03),2585253.0,74.0,Ambit Microsystems Corporation,06_02_10_44_34,05_03_2025_12_37_01
217.63.227.163,4684.0,No Mac indication (0x03),21304.0,290.0,Ambit Microsystems Corporation,06_02_10_44_34,06_02_2025_04_49_30
217.62.132.134,2863.0,No Mac indication (0x03),209001.0,1.0,Thomson Inc.,06_02_10_44_34,05_31_2025_00_41_13
217.120.232.222,2863.0,No Mac indication (0x03),2349051.0,1.0,Thomson Inc.,06_02_10_44_34,05_06_2025_06_13_43
217.120.34.204,4684.0,No Mac indication (0x03),636961.0,54.0,Ambit Microsystems Corporation,06_02_10_44_34,05_26_2025_01_48_33
212.84.159.171,369629558.0,not_set,98433952.0,8.0,unknown,06_02_10_44_34,04_20_2022_03_58_42
213.127.178.178,8741.0,0017c5289514,2065848.0,181.0,"SonicWALL, Inc.",06_02_10_44_34,05_09_2025_12_53_46
217.63.250.212,4684.0,No Mac indication (0x03),3962670.0,130.0,Ambit Microsystems Corporation,06_02_10_44_34,04_17_2025_14_00_04
213.73.165.211,2863.0,No Mac indication (0x03),4139431.0,1.0,Thomson Inc.,06_02_10_44_34,04_15_2025_12_54_03
217.119.239.161,1991.0,609c9f45e233,65517328.0,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_2023_03_29_06
217.119.227.169,1991.0,609c9f45e233,65517329.0,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_2023_03_29_05
217.120.136.119,4684.0,No Mac indication (0x03),410233.0,128.0,Ambit Microsystems Corporation,06_02_10_44_34,05_28_2025_16_47_21
217.100.5.221,27282.0,1449bc491baa,573251.0,1.0,Realtek Semiconductor corp.,06_02_10_44_34,05_26_2025_19_30_23
217.63.224.222,2863.0,No Mac indication (0x03),1538014.0,1.0,Thomson Inc.,06_02_10_44_34,05_15_2025_15_31_00
212.120.88.244,2863.0,No Mac indication (0x03),2259013.0,1.0,Thomson Inc.,06_02_10_44_34,05_07_2025_07_14_21
212.127.195.195,4684.0,No Mac indication (0x03),2955437.0,556.0,Ambit Microsystems Corporation,06_02_10_44_34,04_29_2025_05_47_17
213.73.165.59,4684.0,No Mac indication (0x03),2717517.0,209.0,Ambit Microsystems Corporation,06_02_10_44_34,05_01_2025_23_52_37
213.34.90.67,8741.0,0017c53bb324,6284737.0,72.0,"SonicWALL, Inc.",06_02_10_44_34,03_21_2025_16_58_57
213.124.135.50,14823.0,not_set,3454400.0,35.0,"Aruba, a Hewlett Packard Enterprise company",06_02_10_44_34,04_23_2025_11_11_14
212.114.114.230,4413.0,c0ffd4cb2ffb,35885340.0,2.0,Broadcom Limited,06_02_10_44_34,04_13_2024_02_35_34
217.105.101.70,4684.0,No Mac indication (0x03),2958005.0,81.0,Ambit Microsystems Corporation,06_02_10_44_34,04_29_2025_05_04_29
212.127.207.95,4684.0,No Mac indication (0x03),576479.0,231.0,Ambit Microsystems Corporation,06_02_10_44_34,05_26_2025_18_36_35
217.104.41.82,4684.0,No Mac indication (0x03),436899.0,179.0,Ambit Microsystems Corporation,06_02_10_44_34,05_28_2025_09_22_55
213.73.156.117,4684.0,No Mac indication (0x03),587685.0,147.0,Ambit Microsystems Corporation,06_02_10_44_34,05_26_2025_15_29_49
217.63.62.30,2863.0,No Mac indication (0x03),4241859.0,1.0,Thomson Inc.,06_02_10_44_34,04_14_2025_08_26_55
217.104.23.245,4684.0,No Mac indication (0x03),2840482.0,56.0,Ambit Microsystems Corporation,06_02_10_44_34,04_30_2025_13_43_12
217.62.121.35,4684.0,No Mac indication (0x03),2821012.0,686.0,Ambit Microsystems Corporation,06_02_10_44_34,04_30_2025_19_07_42
217.104.83.190,2863.0,No Mac indication (0x03),2234265.0,1.0,Thomson Inc.,06_02_10_44_34,05_07_2025_14_06_49
213.73.145.52,4684.0,No Mac indication (0x03),484919.0,289.0,Ambit Microsystems Corporation,06_02_10_44_34,05_27_2025_20_02_35
217.119.227.161,1991.0,609c9f45e233,65517345.0,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_2023_03_28_49
217.63.198.147,4684.0,No Mac indication (0x03),147164.0,63.0,Ambit Microsystems Corporation,06_02_10_44_34,05_31_2025_17_51_50
217.22.16.13,1970372504.0,No Mac indication (0x03),97887578.0,3.0,unknown,06_02_10_44_34,04_26_2022_11_44_56
217.62.86.179,4684.0,No Mac indication (0x03),2077463.0,87.0,Ambit Microsystems Corporation,06_02_10_44_34,05_09_2025_09_40_11
212.204.165.99,4684.0,No Mac indication (0x03),657433.0,181.0,Ambit Microsystems Corporation,06_02_10_44_34,05_25_2025_20_07_21
212.127.143.74,2863.0,No Mac indication (0x03),1830855.0,1.0,Thomson Inc.,06_02_10_44_34,05_12_2025_06_10_19
213.163.93.193,52642.0,649d99d0526c,111487565.0,13.0,FS.COM INC,06_02_10_44_34,11_20_2021_01_58_29
217.122.159.41,2863.0,No Mac indication (0x03),1899053.0,1.0,Thomson Inc.,06_02_10_44_34,05_11_2025_11_13_41
213.73.189.97,2863.0,No Mac indication (0x03),740264.0,1.0,Thomson Inc.,06_02_10_44_34,05_24_2025_21_06_50
217.105.165.85,2863.0,No Mac indication (0x03),3069940.0,1.0,Thomson Inc.,06_02_10_44_34,04_27_2025_21_58_54
217.121.224.31,4684.0,No Mac indication (0x03),1919142.0,65.0,Ambit Microsystems Corporation,06_02_10_44_34,05_11_2025_05_38_52
217.104.50.253,4684.0,No Mac indication (0x03),2793374.0,102.0,Ambit Microsystems Corporation,06_02_10_44_34,05_01_2025_02_48_20
217.104.119.70,2863.0,No Mac indication (0x03),1557408.0,1.0,Thomson Inc.,06_02_10_44_34,05_15_2025_10_07_46
217.121.195.237,4684.0,No Mac indication (0x03),515382.0,128.0,Ambit Microsystems Corporation,06_02_10_44_34,05_27_2025_11_34_52
213.73.189.179,2863.0,No Mac indication (0x03),3568886.0,1.0,Thomson Inc.,06_02_10_44_34,04_22_2025_03_23_08
217.105.156.39,2863.0,No Mac indication (0x03),300327.0,1.0,Thomson Inc.,06_02_10_44_34,05_29_2025_23_19_07
213.73.159.252,4684.0,No Mac indication (0x03),2907073.0,191.0,Ambit Microsystems Corporation,06_02_10_44_34,04_29_2025_19_13_21
217.123.192.204,4684.0,No Mac indication (0x03),394644.0,208.0,Ambit Microsystems Corporation,06_02_10_44_34,05_28_2025_21_07_10
217.62.6.241,2863.0,No Mac indication (0x03),1461912.0,1.0,Thomson Inc.,06_02_10_44_34,05_16_2025_12_39_22
212.127.207.90,4684.0,No Mac indication (0x03),1466356.0,79.0,Ambit Microsystems Corporation,06_02_10_44_34,05_16_2025_11_25_18
213.184.105.16,12356.0,No Mac indication (0x03),2347435.0,1746500902.0,"Fortinet, Inc.",06_02_10_44_34,05_06_2025_06_40_39
213.208.227.68,35251.0,00125f196a61,19341.0,1.0,AWIND Inc,06_02_10_44_34,06_02_2025_05_22_13
217.121.101.233,4684.0,No Mac indication (0x03),3101819.0,51.0,Ambit Microsystems Corporation,06_02_10_44_34,04_27_2025_13_07_35
217.104.11.67,2863.0,No Mac indication (0x03),1884066.0,1.0,Thomson Inc.,06_02_10_44_34,05_11_2025_15_23_28
217.103.88.10,4684.0,No Mac indication (0x03),314321.0,81.0,Ambit Microsystems Corporation,06_02_10_44_34,05_29_2025_19_25_53
213.73.158.19,4684.0,No Mac indication (0x03),1376087.0,477.0,Ambit Microsystems Corporation,06_02_10_44_34,05_17_2025_12_29_47
217.122.76.117,2863.0,No Mac indication (0x03),4291790.0,1.0,Thomson Inc.,06_02_10_44_34,04_13_2025_18_34_44
217.122.254.237,2863.0,No Mac indication (0x03),2955923.0,1.0,Thomson Inc.,06_02_10_44_34,04_29_2025_05_39_11
217.62.243.52,4684.0,No Mac indication (0x03),3694611.0,30.0,Ambit Microsystems Corporation,06_02_10_44_34,04_20_2025_16_27_43
212.114.116.187,4413.0,10da43f7866d,1748848569.0,2.0,Broadcom Limited,06_02_10_44_34,01_01_1970_03_28_25
217.121.67.221,4684.0,No Mac indication (0x03),1386275.0,130.0,Ambit Microsystems Corporation,06_02_10_44_34,05_17_2025_09_39_59
212.85.58.210,8741.0,2cb8ed802f64,435636.0,24.0,"SonicWALL, Inc.",06_02_10_44_34,05_28_2025_09_43_58
217.119.239.25,1991.0,609c9f45e233,65517366.0,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_2023_03_28_28
213.124.85.46,14823.0,not_set,113985044.0,1.0,"Aruba, a Hewlett Packard Enterprise company",06_02_10_44_34,10_22_2021_04_13_50
213.73.231.44,4684.0,No Mac indication (0x03),861739.0,159.0,Ambit Microsystems Corporation,06_02_10_44_34,05_23_2025_11_22_15
213.208.195.11,35251.0,00125f196a5b,47710.0,1.0,AWIND Inc,06_02_10_44_34,06_01_2025_21_29_24
213.73.177.231,2863.0,No Mac indication (0x03),3464946.0,1.0,Thomson Inc.,06_02_10_44_34,04_23_2025_08_15_28
212.127.236.209,4684.0,No Mac indication (0x03),1279792.0,76.0,Ambit Microsystems Corporation,06_02_10_44_34,05_18_2025_15_14_42
213.73.146.39,4684.0,No Mac indication (0x03),4135649.0,91.0,Ambit Microsystems Corporation,06_02_10_44_34,04_15_2025_13_57_05
217.62.151.222,2863.0,No Mac indication (0x03),4080193.0,1.0,Thomson Inc.,06_02_10_44_34,04_16_2025_05_21_21
217.119.233.53,1991.0,609c9f45e303,65518041.0,26.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_2023_03_17_13
217.62.201.202,2863.0,No Mac indication (0x03),2953756.0,1.0,Thomson Inc.,06_02_10_44_34,04_29_2025_06_15_18
213.208.208.210,259.0,e001a6a39d700000,18134492.0,12.0,ACCTON Technology,06_02_10_44_34,11_04_2024_13_23_02
217.119.233.157,1991.0,609c9f45e233,65517376.0,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_2023_03_28_18
217.119.237.9,1991.0,609c9f45e233,65517376.0,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_2023_03_28_18
212.61.155.50,1970372504.0,No Mac indication (0x03),1503394.0,8.0,unknown,06_02_10_44_34,05_16_2025_01_08_00
217.122.217.86,4684.0,No Mac indication (0x03),3554673.0,138.0,Ambit Microsystems Corporation,06_02_10_44_34,04_22_2025_07_20_01
217.62.130.120,4684.0,No Mac indication (0x03),3666245.0,62.0,Ambit Microsystems Corporation,06_02_10_44_34,04_21_2025_00_20_29
213.73.159.81,4684.0,No Mac indication (0x03),395181.0,273.0,Ambit Microsystems Corporation,06_02_10_44_34,05_28_2025_20_58_13
217.103.35.192,4684.0,No Mac indication (0x03),2728574.0,236.0,Ambit Microsystems Corporation,06_02_10_44_34,05_01_2025_20_48_20
217.62.247.88,2863.0,No Mac indication (0x03),415176.0,1.0,Thomson Inc.,06_02_10_44_34,05_28_2025_15_24_58
217.62.141.213,2863.0,No Mac indication (0x03),1353533.0,1.0,Thomson Inc.,06_02_10_44_34,05_17_2025_18_45_41
217.120.150.24,2863.0,No Mac indication (0x03),860471.0,1.0,Thomson Inc.,06_02_10_44_34,05_23_2025_11_43_23
217.102.160.111,4684.0,No Mac indication (0x03),2003694.0,235.0,Ambit Microsystems Corporation,06_02_10_44_34,05_10_2025_06_09_40
213.154.238.158,4413.0,8c3bad64a18c,1748848590.0,2.0,Broadcom Limited,06_02_10_44_34,01_01_1970_03_28_04
217.119.235.5,1991.0,609c9f45e233,65517383.0,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_2023_03_28_11
217.122.61.118,4684.0,No Mac indication (0x03),2908901.0,196.0,Ambit Microsystems Corporation,06_02_10_44_34,04_29_2025_18_42_53
217.120.106.182,2863.0,No Mac indication (0x03),1504411.0,1.0,Thomson Inc.,06_02_10_44_34,05_16_2025_00_51_03
213.125.62.6,8741.0,18b169013b78,20551236.0,4.0,"SonicWALL, Inc.",06_02_10_44_34,10_07_2024_14_03_58
217.100.72.98,12356.0,No Mac indication (0x03),7073287.0,1741775525.0,"Fortinet, Inc.",06_02_10_44_34,03_12_2025_13_56_27
217.104.82.215,4684.0,No Mac indication (0x03),1569413.0,98.0,Ambit Microsystems Corporation,06_02_10_44_34,05_15_2025_06_47_41
217.105.150.249,4684.0,No Mac indication (0x03),3018263.0,158.0,Ambit Microsystems Corporation,06_02_10_44_34,04_28_2025_12_20_11
217.22.16.45,1970372504.0,No Mac indication (0x03),97887619.0,3.0,unknown,06_02_10_44_34,04_26_2022_11_44_15
217.120.56.124,4684.0,No Mac indication (0x03),3256842.0,133.0,Ambit Microsystems Corporation,06_02_10_44_34,04_25_2025_18_03_52
217.120.33.44,2863.0,No Mac indication (0x03),3714306.0,1.0,Thomson Inc.,06_02_10_44_34,04_20_2025_10_59_28
217.123.80.176,2863.0,No Mac indication (0x03),1878150.0,1.0,Thomson Inc.,06_02_10_44_34,05_11_2025_17_02_04
213.126.57.3,2021.0,No Mac indication (0x03),11108010.0,34.0,"U.C. Davis, ECE Dept. Tom",06_02_10_44_34,01_24_2025_21_11_04
217.121.64.127,4684.0,No Mac indication (0x03),769637.0,36.0,Ambit Microsystems Corporation,06_02_10_44_34,05_24_2025_12_57_17
213.73.136.247,4684.0,No Mac indication (0x03),1617017.0,239.0,Ambit Microsystems Corporation,06_02_10_44_34,05_14_2025_17_34_17
217.119.224.29,1991.0,609c9f45e233,65517389.0,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_2023_03_28_05
217.120.238.35,2863.0,No Mac indication (0x03),2258480.0,1.0,Thomson Inc.,06_02_10_44_34,05_07_2025_07_23_14
213.163.93.159,52642.0,649d99d1ece1,4876539.0,26.0,FS.COM INC,06_02_10_44_34,04_07_2025_00_08_55
217.105.152.113,4684.0,No Mac indication (0x03),1733967.0,70.0,Ambit Microsystems Corporation,06_02_10_44_34,05_13_2025_09_05_07
213.73.160.164,4684.0,No Mac indication (0x03),395161.0,153.0,Ambit Microsystems Corporation,06_02_10_44_34,05_28_2025_20_58_33
217.19.20.1,2352.0,No Mac indication (0x03),58555496.0,13.0,"Ericsson, Inc. (formerly 'RedBack Networks')",06_02_10_44_34,07_25_2023_17_19_38
217.121.165.162,2863.0,No Mac indication (0x03),2819643.0,1.0,Thomson Inc.,06_02_10_44_34,04_30_2025_19_30_31
217.119.233.193,1991.0,609c9f45e233,65517393.0,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_2023_03_28_01
217.120.164.152,2863.0,No Mac indication (0x03),767773.0,1.0,Thomson Inc.,06_02_10_44_34,05_24_2025_13_28_21
213.34.152.210,3224.0,No Mac indication (0x03),32860963.0,1.0,"NetScreen Technologies, Inc.",06_02_10_44_34,05_18_2024_02_41_51
212.204.137.241,2863.0,No Mac indication (0x03),206509.0,1.0,Thomson Inc.,06_02_10_44_34,05_31_2025_01_22_45
213.125.187.234,8741.0,2cb8ed36bc94,5321663.0,75.0,"SonicWALL, Inc.",06_02_10_44_34,04_01_2025_20_30_11
217.120.192.169,4684.0,No Mac indication (0x03),395279.0,96.0,Ambit Microsystems Corporation,06_02_10_44_34,05_28_2025_20_56_35
213.184.97.36,12356.0,No Mac indication (0x03),7083365.0,1741765320.0,"Fortinet, Inc.",06_02_10_44_34,03_12_2025_11_08_29
217.121.241.134,4684.0,No Mac indication (0x03),539258.0,296.0,Ambit Microsystems Corporation,06_02_10_44_34,05_27_2025_04_56_56
217.62.237.91,2863.0,No Mac indication (0x03),1525733.0,1.0,Thomson Inc.,06_02_10_44_34,05_15_2025_18_55_41
217.62.172.27,4684.0,No Mac indication (0x03),1028973.0,88.0,Ambit Microsystems Corporation,06_02_10_44_34,05_21_2025_12_55_01
217.121.64.36,2863.0,No Mac indication (0x03),3914733.0,1.0,Thomson Inc.,06_02_10_44_34,04_18_2025_03_19_01
217.120.122.226,4684.0,No Mac indication (0x03),1772626.0,97.0,Ambit Microsystems Corporation,06_02_10_44_34,05_12_2025_22_20_48
217.123.167.134,2863.0,No Mac indication (0x03),2708345.0,1.0,Thomson Inc.,06_02_10_44_34,05_02_2025_02_25_29
217.122.224.38,4684.0,No Mac indication (0x03),1560434.0,138.0,Ambit Microsystems Corporation,06_02_10_44_34,05_15_2025_09_17_20
213.93.62.177,2863.0,No Mac indication (0x03),335726.0,1.0,Thomson Inc.,06_02_10_44_34,05_29_2025_13_29_08
217.120.42.39,2863.0,No Mac indication (0x03),3126162.0,1.0,Thomson Inc.,06_02_10_44_34,04_27_2025_06_21_52
217.119.232.65,1991.0,609c9f45e303,65518070.0,26.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_2023_03_16_44
213.207.110.65,25506.0,b8af6719abbc,72060643.0,9.0,H3C,06_02_10_44_34,02_19_2023_09_53_51
212.204.149.54,4684.0,No Mac indication (0x03),992771.0,128.0,Ambit Microsystems Corporation,06_02_10_44_34,05_21_2025_22_58_23
217.122.153.84,2863.0,No Mac indication (0x03),2827001.0,1.0,Thomson Inc.,06_02_10_44_34,04_30_2025_17_27_53
217.119.132.69,1970372420.0,No Mac indication (0x03),1428824.0,40.0,unknown,06_02_10_44_34,05_16_2025_21_50_50
213.73.153.87,4684.0,No Mac indication (0x03),608645.0,37.0,Ambit Microsystems Corporation,06_02_10_44_34,05_26_2025_09_40_29
213.73.202.152,4684.0,No Mac indication (0x03),249285.0,145.0,Ambit Microsystems Corporation,06_02_10_44_34,05_30_2025_13_29_49
213.124.140.122,2021.0,No Mac indication (0x03),1748848601.0,17.0,"U.C. Davis, ECE Dept. Tom",06_02_10_44_34,01_01_1970_03_27_53
213.124.19.234,8741.0,2cb8ed648e7c,11389584.0,4.0,"SonicWALL, Inc.",06_02_10_44_34,01_21_2025_14_58_10
217.122.183.4,2863.0,No Mac indication (0x03),1527490.0,1.0,Thomson Inc.,06_02_10_44_34,05_15_2025_18_26_24
217.120.52.2,2863.0,No Mac indication (0x03),3619024.0,1.0,Thomson Inc.,06_02_10_44_34,04_21_2025_13_27_30
217.123.143.36,4684.0,No Mac indication (0x03),185674.0,98.0,Ambit Microsystems Corporation,06_02_10_44_34,05_31_2025_07_10_00
213.73.188.76,4684.0,No Mac indication (0x03),518063.0,218.0,Ambit Microsystems Corporation,06_02_10_44_34,05_27_2025_10_50_11
217.105.107.98,2863.0,No Mac indication (0x03),775456.0,1.0,Thomson Inc.,06_02_10_44_34,05_24_2025_11_20_18
217.105.89.229,2863.0,No Mac indication (0x03),2605580.0,1.0,Thomson Inc.,06_02_10_44_34,05_03_2025_06_58_14
217.62.66.3,4684.0,No Mac indication (0x03),1850518.0,119.0,Ambit Microsystems Corporation,06_02_10_44_34,05_12_2025_00_42_36
217.121.150.253,4684.0,No Mac indication (0x03),42980.0,39.0,Ambit Microsystems Corporation,06_02_10_44_34,06_01_2025_22_48_14
217.102.253.234,12356.0,No Mac indication (0x03),24197.0,1748824420.0,"Fortinet, Inc.",06_02_10_44_34,06_02_2025_04_01_17
217.102.183.245,4684.0,No Mac indication (0x03),2039451.0,115.0,Ambit Microsystems Corporation,06_02_10_44_34,05_09_2025_20_13_43
217.105.150.128,4684.0,No Mac indication (0x03),1608609.0,133.0,Ambit Microsystems Corporation,06_02_10_44_34,05_14_2025_19_54_25
212.187.99.64,2863.0,No Mac indication (0x03),3603641.0,1.0,Thomson Inc.,06_02_10_44_34,04_21_2025_17_43_53
217.62.204.46,2863.0,No Mac indication (0x03),2525984.0,1.0,Thomson Inc.,06_02_10_44_34,05_04_2025_05_04_50
217.171.224.166,8741.0,18b169e520b4,1372381.0,57.0,"SonicWALL, Inc.",06_02_10_44_34,05_17_2025_13_31_33
217.63.206.171,2863.0,No Mac indication (0x03),3297795.0,1.0,Thomson Inc.,06_02_10_44_34,04_25_2025_06_41_19
212.114.99.56,27282.0,94186536def9,55024856.0,1.0,Realtek Semiconductor corp.,06_02_10_44_34,09_04_2023_14_03_38
217.120.129.200,4684.0,No Mac indication (0x03),676833.0,115.0,Ambit Microsystems Corporation,06_02_10_44_34,05_25_2025_14_44_01
213.208.193.207,35251.0,00125f198d50,80305.0,1.0,AWIND Inc,06_02_10_44_34,06_01_2025_12_26_09
213.73.150.115,2863.0,No Mac indication (0x03),4139490.0,1.0,Thomson Inc.,06_02_10_44_34,04_15_2025_12_53_04
217.62.247.68,4684.0,No Mac indication (0x03),1335240.0,195.0,Ambit Microsystems Corporation,06_02_10_44_34,05_17_2025_23_50_34
