IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
94.215.123.1,800000090300d4ad710d0000,8,33049480,9.0,00d4ad710d0000,ciscoSystems
151.248.54.169,800000090300502fa8c36eff,6,2591161,9.0,00502fa8c36eff,ciscoSystems
109.69.224.30,80001f8880bb44352d3300000000000000,1,26461396,8072.0,No Mac indication (0x03),net-snmp
92.65.181.113,00000009020000024b7d8d6f,6,19804826,9.0,not_set,ciscoSystems
91.244.224.161,80003a8c04,0,0,,invalid,
89.200.95.129,80001f8880abc1f66bac7cb861,14,186424,8072.0,No Mac indication (0x03),net-snmp
95.155.191.145,800000090300c89c1d431288,6,51973618,9.0,00c89c1d431288,ciscoSystems
94.213.23.1,800000090300d4ad710d4400,23,27690993,9.0,00d4ad710d4400,ciscoSystems
87.208.240.1,502660000000031201007168,2,50677707,1344692224.0,not_set,
145.131.208.75,800000090300f872ea83df90,1,18749846,9.0,00f872ea83df90,ciscoSystems
94.101.104.131,800000090300502fa8524800,4,24432939,9.0,00502fa8524800,ciscoSystems
151.236.151.102,8000000903004891d58b1301,3,7088614,9.0,004891d58b1301,ciscoSystems
91.189.209.25,8000000903003c5731684280,16,99584140,9.0,003c5731684280,ciscoSystems
95.96.227.255,800000090300f8a73af0f400,11,19128598,9.0,00f8a73af0f400,ciscoSystems
144.178.235.118,800000090300bc26c7dfa973,3,958605,9.0,00bc26c7dfa973,ciscoSystems
134.19.184.49,80000a4c03ec3873d5382c,2,146013571,2636.0,ec3873d5382c,"Juniper Networks, Inc."
92.66.25.113,800000090300ecce138aac00,32,10044160,9.0,00ecce138aac00,ciscoSystems
95.98.188.1,502660000000031201007170,3,50675503,1344692224.0,not_set,
93.117.203.17,800033870370fc8c144c03,0,0,13191.0,70fc8c144c03,OneAccess
92.67.96.121,8000000903004ce175633000,6,33000302,9.0,004ce175633000,ciscoSystems
145.220.141.57,80001f8880261889700e3bf35f00000000,17,4522803,8072.0,No Mac indication (0x03),net-snmp
136.144.200.218,80001f88805375555a5f80ac5b00000000,65,2914483,8072.0,No Mac indication (0x03),net-snmp
93.117.225.97,800000090300f86bd9623080,36,65288018,9.0,00f86bd9623080,ciscoSystems
