IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
194.102.239.215,8000000903002436da44d900,27,28937738,9.0,002436da44d900,ciscoSystems
212.45.45.219,8000000903000014f2f99e04,18,51642359,9.0,000014f2f99e04,ciscoSystems
193.254.214.65,800000090300001e7a585da8,16,16701559,9.0,00001e7a585da8,ciscoSystems
193.239.186.84,80001f88803602111f0dab576000000000,6,36991371,8072.0,No Mac indication (0x03),net-snmp
193.239.93.127,8000000903000021d8bde810,8,162277316,9.0,000021d8bde810,ciscoSystems
193.254.214.239,80000009030070ca9b8f6780,19,193783550,9.0,0070ca9b8f6780,ciscoSystems
212.45.44.63,80000009ee0028940ffeac40,2,46507968,9.0,No Mac indication (0x03),ciscoSystems
195.60.213.95,80000009030080e01da02c81,9,153162025,9.0,0080e01da02c81,ciscoSystems
195.212.228.120,00000009030080a2355ca800,9,2467914,9.0,not_set,ciscoSystems
192.145.27.0,800000090300a00f37d51d00,6,69135690,9.0,00a00f37d51d00,ciscoSystems
195.114.232.134,80003a8c04,0,0,,invalid,
195.212.228.137,00000009030080a2355ca800,9,2467914,9.0,not_set,ciscoSystems
194.196.226.183,800000090300f80bcb635dd0,1,38095273,9.0,00f80bcb635dd0,ciscoSystems
192.145.26.45,8000000903006cab05384d00,10,70220390,9.0,006cab05384d00,ciscoSystems
208.88.128.241,8000000903000845d1b2e000,8,24961655,9.0,000845d1b2e000,ciscoSystems
195.75.116.161,8000000903008c84427e3000,5,65404103,9.0,008c84427e3000,ciscoSystems
212.45.45.177,16081976abcd,7,106042596,369629558.0,not_set,
195.35.223.33,80001f8880a1047954da6e1e4d,6,8147666,8072.0,No Mac indication (0x03),net-snmp
193.107.247.113,80000009030000aa6ef5cf80,32,6790133,9.0,0000aa6ef5cf80,ciscoSystems
195.169.148.60,80001f88803410fc5eb5c02865,6,50905841,8072.0,No Mac indication (0x03),net-snmp
193.239.117.190,800000090300d4c93c678f80,38,1904581,9.0,00d4c93c678f80,ciscoSystems
194.102.239.176,8000000903005488de488a80,17,3437454,9.0,005488de488a80,ciscoSystems
195.69.74.166,80000009031859f5008c70,0,0,9.0,1859f5008c70,ciscoSystems
195.212.40.209,800000090300701f53ba7500,64,27552352,9.0,00701f53ba7500,ciscoSystems
193.238.241.166,00000009030040ce2400a568,9,4968645,9.0,not_set,ciscoSystems
195.138.212.192,80000009030048a170d10df0,11,1366786,9.0,0048a170d10df0,ciscoSystems
195.219.194.212,38303030343634373236393736363536653635373437333061,1336,9772888,942682160.0,not_set,
212.45.63.80,800000090300001d45de2aa0,13,142859249,9.0,00001d45de2aa0,ciscoSystems
195.60.212.68,80000009030080e01da02c81,9,153162036,9.0,0080e01da02c81,ciscoSystems
195.75.210.255,800000090300a4934c8f9180,2,83388662,9.0,00a4934c8f9180,ciscoSystems
195.38.217.151,80000009030024e9b352e500,21,42908762,9.0,0024e9b352e500,ciscoSystems
194.123.119.47,80000009030070db9887749c,2,19477670,9.0,0070db9887749c,ciscoSystems
195.75.237.215,00000009030080a235983000,10,2040421,9.0,not_set,ciscoSystems
193.239.187.112,80001f8880f1253c30df5aae6100000000,13,8638927,8072.0,No Mac indication (0x03),net-snmp
194.171.108.97,800063a280d89403e2a07b00000096,1,255575210,25506.0,No Mac indication (0x03),H3C
194.76.149.227,8000000903000027e3776600,7,11458372,9.0,000027e3776600,ciscoSystems
195.60.212.200,80000009030080e01da02c81,9,153162038,9.0,0080e01da02c81,ciscoSystems
192.145.24.55,800000090300bcd295837800,6,19028909,9.0,00bcd295837800,ciscoSystems
193.187.120.2,800000090300f83918eaab40,15,31008244,9.0,00f83918eaab40,ciscoSystems
208.88.129.104,800000090300502fa8931d80,11,113255282,9.0,00502fa8931d80,ciscoSystems
192.145.24.161,80000009030080248ffc0c00,20,90040472,9.0,0080248ffc0c00,ciscoSystems
195.193.203.189,80000009030034ed1bb532e0,4,165092110,9.0,0034ed1bb532e0,ciscoSystems
208.88.128.22,8000000903007079b35cc080,106,19693575,9.0,007079b35cc080,ciscoSystems
208.88.130.166,8000000903006c13d5e32d80,32,98850665,9.0,006c13d5e32d80,ciscoSystems
195.114.232.49,80000a4c015ef74804,7,32317611,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
212.45.37.31,800000090300001d45de2aa0,13,142859252,9.0,00001d45de2aa0,ciscoSystems
195.212.228.216,00000009030080a2355ca800,9,2467929,9.0,not_set,ciscoSystems
193.110.235.10,000000090300706e6dd6a43a,1,155450205,9.0,not_set,ciscoSystems
194.49.53.88,80001f88807f1b5968510c056700000000,4,20830832,8072.0,No Mac indication (0x03),net-snmp
208.88.128.138,80000009030070ea1ae72480,47,11671660,9.0,0070ea1ae72480,ciscoSystems
193.79.227.30,80001f8880ea57a712a7edf16400000000,4,4806637,8072.0,No Mac indication (0x03),net-snmp
194.5.181.128,800000090300f8a73a806b00,35,1481736,9.0,00f8a73a806b00,ciscoSystems
195.212.117.192,8000000903004cbc48977580,15,70943263,9.0,004cbc48977580,ciscoSystems
193.163.73.252,80000a4c01c1a349fc,3,65332755,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
195.75.86.167,0000000903001cea0b67e000,12,2037997,9.0,not_set,ciscoSystems
195.35.135.81,80000009030004bd977f0000,12,2132192,9.0,0004bd977f0000,ciscoSystems
199.103.10.3,800000090300cc7f7671f700,7,102414927,9.0,00cc7f7671f700,ciscoSystems
193.67.51.224,80000009030034ed1bb532e0,4,165092112,9.0,0034ed1bb532e0,ciscoSystems
195.35.155.143,800000090300084fa9882400,10,39486226,9.0,00084fa9882400,ciscoSystems
194.196.48.144,00000009030080a2355c9800,7,2038890,9.0,not_set,ciscoSystems
193.111.62.160,80001f88805fadcf760a5d1b5800000000,24,26764786,8072.0,No Mac indication (0x03),net-snmp
208.88.128.146,8000000903004c776df63f80,58,791150,9.0,004c776df63f80,ciscoSystems
194.169.248.111,8000000903780cf0264540,0,0,9.0,780cf0264540,ciscoSystems
