IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
91.223.124.191,800000090300005056be1487,6,32325602,9.0,00005056be1487,ciscoSystems
92.246.95.252,800000090300a2eeabeb80,0,0,9.0,00a2eeabeb80,ciscoSystems
89.20.89.1,80000009030070db9887928e,1,1449051,9.0,0070db9887928e,ciscoSystems
87.195.27.12,80001f8880206f8d40c96e1e4d,18,3142957,8072.0,No Mac indication (0x03),net-snmp
92.67.6.183,80000009030074ad983a9a80,36,9145231,9.0,0074ad983a9a80,ciscoSystems
91.232.115.208,800000090300b0aa7727b000,21,90003526,9.0,00b0aa7727b000,ciscoSystems
91.244.228.133,800000090300ec01d5013500,14,31433463,9.0,00ec01d5013500,ciscoSystems
87.236.5.143,800000090300c067affbcc80,5,10906001,9.0,00c067affbcc80,ciscoSystems
89.106.164.171,800000090300f01d2db0cc57,8,68619,9.0,00f01d2db0cc57,ciscoSystems
87.236.0.95,80000009030024161b36a680,4,73665,9.0,0024161b36a680,ciscoSystems
93.117.234.235,800000090300889cadfb8400,20,6048370,9.0,00889cadfb8400,ciscoSystems
92.70.144.57,8000000903004403a7151580,4,133037884,9.0,004403a7151580,ciscoSystems
93.92.25.208,800000090300bc16652ffc42,2,49030995,9.0,00bc16652ffc42,ciscoSystems
87.236.5.209,800000090300d4eb68ebc900,6,91285911,9.0,00d4eb68ebc900,ciscoSystems
92.67.117.17,800000090300ecbd1d3bf600,1,10513355,9.0,00ecbd1d3bf600,ciscoSystems
93.117.232.85,800000090300889cadf4f180,5,38183521,9.0,00889cadf4f180,ciscoSystems
87.252.207.126,383030303633413236353133453846373234453135423741,29,5436152,942682160.0,not_set,
92.109.96.0,80000009030000a289265400,32,31120690,9.0,0000a289265400,ciscoSystems
92.65.177.243,800000090300ac4a6748b400,20,50929435,9.0,00ac4a6748b400,ciscoSystems
89.200.77.104,80001f8880fe27ad2450ff746300000000,56,21627647,8072.0,No Mac indication (0x03),net-snmp
92.66.0.185,80000009030080e01df18258,4,60047452,9.0,0080e01df18258,ciscoSystems
89.149.217.217,80001f888060fb020eedc96658,9931,64455,8072.0,No Mac indication (0x03),net-snmp
92.64.3.33,80000009030074a02f8d9780,4,86038779,9.0,0074a02f8d9780,ciscoSystems
93.117.209.47,800000090300683b78680480,12,6821341,9.0,00683b78680480,ciscoSystems
93.117.203.61,800033870370fc8c58a3a0,0,0,13191.0,70fc8c58a3a0,OneAccess
92.64.102.136,800000090300502fa8c674f0,9,27899135,9.0,00502fa8c674f0,ciscoSystems
92.64.57.230,80000009030044d3cad0bf12,4,82567829,9.0,0044d3cad0bf12,ciscoSystems
89.20.90.100,80001f88801eb48845ee43ae5400000000,30,73353176,8072.0,No Mac indication (0x03),net-snmp
93.117.238.153,80001f8880b61ce430354bf166,6,122689,8072.0,No Mac indication (0x03),net-snmp
87.195.3.143,80000009ee0028940ffeac40,2,46487231,9.0,No Mac indication (0x03),ciscoSystems
92.65.136.19,80000009030000c164d145fc,7,26517600,9.0,0000c164d145fc,ciscoSystems
92.109.97.255,80000009030000a289265400,32,31120691,9.0,0000a289265400,ciscoSystems
91.198.123.61,80001f8880a70db16d48f6016400000000,6,9043895,8072.0,No Mac indication (0x03),net-snmp
89.35.248.107,80001cc7031449bc08d120,0,0,7367.0,1449bc08d120,DrayTek Corporation
92.120.4.18,80000009030070df2f569f00,7,59425498,9.0,0070df2f569f00,ciscoSystems
92.67.235.255,800000090300a4530e2ff74c,8,8614994,9.0,00a4530e2ff74c,ciscoSystems
88.208.59.206,8000000903c067af301f00,0,0,9.0,c067af301f00,ciscoSystems
93.117.200.241,80000009030044b6beabe780,26,1458208,9.0,0044b6beabe780,ciscoSystems
93.117.221.178,80000009030024169daa2380,54,31713145,9.0,0024169daa2380,ciscoSystems
88.208.52.206,800000090318e728067a40,0,0,9.0,18e728067a40,ciscoSystems
87.215.93.2,80000009030070ca9baf9900,4,122841461,9.0,0070ca9baf9900,ciscoSystems
92.120.2.33,800000090300bc4a56b7d880,11,111876454,9.0,00bc4a56b7d880,ciscoSystems
93.117.253.169,80000009030024d79c3a7480,10,28499577,9.0,0024d79c3a7480,ciscoSystems
88.208.52.226,8000000903547fee7bfc80,0,0,9.0,547fee7bfc80,ciscoSystems
93.92.26.33,0000000903005c3e06c2abe6,9,25428064,9.0,not_set,ciscoSystems
92.65.195.114,8000113d039020c2a8ee20,87,44129012,4413.0,9020c2a8ee20,Broadcom Limited
93.92.31.56,8000000903004c4e3568e10c,2,4409601,9.0,004c4e3568e10c,ciscoSystems
92.66.9.239,80000009030000f28bb4f73a,2,80999208,9.0,0000f28bb4f73a,ciscoSystems
93.117.231.42,800007db03fc73fbd4f437,11,24697114,2011.0,fc73fbd4f437,"HUAWEI Technology Co.,Ltd"
93.117.223.225,800033870370fc8c144c87,0,0,13191.0,70fc8c144c87,OneAccess
92.121.71.3,8000000903002c5a0f5f6bf0,4,114896729,9.0,002c5a0f5f6bf0,ciscoSystems
89.20.94.75,8000000903007c69f6ddca2e,5,8197245,9.0,007c69f6ddca2e,ciscoSystems
86.109.13.39,7e3b03496d3e6cf2eef7dff843a7f7525e90f6620ef05bff0a54ed4cf08604c1,65,20148784,2117796681.0,not_set,
87.213.101.64,80000009030000eeabee08ec,1,146238438,9.0,0000eeabee08ec,ciscoSystems
89.20.95.179,80001f888031d2544ddde40761,17,19394900,8072.0,No Mac indication (0x03),net-snmp
91.238.154.1,8000000903002c542dfeb980,12,75584445,9.0,002c542dfeb980,ciscoSystems
87.236.5.65,8000000903008cb64f688402,22,52706386,9.0,008cb64f688402,ciscoSystems
89.20.92.218,80001f888063411f05eea7eb67,3,5087120,8072.0,No Mac indication (0x03),net-snmp
91.189.99.92,800022250318b1693c9ffc,10,1211369,8741.0,18b1693c9ffc,"SonicWALL, Inc."
88.208.11.48,80001f8880f3dee52323fc4d6600000000,12,30985478,8072.0,No Mac indication (0x03),net-snmp
87.210.36.1,502660000000010030001003,4,17136779,1344692224.0,not_set,
89.207.25.111,800000090300a03d6fcb4200,5,266294561,9.0,00a03d6fcb4200,ciscoSystems
90.145.28.205,800000090300bc16657e1b00,23,118214597,9.0,00bc16657e1b00,ciscoSystems
89.20.93.240,8000000903007079b3d806f4,5,3975758,9.0,007079b3d806f4,ciscoSystems
89.20.90.101,80001f888016f954254dff4d5f00000000,10,3782607,8072.0,No Mac indication (0x03),net-snmp
92.64.43.184,8000000903006cab05957300,22,24522306,9.0,006cab05957300,ciscoSystems
87.215.93.198,8000000903007426acdbb880,3,17502606,9.0,007426acdbb880,ciscoSystems
91.230.51.47,800000090300cc46d6f40e7f,6,28050387,9.0,00cc46d6f40e7f,ciscoSystems
90.145.143.76,80000009030044b6be307880,104,29269675,9.0,0044b6be307880,ciscoSystems
91.215.4.3,80000009030058ac787ba400,18,59864397,9.0,0058ac787ba400,ciscoSystems
92.110.116.1,8000000903000029c2017000,8,31649873,9.0,000029c2017000,ciscoSystems
92.70.183.151,8000000903009cd57d30e880,21,36288734,9.0,009cd57d30e880,ciscoSystems
93.117.242.125,800033870370fc8c6775e0,0,0,13191.0,70fc8c6775e0,OneAccess
93.117.222.100,8000000903007cad4f7d7980,21,28766704,9.0,007cad4f7d7980,ciscoSystems
93.117.224.225,800000090300e4387e5f5780,6,27551278,9.0,00e4387e5f5780,ciscoSystems
89.184.168.122,80001f8880b860c35f891b335800000000,90,47715601,8072.0,No Mac indication (0x03),net-snmp
92.64.27.161,800000090300a093510cac92,2,106628796,9.0,00a093510cac92,ciscoSystems
92.110.190.1,80000009030000b670981c00,8,29231962,9.0,0000b670981c00,ciscoSystems
89.255.50.6,80001f88806a80b423682e110a,1,1345299,8072.0,No Mac indication (0x03),net-snmp
92.71.254.192,800000090300f872eae5ad00,8,7763399,9.0,00f872eae5ad00,ciscoSystems
90.145.156.193,800000090300706d15f00c80,24,23544977,9.0,00706d15f00c80,ciscoSystems
89.20.78.170,80001f8880edac606fe67f6167,4,14588937,8072.0,No Mac indication (0x03),net-snmp
89.207.29.128,800000090300881dfcd31800,3,174824195,9.0,00881dfcd31800,ciscoSystems
87.215.92.146,8000000903003c08f6ec5300,2,61336249,9.0,003c08f6ec5300,ciscoSystems
88.85.82.193,80000a4c0388a25ee65600,4,200444960,2636.0,88a25ee65600,"Juniper Networks, Inc."
