IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
92.66.50.157,00000009020000024b7d8d6f,3,3049062,9.0,not_set,ciscoSystems
89.146.8.6,8000000903006400f1f9e600,10,47877812,9.0,006400f1f9e600,ciscoSystems
92.66.112.95,800000090300549fc68c6480,34,14587587,9.0,00549fc68c6480,ciscoSystems
87.195.106.14,8000000903000014f2f99e04,18,51303887,9.0,000014f2f99e04,ciscoSystems
92.65.200.17,80000009030010b3d6d1cea0,2,15566618,9.0,0010b3d6d1cea0,ciscoSystems
91.238.154.135,80000009030088f0314b4940,3,79422385,9.0,0088f0314b4940,ciscoSystems
93.92.27.107,800000090300780cf0213aec,5,7790258,9.0,00780cf0213aec,ciscoSystems
89.149.223.178,80003a8c04,0,0,,invalid,
93.92.28.254,0000000903005c3e06c2abe6,9,25110327,9.0,not_set,ciscoSystems
87.195.108.107,80000009ee0028940ffeac40,2,46169496,9.0,No Mac indication (0x03),ciscoSystems
93.117.230.215,800007db03fc73fbd4f4cf,5,34479797,2011.0,fc73fbd4f4cf,"HUAWEI Technology Co.,Ltd"
93.117.196.29,80000009030024d79c3b7680,43,2615010,9.0,0024d79c3b7680,ciscoSystems
93.117.235.57,800000090300802dbf227e00,24,7667986,9.0,00802dbf227e00,ciscoSystems
91.232.114.156,800000090300b0aa7727b000,21,89685797,9.0,00b0aa7727b000,ciscoSystems
87.213.94.58,8000000903003c08f63e3d00,2,122519857,9.0,003c08f63e3d00,ciscoSystems
93.117.211.173,8000000903007411b2a3eb80,56,15387852,9.0,007411b2a3eb80,ciscoSystems
92.109.71.0,80000009030000ebd5ec4400,18,14912927,9.0,0000ebd5ec4400,ciscoSystems
93.117.218.125,800000090300b8a37784a800,34,9746719,9.0,00b8a37784a800,ciscoSystems
92.68.208.246,80001f88803e29b978bb793163,7,38693291,8072.0,No Mac indication (0x03),net-snmp
87.210.150.1,502660000000010030000141,4,34170504,1344692224.0,not_set,
93.117.244.217,800033870370fc8c161860,0,0,13191.0,70fc8c161860,OneAccess
93.92.30.180,800000090300f0f75559bf00,15,13325531,9.0,00f0f75559bf00,ciscoSystems
89.149.201.13,80001f8880b90d9d28195ff05f00000000,18,582786,8072.0,No Mac indication (0x03),net-snmp
93.92.26.181,0000000903005c3e06c2ab20,3,34407408,9.0,not_set,ciscoSystems
89.219.0.248,80000009030000f6636598a0,9,185350309,9.0,0000f6636598a0,ciscoSystems
92.70.102.209,800000090300f80f6fceb980,15,27959662,9.0,00f80f6fceb980,ciscoSystems
92.67.188.9,8000000903007079b3977500,16,18945191,9.0,007079b3977500,ciscoSystems
93.95.5.150,80000009030024813b465100,10,68080918,9.0,0024813b465100,ciscoSystems
89.200.107.206,80001f88031056caa06aa0,1,13051275,8072.0,1056caa06aa0,net-snmp
92.66.68.152,80000009030018e72866145e,1,19182433,9.0,0018e72866145e,ciscoSystems
92.65.51.161,800000090300700f6af65fb8,2,29573577,9.0,00700f6af65fb8,ciscoSystems
92.68.114.224,800000090300ec01d537ad00,16,42963192,9.0,00ec01d537ad00,ciscoSystems
