ip.src_host,snmp.msgAuthoritativeEngineID,snmp.msgAuthoritativeEngineBoots,snmp.msgAuthoritativeEngineTime,Enterprise code,Mac
62.195.102.0,80000009030000b670981c00,8,28386358,9,0000b670981c00
45.88.7.132,80001f8880a982317961d6e46700000000,4,4144646,8072,No Mac indication (0x03)
84.107.14.1,800000090300a0f8496a1800,9,4924878,9,00a0f8496a1800
57.133.53.231,800000090300ecf40ca08a40,1,9600465,9,00ecf40ca08a40
83.98.173.60,0000000b00001402ec17d020,13,267233680,11,not_set
31.149.244.71,80000009030000351a07a670,2,58321843,9,0000351a07a670
82.74.200.117,80000b2f0558238cc5422c33,1,3996907,2863,No Mac indication (0x03)
84.28.13.217,8000124c057429af3304bd33,910,38866,4684,No Mac indication (0x03)
31.149.139.32,800000090300f87a41046200,16,36954661,9,00f87a41046200
57.133.49.233,800000090300a00f37f1842c,4,13826413,9,00a00f37f1842c
31.3.11.32,8000000903003c5731684280,16,99065437,9,003c5731684280
84.104.248.63,8000124c0570188ba620a333,111,3038681,4684,No Mac indication (0x03)
23.249.238.169,800000090300f872eac14762,5,39315662,9,00f872eac14762
31.20.204.0,502660000000010030000010,6,49031887,1344692224,not_set
83.85.87.39,80000b2f05b0c2872a824f33,1,54923,2863,No Mac indication (0x03)
84.246.18.103,80000009ee000008e3fffc3c,7,51941034,9,No Mac indication (0x03)
85.12.31.3,f5717f444ca830213600,21,82095917,1970372420,No Mac indication (0x03)
5.159.39.192,8000000903006400f175f780,9,104468637,9,006400f175f780
78.142.192.5,80001f8880d9b5eb6f2f66b56700000000,1,8407755,8072,No Mac indication (0x03)
46.144.83.31,8000000903005cb12e923500,7,72402562,9,005cb12e923500
84.104.79.0,8000000903000029c200b800,107,30107859,9,000029c200b800
84.38.232.206,8000000903f80f6fe4c650,0,0,9,f80f6fe4c650
85.146.235.33,80000009030044ae257e1680,36,7084730,9,0044ae257e1680
5.39.172.62,80000009032c3311a412f0,0,0,9,2c3311a412f0
85.146.255.63,800007db03dcef8082d3ad,16,9430564,2011,dcef8082d3ad
84.38.235.222,80000009032c3311a412f0,0,0,9,2c3311a412f0
46.226.238.185,8000000903007c0ece428f3a,17,49073086,9,007c0ece428f3a
83.247.79.80,80000009ee0028940ffeac40,2,45641658,9,No Mac indication (0x03)
85.223.17.255,502660000000010030000043,7,48945281,1344692224,not_set
77.242.120.160,800000090300000000000000,3,111433096,9,00000000000000
23.249.239.238,0000000903005c3e06c2abe6,9,24582491,9,not_set
31.149.81.65,800000090300e4387ed21d00,10,10032529,9,00e4387ed21d00
82.151.163.0,800000090300285261fb4800,15,17534666,9,00285261fb4800
83.98.224.64,00000009030040ce243ce0a0,2,130893992,9,not_set
83.81.210.251,80000b2f05802994f3a2e933,1,1180643,2863,No Mac indication (0x03)
84.29.58.0,800000090300002790fe8000,6,1673715,9,00002790fe8000
83.80.170.115,8000124c05889ffac20f1433,124,421439,4684,No Mac indication (0x03)
31.160.169.57,80000009030000c164b72258,2,30490565,9,0000c164b72258
37.235.112.151,800000090300a44c11d3e4f0,4,69140817,9,00a44c11d3e4f0
77.60.6.228,80000009030080e01d8e5890,2,18234600,9,0080e01d8e5890
81.173.2.251,80000009030000fd22080180,32,36992989,9,0000fd22080180
84.28.193.85,80001f888061cec6534296da64,11,3362388,8072,No Mac indication (0x03)
46.144.85.32,8000000903005c3e069aae80,5,40732673,9,005c3e069aae80
46.19.218.2,80000634b20400001014ddd196,2,122446943,1588,No Mac indication (0x03)
77.60.209.120,80000009030000a38e2a7060,2,5805376,9,0000a38e2a7060
83.98.250.72,800000090300b0c53ce4ad80,34,31929666,9,00b0c53ce4ad80
82.74.205.255,8000000903006c13d5219000,18,30287745,9,006c13d5219000
80.114.89.1,8000000903006c13d5215000,8,16851391,9,006c13d5215000
84.106.191.1,800000090300d4ad710c7800,12,28471314,9,00d4ad710c7800
46.226.237.29,800000090300e05fb9b9f6e0,9,4494793,9,00e05fb9b9f6e0
77.242.122.117,80000009030024161b35c080,12,6381391,9,0024161b35c080
62.58.3.1,80000009030000d02b328508,3,146380870,9,0000d02b328508
81.173.54.216,8000000903006c0309ae40e0,16,30958669,9,006c0309ae40e0
82.74.235.172,8000124c053c77e605287133,213,4103313,4684,No Mac indication (0x03)
84.28.69.254,80000b2f05705a9e60b14533,1,708159,2863,No Mac indication (0x03)
85.147.84.142,8000124c05c038966a21c133,81,419551,4684,No Mac indication (0x03)
62.165.71.197,80000009035c3e06e10a64,0,0,9,5c3e06e10a64
31.186.175.94,80001f8880f61aa02cd61cfe5300000000,44,24633277,8072,No Mac indication (0x03)
46.144.78.16,80000009030000351a255540,1,6034089,9,0000351a255540
83.136.196.1,00000009030010b3d6dc3c70,12,91808182,9,not_set
77.251.235.1,80000009030000ebd5ec4400,18,14385125,9,0000ebd5ec4400
46.226.238.59,80000009030070db98a17598,3,73863845,9,0070db98a17598
23.111.239.164,80001f88801cc5b30216ef316700000000,4,415738,8072,No Mac indication (0x03)
77.242.119.247,800000090300ecce138b0e80,4,83481338,9,00ecce138b0e80
37.153.247.41,80001f8880213ffdc0681054d4,1,2412160,8072,No Mac indication (0x03)
45.11.167.254,800000090300c067af524c71,15,64819192,9,00c067af524c71
31.223.160.221,800000090300a4530ea78900,8,61671751,9,00a4530ea78900
77.93.69.125,80001f88801961534d43d4e56700000000,1,5233910,8072,No Mac indication (0x03)
85.146.193.250,8000000903007411b2a63c00,16,1208479,9,007411b2a63c00
85.146.236.121,800033870370fc8c6781f0,0,0,13191,70fc8c6781f0
81.173.72.223,800000090300706d15414990,15,54877154,9,00706d15414990
83.82.152.130,80000b2f05802994c1de3933,1,2866291,2863,No Mac indication (0x03)
46.231.16.101,80000634b284d800101446eb66,4,68785119,1588,No Mac indication (0x03)
84.30.200.255,800000090300002790fee000,8,26658383,9,00002790fee000
80.113.167.208,800000090300e8eb34fb8280,32,13377894,9,00e8eb34fb8280
37.74.185.97,80000009030084b26179864c,2,15735164,9,0084b26179864c
84.28.40.30,8000124c05485ab63a732d33,90,3608344,4684,No Mac indication (0x03)
46.17.101.48,80000009030058f39c8d9a87,34,108079710,9,0058f39c8d9a87
80.113.65.104,800000090300f4ee31f9e880,9,8463831,9,00f4ee31f9e880
37.220.169.33,80000634b29e2000101470d8f7,5,10298134,1588,No Mac indication (0x03)
46.144.53.79,800000090300380e4d4aa3a8,1,1753413,9,00380e4d4aa3a8
85.222.242.18,800007db035ce883e64b2a,55,1295880,2011,5ce883e64b2a
85.146.246.149,800033870370fc8c589500,0,0,13191,70fc8c589500
31.220.27.158,8000000903547fee75af60,0,0,9,547fee75af60
46.249.35.196,80001f888039d1de4c25586d6300000000,9,59792203,8072,No Mac indication (0x03)
85.159.236.203,80001f888047f1617e89a5575b00000000,8,73364442,8072,No Mac indication (0x03)
80.249.212.22,f5717f444ca88e90c300,4,23405336,1970372420,No Mac indication (0x03)
85.17.203.206,800000090300000911e71d08,5,54501981,9,00000911e71d08
37.46.112.109,80001f8880b987e710d70c776500000000,41,3680203,8072,No Mac indication (0x03)
83.167.213.193,80000009030044b6bed6f900,22,21532313,9,0044b6bed6f900
45.10.231.118,80000009030030f70dba901a,2,14941888,9,0030f70dba901a
85.209.110.225,80000634b29e2000101470d8f7,5,10298137,1588,No Mac indication (0x03)
84.16.168.17,8000000903004c710d3d20d2,3,52091552,9,004c710d3d20d2
83.247.79.62,800000090300286f7f393fef,20,141987867,9,00286f7f393fef
77.251.238.255,80000009030028526128e000,10,4139740,9,0028526128e000
83.85.178.140,80000b2f05e0885d8bdfcb33,1,1847138,2863,No Mac indication (0x03)
84.27.21.1,800000090300285261fb6000,8,32101859,9,00285261fb6000
85.146.218.253,80000009030074ad98de6300,40,11809610,9,0074ad98de6300
82.75.222.52,80000b2f05b0c2872b574733,1,1041189,2863,No Mac indication (0x03)
45.148.122.3,80001f888031a44e33a5db985e00000000,10,20486619,8072,No Mac indication (0x03)
85.147.94.255,800000090300285261fac000,20,9321832,9,00285261fac000
31.160.136.231,800000090300c4f7d52384fa,2,30569161,9,00c4f7d52384fa
80.115.126.255,800000090300d4ad710cbc00,39,32701559,9,00d4ad710cbc00
83.98.250.108,800000090300b0c53ce4ad80,34,31929708,9,00b0c53ce4ad80
62.40.116.13,80001f880434594e36535a33,49,18122560,8072,No Mac indication (0x03)
83.232.76.63,80000009030000f28bb4f712,2,29394543,9,0000f28bb4f712
83.87.122.221,80000b2f05705a9e2834ba33,1,1588087,2863,No Mac indication (0x03)
85.146.225.129,8000000903002c4f527a1100,26,2771843,9,002c4f527a1100
45.149.52.9,0000000903000024986fd0c8,9,79660040,9,not_set
81.93.50.33,80000009032c3311a412f0,0,0,9,2c3311a412f0
82.75.34.53,80000b2f05d0b2c478926133,1,460571,2863,No Mac indication (0x03)
84.31.71.1,8000000903000029c200ac00,12,29595445,9,000029c200ac00
83.81.12.0,8000000903006c410e716000,30,27778087,9,006c410e716000
81.171.92.130,f5717f444ca88d95d300,23,80979609,1970372420,No Mac indication (0x03)
83.98.225.116,80000009030040f078aad700,11,121915796,9,0040f078aad700
83.85.135.1,800000090300a0f8496a1800,9,4924966,9,00a0f8496a1800
46.243.153.123,80000009030088f0319a7620,3,14143072,9,0088f0319a7620
37.26.224.53,000000090300cced4dbbb7d0,3,6552916,9,not_set
84.38.225.158,80000009032c3311a412f0,0,0,9,2c3311a412f0
81.173.78.223,0000000903008478ac4278d7,32,39358924,9,not_set
84.107.57.158,80000b2f05802994dc108c33,1,644021,2863,No Mac indication (0x03)
83.149.111.40,80001f8880fce7c815cef70b6200000000,9,8755134,8072,No Mac indication (0x03)
83.167.205.201,8000000903003891b7bb2580,10,44333816,9,003891b7bb2580
82.72.9.255,800000090300d4ad710c7800,12,28471363,9,00d4ad710c7800
83.80.140.17,80000b2f05cc03fa446a8d33,1,1872392,2863,No Mac indication (0x03)
37.235.116.80,800000090300c471fe380d30,1,65050384,9,00c471fe380d30
77.61.84.113,800000090300780cf0325380,11,96800789,9,00780cf0325380
45.86.177.243,80000009030000fec89a2e22,1,40022371,9,0000fec89a2e22
83.85.192.1,8000000903006c410e8fb800,8,29595765,9,006c410e8fb800
5.159.32.19,800000090300f40f1b7a0170,9,136846676,9,00f40f1b7a0170
31.151.159.0,80000009030094d469541400,9,27695477,9,0094d469541400
81.173.52.76,800000090300b8a377945d80,75,1120503,9,00b8a377945d80
34.90.218.9,80001f8804666363383066346162626638313165393837636435323534303036,1,2091419,8072,No Mac indication (0x03)
83.98.243.247,800000090300a84fb1b2df80,14,33319846,9,00a84fb1b2df80
85.147.202.1,800000090300002790fee000,8,26658413,9,00002790fee000
84.31.182.208,8000124c0538b1db3e21d933,52,271153,4684,No Mac indication (0x03)
84.241.159.19,80000009030000c88b2c9b00,15,71415922,9,0000c88b2c9b00
46.144.154.81,8000000903004cec0f5b6a00,11,14002296,9,004cec0f5b6a00
84.35.1.136,8000000903000024976b0400,8,163779902,9,000024976b0400
81.173.62.245,800007db03042758474a83,49,35008015,2011,042758474a83
37.74.112.57,800000090300ac3a67d2b580,34,26885858,9,00ac3a67d2b580
45.131.86.33,800000090300ecbd1d43b700,5,51144656,9,00ecbd1d43b700
84.105.43.236,8000124c053c77e6466b8f33,263,1704353,4684,No Mac indication (0x03)
37.74.88.231,8000000903004891d50a8300,6,14059843,9,004891d50a8300
85.146.248.157,8000000903004c5d3c07fc80,26,24807588,9,004c5d3c07fc80
31.149.51.191,8000000903006c8d77bab900,14,41820895,9,006c8d77bab900
85.222.245.30,80000009030000a6ca4707d6,10,2515120,9,0000a6ca4707d6
46.231.18.4,800000090300e4aa5d7eef00,20,39704701,9,00e4aa5d7eef00
84.24.183.81,8000124c0538b1db3e2f6933,37,3716320,4684,No Mac indication (0x03)
84.25.156.255,8000000903006c410e152c00,9,32100077,9,006c410e152c00
31.160.132.151,80000009030000a38e1e309c,2,19884872,9,0000a38e1e309c
83.80.134.255,8000000903006c13d5219000,18,30287817,9,006c13d5219000
31.160.249.33,800000090300cc7f76725c00,12,33975053,9,00cc7f76725c00
85.146.198.165,8000000903004ce175fa0e80,36,54077660,9,004ce175fa0e80
83.81.121.0,800000090300285261fb6000,8,32101890,9,00285261fb6000
84.30.197.255,8000000903006c410e159c00,7,27263076,9,006c410e159c00
85.146.214.239,800000090300d0e042fb1280,14,15638697,9,00d0e042fb1280
37.251.179.234,80001f88804fe2e0946800cddb,2,3466123,8072,No Mac indication (0x03)
46.249.38.5,80003a8c046d6b745f34362e3234392e33382e35,0,0,14988,No Mac indication (0x03)
85.147.200.190,80000b2f05cc03fa45185d33,1,340197,2863,No Mac indication (0x03)
84.105.78.0,800000090300d4ad710c8800,28,33138033,9,00d4ad710c8800
84.31.172.1,800000090300d4ad710d0000,8,32530890,9,00d4ad710d0000
84.31.89.79,8000124c05c03896909e5933,179,980724,4684,No Mac indication (0x03)
83.174.134.105,800000090300e05fb9f25cc8,6,3396370,9,00e05fb9f25cc8
31.160.81.9,80000009030000d78f504bfc,2,30591693,9,0000d78f504bfc
46.226.60.115,80000009030058ac78269080,11,99151960,9,0058ac78269080
31.160.5.129,80000009030070b317685a80,17,60644924,9,0070b317685a80
84.30.28.36,80000b2f05802994c2e22933,1,375064,2863,No Mac indication (0x03)
83.167.218.217,800033870370fc8c12f33c,0,0,13191,70fc8c12f33c
83.82.17.255,800000090300285261293c00,9,30114885,9,00285261293c00
84.28.158.38,8000124c055435301aa78733,369,437903,4684,No Mac indication (0x03)
31.223.161.54,800000090300f47470e3d480,7,7742,9,00f47470e3d480
83.84.200.255,800000090300285261fb4800,15,17534766,9,00285261fb4800
37.114.90.112,80000009030044d3cad1e740,3,41641130,9,0044d3cad1e740
45.138.131.44,8000000903e4d3f161cda0,0,0,9,e4d3f161cda0
81.173.125.176,800000090300c44d84beea80,26,46394113,9,00c44d84beea80
83.98.243.199,8000000903007c210e058f00,27,23683417,9,007c210e058f00
85.17.18.29,80001f8880fe4ebe62e76f3c5e00000000,35,10140133,8072,No Mac indication (0x03)
45.140.158.65,800000090300d4c93c9f2780,36,15720323,9,00d4c93c9f2780
31.3.9.211,80000009030058ac78268c80,16,4558899,9,0058ac78268c80
83.167.214.227,8000000903007cad4f7d7a00,35,64077947,9,007cad4f7d7a00
85.146.220.173,8000000903005c3192fb0700,6,1656381,9,005c3192fb0700
83.167.206.157,800033870370fc8c1615e6,0,0,13191,70fc8c1615e6
31.149.6.241,800000090300c08c60c31900,6,53928485,9,00c08c60c31900
83.167.202.81,8000000903004c710d52e080,26,9430427,9,004c710d52e080
80.114.113.114,8000124c05906ebbc4c09833,370,3482559,4684,No Mac indication (0x03)
83.86.57.255,800000090300285261fac000,20,9321877,9,00285261fac000
85.10.174.15,80000009030070e422eb0b00,11,99141106,9,0070e422eb0b00
81.173.52.149,800000090300c0626bab4e01,9,36809727,9,00c0626bab4e01
81.30.47.202,80000009030000235d4cd103,29,42296054,9,0000235d4cd103
37.0.95.109,800000090300a0ecf94c0070,11,73147236,9,00a0ecf94c0070
83.84.203.127,8000124c05bc85562251c233,550,1763140,4684,No Mac indication (0x03)
77.243.226.191,8000000903000005740fb2bc,8,191948659,9,000005740fb2bc
37.114.88.27,8000000903003c13ccee2800,23,73038663,9,003c13ccee2800
62.200.227.240,00000009030080a235991000,14,1262585,9,not_set
84.26.65.225,80000b2f05802994f3578933,1,1047555,2863,No Mac indication (0x03)
77.60.185.65,80000009030040017ae8f184,8,2013092,9,0040017ae8f184
62.163.213.0,80000009030094d469558000,16,28298490,9,0094d469558000
5.102.140.89,80003a8c04,0,0,invalid,invalid
37.235.115.21,8000000903000025450f21e0,4,18668412,9,000025450f21e0
85.146.200.193,8000000903004c710d949a80,26,23502509,9,004c710d949a80
31.160.194.16,800000090300046273e3ac48,2,22987739,9,00046273e3ac48
77.251.206.0,8000000903000027900df000,8,29077940,9,000027900df000
83.167.200.145,8000000903003891b7b2a000,44,1319502,9,003891b7b2a000
80.57.128.255,800000090300285261fa5c00,36,24844005,9,00285261fa5c00
31.160.189.239,80000009030000351a582640,2,4516786,9,0000351a582640
31.160.125.248,800000090300b08bcf70bfbc,3,15016688,9,00b08bcf70bfbc
37.0.95.107,80000009030064f69d6e54a0,4,73148373,9,0064f69d6e54a0
81.173.52.79,0000000903008478ac4278d7,32,39358969,9,not_set
46.166.158.29,80003a8c04,0,0,invalid,invalid
37.74.19.68,80001f88031056ca1a554c,1,599107,8072,1056ca1a554c
5.39.169.113,80000009032c3311a412f0,0,0,9,2c3311a412f0
83.98.239.224,80000009030000c88b4fed00,15,46449024,9,0000c88b4fed00
46.145.22.41,800000090300003a7d6f3648,2,15823524,9,00003a7d6f3648
37.235.119.175,8000000903000006f6f23970,3,199075789,9,000006f6f23970
46.144.182.71,80000009030000f28bb4f87a,3,3047795,9,0000f28bb4f87a
46.226.236.147,800000090300c84c758a81a0,18,52553882,9,00c84c758a81a0
62.41.28.255,800000090300a4530e6f1204,3,17384011,9,00a4530e6f1204
31.200.209.193,80000634b22db4001014e8f756,6,69614661,1588,No Mac indication (0x03)
82.201.92.65,800000090300008e73df0e00,12,47991043,9,00008e73df0e00
81.23.227.26,80003a8c04,0,0,invalid,invalid
85.146.229.231,800007db03a0a33b3d96cb,14,3541598,2011,a0a33b3d96cb
81.24.104.49,80000009ee00b0faeb1f4400,16,10839648,9,No Mac indication (0x03)
81.23.245.138,800007db0318ded7a7d3b1,31,80782173,2011,18ded7a7d3b1
84.30.58.1,800000090300848a8df19400,8,28469857,9,00848a8df19400
80.113.232.109,80001f8880aa5d9402806e285f00000000,36,4067487,8072,No Mac indication (0x03)
85.222.242.236,800000090300a46c2ac4458e,20,18038280,9,00a46c2ac4458e
31.160.170.105,8000000903004c776da59be8,3,64641600,9,004c776da59be8
46.144.79.135,8000000903005cb12e82a980,3,71886636,9,005cb12e82a980
80.247.174.33,8000000903d0e042adaf40,0,0,9,d0e042adaf40
84.104.88.1,8000000903007018a7665c00,39,21784454,9,007018a7665c00
68.183.6.43,80001f888013f9bc103ca2466500000000,48,446977,8072,No Mac indication (0x03)
23.249.237.140,800000090300588b1c9c7500,2,28356011,9,00588b1c9c7500
84.27.6.0,800000090300f8b7e204e000,36,31324661,9,00f8b7e204e000
83.86.53.0,800000090300002790ffc800,8,27176608,9,00002790ffc800
77.61.15.210,8000000903002cf89b4ba26a,1,3648362,9,002cf89b4ba26a
77.243.228.66,0000000b0000001ffe15c000,193,84578386,11,not_set
85.146.238.18,8000000903007411b2a71300,16,34219448,9,007411b2a71300
84.30.74.147,8000124c053c77e6464ecf33,208,2921727,4684,No Mac indication (0x03)
80.113.69.104,80000009030000083271e881,7,78719938,9,0000083271e881
84.246.29.50,800000090300f872ea514ff0,7,9074854,9,00f872ea514ff0
62.25.47.241,80000009030000c164e0625c,3,15452901,9,0000c164e0625c
46.229.171.254,80000009036cb2ae601510,0,0,9,6cb2ae601510
77.60.34.103,800000090300dcf719930aa0,13,27916297,9,00dcf719930aa0
83.86.81.1,8000000903000029c200b800,107,30108004,9,000029c200b800
83.81.136.51,80000b2f05d0b2c4273db933,1,1447500,2863,No Mac indication (0x03)
45.138.124.196,80001f8880859e12634cde405600000000,41,79572012,8072,No Mac indication (0x03)
46.144.129.9,800000090300e4387ed9cd80,7,5798785,9,00e4387ed9cd80
83.82.27.0,800000090300285261293c00,9,30114924,9,00285261293c00
77.60.234.65,8000304404464754363046544b3233303943444b52,1736886845,11462173,12356,No Mac indication (0x03)
85.146.224.141,800007db0320283e74c206,34,5943261,2011,20283e74c206
81.29.193.203,800000090300780cf032f900,31,44473687,9,00780cf032f900
46.144.61.224,800000090300004268d3efc2,1,12375504,9,00004268d3efc2
5.200.11.129,800007c703609c9f4a089c,15,10643753,1991,609c9f4a089c
83.174.136.185,800000090300f872ea1d25fe,2,39752843,9,00f872ea1d25fe
31.3.10.55,8000000903003c5731684280,16,99065591,9,003c5731684280
64.26.45.216,800000090300588b1c9d2380,9,14411192,9,00588b1c9d2380
83.167.222.141,800033870370fc8c16181c,0,0,13191,70fc8c16181c
80.113.211.168,800000090300000832703001,2,96438041,9,00000832703001
85.12.58.35,f5717f444ca830213600,21,82096073,1970372420,No Mac indication (0x03)
82.73.186.203,8000124c0570188b10154933,116,2860893,4684,No Mac indication (0x03)
77.242.125.192,800000090300ecbd1dc65b00,22,19803235,9,00ecbd1dc65b00
45.9.53.2,800000090300084fa9955100,14,20167259,9,00084fa9955100
31.149.138.199,80000009030070695aa6ff78,2,102223786,9,0070695aa6ff78
84.26.139.255,8000000903006c410e8fd800,123,30109854,9,006c410e8fd800
84.246.2.231,80000009030068efbd8c4b20,5,15772478,9,0068efbd8c4b20
37.0.86.65,80000009030040b5c12ea100,12,1050984,9,0040b5c12ea100
84.25.10.1,8000000903006c410e51c800,53,9103911,9,006c410e51c800
77.61.32.57,800000090300f40f1bc638ac,3,108336140,9,00f40f1bc638ac
80.113.26.103,80000009030004bd977eff80,8,6436778,9,0004bd977eff80
31.149.138.127,800000090300c4f7d52387ca,2,30764921,9,00c4f7d52387ca
77.243.229.16,8000000903000005740fb2bc,8,191948692,9,000005740fb2bc
64.26.36.62,0000000903005c3e06c2abe6,9,24582636,9,not_set
80.113.98.215,800000090300084fa9883880,23,50579969,9,00084fa9883880
77.60.246.159,800000090300700b4f4859e4,2,65404858,9,00700b4f4859e4
81.173.62.224,80000009030044d3ca88f252,26,9579161,9,0044d3ca88f252
83.172.129.255,800000090300001c58b1f618,9,191948195,9,00001c58b1f618
46.144.45.249,800000090300007888acb40c,1,2259775,9,00007888acb40c
82.75.96.0,8000000903000029c2018000,8,32703657,9,000029c2018000
37.153.226.104,8000000903002436daeac380,55,61171154,9,002436daeac380
37.1.107.68,80001f8880b860c35f891b335800000000,106,83782455,8072,No Mac indication (0x03)
81.23.227.25,80000a4c015117e36a,41,26209565,2636,No Mac indication (0x03)
83.82.225.235,8000124c057429af32c3e533,139,1536158,4684,No Mac indication (0x03)
77.242.119.193,8000000903006c8d771ab500,6,42352621,9,006c8d771ab500
85.146.240.41,8000000903005c64f1f21980,8,9593314,9,005c64f1f21980
83.167.217.45,800000090300889cadf7b480,34,11577451,9,00889cadf7b480
81.173.53.191,800007db03488eef4481c1,19,134765435,2011,488eef4481c1
82.217.150.193,8000124c05906ebbd5795433,343,708330,4684,No Mac indication (0x03)
46.166.158.201,80003a8c04,0,0,invalid,invalid
31.160.180.201,800000090300f8c650751310,2,19803501,9,00f8c650751310
85.146.212.161,80000009030044b6be9dcb00,16,40517323,9,0044b6be9dcb00
78.108.132.221,800000090300a00f37ff4500,16,29286275,9,00a00f37ff4500
81.4.112.161,800000090300001873b8540c,6,340515229,9,00001873b8540c
83.83.161.186,8000124c05485ab6399a8b33,56,2314051,4684,No Mac indication (0x03)
80.247.175.1,8000000903d0e042adaf40,0,0,9,d0e042adaf40
31.160.227.183,80000009030070db988346c0,2,9076441,9,0070db988346c0
46.144.81.89,8000000903005c3e069aac80,3,70846334,9,005c3e069aac80
31.3.8.64,80000009030070e422eb0d00,10,99064022,9,0070e422eb0d00
84.30.76.212,8000124c053423871e493033,33,3911444,4684,No Mac indication (0x03)
77.94.245.168,80000009030030e4db111f20,4,110138849,9,0030e4db111f20
31.160.167.1,80000009030000fcbaf5dbdc,2,2584145,9,0000fcbaf5dbdc
37.26.230.230,800000090300c828e5ca0381,2,26011263,9,00c828e5ca0381
62.23.254.202,80000009766d616e0af6926c,6,7675286,9,No Mac indication (0x03)
83.81.112.79,80000b2f05705a9e27c71a33,1,3995922,2863,No Mac indication (0x03)
85.147.57.255,80000009030028526128e400,12,5890454,9,0028526128e400
81.201.127.73,800000090300780cf032f900,31,44473707,9,00780cf032f900
83.174.129.167,800000090300b838612973a0,5,341440,9,00b838612973a0
84.28.128.208,80000b2f05802994c1883933,1,94595,2863,No Mac indication (0x03)
85.146.241.137,8000000903005ca62dff2400,22,54517923,9,005ca62dff2400
31.201.7.39,0000000903003c13ccffa750,2,7123667,9,not_set
31.21.172.255,502660000000010030000137,3,59608399,1344692224,not_set
85.146.254.222,8000000903007cad74453964,17,79137082,9,007cad74453964
81.173.49.116,80003a8c04,0,0,invalid,invalid
80.113.34.241,80000009030078f1c68e6d80,6,47000094,9,0078f1c68e6d80
85.12.48.2,f5717f444ca830211900,17,82182416,1970372420,No Mac indication (0x03)
46.144.58.121,800000090300286f7f12a14a,2,1457298,9,00286f7f12a14a
82.197.208.1,800009308300003088043341,25,91803306,2352,No Mac indication (0x03)
80.113.8.240,8000000903005451de457180,12,9593215,9,005451de457180
46.144.73.79,80000009030000f28bb5058a,1,34980764,9,0000f28bb5058a
83.167.219.46,80000009030044b6be757a00,34,8774033,9,0044b6be757a00
84.241.168.66,80000009030000c88b2c9b00,15,71416000,9,0000c88b2c9b00
31.160.8.143,800000090300e4387ed80600,10,1735253,9,00e4387ed80600
77.250.151.1,80000009030000ebd5ec4400,18,14385251,9,0000ebd5ec4400
83.126.40.34,800000e804435a4a36353030433959,25,1748352674,232,No Mac indication (0x03)
83.86.70.255,800000090300285261fb4800,15,17534835,9,00285261fb4800
81.173.78.167,800007db0340eeddb2fcc9,13,2942013,2011,40eeddb2fcc9
46.44.177.80,8000000903003c08f642e6f0,7,341511,9,003c08f642e6f0
78.108.138.96,800000090300ec447630f483,12,342330905,9,00ec447630f483
31.160.142.127,80000009030010b3d6d8d100,18,37153517,9,0010b3d6d8d100
31.20.205.0,502660000000010030000047,6,48947510,1344692224,not_set
46.243.188.39,80000009030000fcba573600,3,6302807,9,0000fcba573600
81.173.57.144,80000009030080e01d8e91b0,20,136664327,9,0080e01d8e91b0
83.84.85.0,8000000903006c410e8fb800,8,29595856,9,006c410e8fb800
85.146.210.21,800000090300889cadfaf080,4,17641764,9,00889cadfaf080
31.149.45.223,800000090300e4a41c067300,12,14059926,9,00e4a41c067300
83.84.91.255,800000090300f4bd9ee39c00,11,29075039,9,00f4bd9ee39c00
31.3.11.98,800007c703609c9f795860,47,55615957,1991,609c9f795860
84.104.230.255,800000090300002790fe1000,10,30199171,9,00002790fe1000
85.12.0.194,f5717f28993a0650dd00,18,45418521,1970372392,No Mac indication (0x03)
46.144.90.223,8000000903005cb12e923b00,5,38705737,9,005cb12e923b00
46.144.199.129,800000090300e86549758546,3,33544057,9,00e86549758546
31.187.130.255,502660000000010030000144,7,49638070,1344692224,not_set
37.74.195.135,80001f88031056caf1bf00,2,12020421,8072,1056caf1bf00
31.149.157.0,800000090300c4f7d516372c,1,64968039,9,00c4f7d516372c
82.139.79.1,000000090200003096e6a400,11,4011047,9,not_set
2.58.164.41,80001f8880a5bb526127d8f564,3,23465410,8072,No Mac indication (0x03)
62.200.121.65,80000009030010b3c65f8100,12,25678705,9,0010b3c65f8100
84.106.35.172,8000124c05906ebbe863c433,157,2499557,4684,No Mac indication (0x03)
45.129.172.244,8000113d03bca511c1f047,1,676070,4413,bca511c1f047
81.30.42.54,80000009030000235d4cd103,29,42296117,9,0000235d4cd103
45.152.39.194,8000000903003a9c8ef500,0,0,9,003a9c8ef500
80.242.233.30,80001f88809be10111f252d461,17,139116,8072,No Mac indication (0x03)
83.82.158.121,80000b2f05d0b2c4239fc933,1,2196228,2863,No Mac indication (0x03)
31.20.162.1,502660000000010030001010,3,62771614,1344692224,not_set
84.106.234.37,8000124c057429af65303133,66,2651470,4684,No Mac indication (0x03)
84.104.5.1,800000090300285261fb4800,15,17534841,9,00285261fb4800
80.67.32.115,800000090300641225788007,18,2873345,9,00641225788007
85.209.109.211,80000634b20400001014cdd196,0,43703804,1588,No Mac indication (0x03)
83.174.135.92,800000090300588b1c9c8300,2,23340158,9,00588b1c9c8300
83.83.84.217,80000b2f0508952a7edcd333,1,3183768,2863,No Mac indication (0x03)
23.249.232.85,80000009030028940fc93a02,1,79830940,9,0028940fc93a02
