IP,Enterprise Code,MAC,Vendor
78.108.141.38,9,002cf89b60a580,ciscoSystems
31.223.161.5,8072,No Mac indication (0x03),net-snmp
77.242.117.232,9,003891b73f2600,ciscoSystems
31.149.55.105,9,002c4f52460090,ciscoSystems
85.146.194.177,9,00683b78689900,ciscoSystems
84.105.210.0,9,00285261fb6400,ciscoSystems
46.144.85.33,9,005c3e069aae80,ciscoSystems
31.160.222.217,9,00707db98942f8,ciscoSystems
80.112.60.104,2863,No Mac indication (0x03),Thomson Inc.
84.29.210.255,9,00d4ad710dc800,ciscoSystems
85.146.253.215,9,003cce73b85a81,ciscoSystems
77.60.206.233,9,002c5a0ff7bd68,ciscoSystems
31.149.203.175,9,00843dc6cf9fcc,ciscoSystems
85.146.239.145,9,0024d79c379000,ciscoSystems
85.17.18.33,8072,No Mac indication (0x03),net-snmp
5.200.12.64,2636,No Mac indication (0x03),"Juniper Networks, Inc."
37.74.47.104,9,00c828e5f2fa80,ciscoSystems
37.26.225.39,9,not_set,ciscoSystems
46.144.94.175,9,0074a2e6e3cee7,ciscoSystems
31.149.127.80,9,00002a108ab130,ciscoSystems
46.144.165.111,9,00a4530e1020d8,ciscoSystems
77.105.160.163,invalid,invalid,
84.30.6.150,2863,No Mac indication (0x03),Thomson Inc.
85.146.252.217,13191,70fc8c6351e0,OneAccess
84.27.171.75,2863,No Mac indication (0x03),Thomson Inc.
83.98.225.132,9,00e8eb34c9fd00,ciscoSystems
83.97.88.129,9,0084ebef358580,ciscoSystems
77.60.243.155,9,00c4f7d5337e80,ciscoSystems
5.39.171.97,9,2c3311a412f0,ciscoSystems
83.83.96.118,2863,No Mac indication (0x03),Thomson Inc.
31.160.127.121,9,0000fec88ced68,ciscoSystems
46.44.170.206,8072,No Mac indication (0x03),net-snmp
77.94.244.160,9,00cc7f7620e667,ciscoSystems
77.61.141.149,9,0010b3d6d1b190,ciscoSystems
82.217.232.237,4684,No Mac indication (0x03),Ambit Microsystems Corporation
46.226.92.1,1588,No Mac indication (0x03),"Brocade Communications Systems, Inc."
45.83.1.192,invalid,invalid,
81.173.65.194,9,0000fd22159208,ciscoSystems
31.149.177.193,9,0000c164b75a98,ciscoSystems
83.247.6.80,9,00001794197c44,ciscoSystems
46.144.125.183,9,00286f7f37bfa6,ciscoSystems
46.243.197.191,2238,No Mac indication (0x03),The FreeBSD Project
31.149.110.247,9,00707db96e7a78,ciscoSystems
46.144.59.81,9,00bc26c7d8ff84,ciscoSystems
84.27.137.133,4684,No Mac indication (0x03),Ambit Microsystems Corporation
84.241.177.82,9,5c3e06e10a64,ciscoSystems
80.113.248.165,9,005c64f1f32300,ciscoSystems
5.39.168.142,9,2c3311a412f0,ciscoSystems
45.131.85.17,9,00a46c2a3c5b00,ciscoSystems
46.144.216.233,invalid,invalid,
31.160.117.207,9,00d4e880d87298,ciscoSystems
84.105.96.62,2863,No Mac indication (0x03),Thomson Inc.
83.167.199.1,9,0044b6be765e80,ciscoSystems
46.226.60.227,9,0058ac78269080,ciscoSystems
37.74.185.103,9,0084b26179864c,ciscoSystems
37.74.92.152,9,0020cc279b1e07,ciscoSystems
83.137.143.177,9,0078f1c68f6100,ciscoSystems
85.146.220.177,13191,70fc8c6816f0,OneAccess
83.174.140.143,9,003c13ccee2680,ciscoSystems
83.84.98.255,9,006c410e8ff800,ciscoSystems
45.139.165.177,9,0058ac784e2dea,ciscoSystems
83.87.239.201,2863,No Mac indication (0x03),Thomson Inc.
62.200.30.255,9,not_set,ciscoSystems
31.160.103.81,9,004c710d06e700,ciscoSystems
46.44.178.25,9,00dc774ce02790,ciscoSystems
31.149.150.49,9,003890a59f2f18,ciscoSystems
85.146.222.149,2011,fc73fbffa36c,"HUAWEI Technology Co.,Ltd"
46.23.91.3,1970372468,No Mac indication (0x03),
5.178.115.19,25506,3ce5a6d9f6c6,H3C
83.98.239.184,9,0000c88b4fed00,ciscoSystems
31.160.168.151,9,00f40f1b43a4c8,ciscoSystems
46.145.121.208,9,000042683b5978,ciscoSystems
31.160.148.64,9,0000f28bb5562c,ciscoSystems
82.101.219.255,9,006c13d5219000,ciscoSystems
80.57.123.255,9,00285261fa5c00,ciscoSystems
77.60.234.168,9,002c4f521a1b80,ciscoSystems
77.243.226.33,9,000005740fb2bc,ciscoSystems
84.241.188.145,9,5c3e06e163d8,ciscoSystems
83.96.187.253,9,00001873b8540c,ciscoSystems
83.81.80.231,2863,No Mac indication (0x03),Thomson Inc.
83.98.243.49,9,0024169dbaf400,ciscoSystems
83.219.74.85,9,00008e73df0e00,ciscoSystems
46.226.61.135,9,00500f8054d300,ciscoSystems
84.104.198.0,9,00285261fb4800,ciscoSystems
85.17.10.213,8072,No Mac indication (0x03),net-snmp
84.104.248.83,4684,No Mac indication (0x03),Ambit Microsystems Corporation
83.98.225.79,9,00482e72fe6980,ciscoSystems
81.173.1.103,9,00d47798184d00,ciscoSystems
84.104.233.170,4684,No Mac indication (0x03),Ambit Microsystems Corporation
46.44.184.37,9,0060735cc837a2,ciscoSystems
62.45.89.54,12356,No Mac indication (0x03),"Fortinet, Inc."
46.145.179.184,9,0000351aed32ee,ciscoSystems
62.179.28.34,9,003890a5dd4c80,ciscoSystems
80.76.35.49,invalid,invalid,
46.166.159.17,invalid,invalid,
62.200.10.240,9,not_set,ciscoSystems
84.24.171.82,2863,No Mac indication (0x03),Thomson Inc.
46.144.21.81,9,005c5ac75653b0,ciscoSystems
23.249.237.137,9,not_set,ciscoSystems
31.160.130.208,9,0000f663ac2960,ciscoSystems
5.255.86.32,8072,No Mac indication (0x03),net-snmp
37.74.27.75,9,00588b1c20b500,ciscoSystems
83.87.124.0,9,00d4ad710d0000,ciscoSystems
80.114.215.255,9,00002790ffc000,ciscoSystems
83.247.7.32,9,No Mac indication (0x03),ciscoSystems
31.223.164.204,9,0024813bc25c80,ciscoSystems
85.146.210.69,9,004ce176a03880,ciscoSystems
31.160.188.57,9,0018809070e204,ciscoSystems
62.59.30.94,9,00c828e5cd5f01,ciscoSystems
31.21.228.1,1344692224,not_set,
85.147.39.0,9,00f4bd9ee39c00,ciscoSystems
85.146.239.169,9,0044b6bed78580,ciscoSystems
45.83.206.1,9,not_set,ciscoSystems
46.17.14.7,9,0058bfea55c981,ciscoSystems
84.106.30.167,4684,No Mac indication (0x03),Ambit Microsystems Corporation
77.73.227.235,9,00bc26c7d9a3a8,ciscoSystems
31.3.11.249,9,0058ac78268c80,ciscoSystems
83.167.196.105,9,0080276c99d700,ciscoSystems
83.85.70.37,4684,No Mac indication (0x03),Ambit Microsystems Corporation
84.107.183.1,9,000029c2008c00,ciscoSystems
31.160.11.209,9,00e4a41c067f80,ciscoSystems
46.226.56.229,9,00500f8054d500,ciscoSystems
85.10.172.88,9,003c5731684280,ciscoSystems
45.88.48.102,9,002c33117db0f4,ciscoSystems
46.21.168.193,invalid,invalid,
80.113.47.84,invalid,invalid,
45.157.133.221,8072,No Mac indication (0x03),net-snmp
81.93.54.129,9,2c3311a412f0,ciscoSystems
85.17.54.158,8072,No Mac indication (0x03),net-snmp
84.29.165.3,2863,No Mac indication (0x03),Thomson Inc.
46.144.229.225,9,00e4387ed77e80,ciscoSystems
83.137.140.40,9,00683b782d6480,ciscoSystems
31.149.78.68,9,000081c40fcfb2,ciscoSystems
77.166.251.202,8072,No Mac indication (0x03),net-snmp
62.166.220.1,1344692224,not_set,
83.82.4.70,4684,No Mac indication (0x03),Ambit Microsystems Corporation
77.243.229.93,9,000005740fb2bc,ciscoSystems
77.61.13.96,9,00d4c93c4b2abe,ciscoSystems
83.247.109.129,9,00286f7f393fef,ciscoSystems
80.239.209.224,9,000845d1520780,ciscoSystems
80.112.247.239,2011,f063f965dc51,"HUAWEI Technology Co.,Ltd"
83.174.128.218,9,00dca5f48548aa,ciscoSystems
84.29.99.235,4684,No Mac indication (0x03),Ambit Microsystems Corporation
84.29.147.1,9,002c73a0780400,ciscoSystems
84.24.105.9,2863,No Mac indication (0x03),Thomson Inc.
77.60.88.217,8072,001add1f3560,net-snmp
46.21.172.255,invalid,invalid,
37.247.34.1,9,000005740fb2bc,ciscoSystems
83.80.249.135,4684,No Mac indication (0x03),Ambit Microsystems Corporation
80.114.89.0,9,006c13d5215000,ciscoSystems
31.149.137.1,9,000013c3c11701,ciscoSystems
84.241.190.131,9,0000c88b2c9b00,ciscoSystems
46.144.181.209,9,0000f28bb5104e,ciscoSystems
46.144.118.49,9,0000f28bb55e74,ciscoSystems
85.146.252.209,9,00a49bcd795e80,ciscoSystems
84.241.138.72,8072,No Mac indication (0x03),net-snmp
80.239.210.175,9,000845d152d880,ciscoSystems
84.29.186.255,9,00848a8df1e400,ciscoSystems
83.98.240.104,9,007c210e058f00,ciscoSystems
84.28.204.1,9,000029c2001000,ciscoSystems
31.3.15.33,9,00d4e880f64700,ciscoSystems
85.146.231.78,9,00a4530ef62c00,ciscoSystems
62.200.30.248,9,not_set,ciscoSystems
46.226.63.245,9,0058ac78269080,ciscoSystems
85.146.210.193,9,004c710de36e00,ciscoSystems
83.98.252.121,9,00a84fb1b2df80,ciscoSystems
31.20.238.255,1344692224,not_set,
85.222.252.29,9,00cc46d6df8cac,ciscoSystems
80.57.64.0,9,0094d469541400,ciscoSystems
46.226.238.184,9,007c0ece428f3a,ciscoSystems
84.106.33.220,2863,No Mac indication (0x03),Thomson Inc.
77.60.205.137,9,007c69f692dc5c,ciscoSystems
46.144.143.153,9,001cfc17521280,ciscoSystems
62.177.248.225,9,003c08f6b80400,ciscoSystems
46.144.87.32,9,0000351a25548c,ciscoSystems
46.144.102.231,9,0084b802e49b64,ciscoSystems
84.35.48.81,invalid,invalid,
82.148.213.129,9,00706d15f00c80,ciscoSystems
46.145.36.70,9,00e4aa5db001aa,ciscoSystems
85.10.174.24,9,00500f807e2d00,ciscoSystems
31.149.80.52,9,0058ac785b5702,ciscoSystems
80.65.120.25,9,00b0aa77199c72,ciscoSystems
77.61.115.244,9,00d4e880c80580,ciscoSystems
82.75.248.255,9,000029c2019000,ciscoSystems
83.84.95.0,9,00d4ad710dc800,ciscoSystems
46.145.160.113,9,00007888be5f70,ciscoSystems
37.74.78.139,9,000027e36d5a8c,ciscoSystems
31.160.251.114,9,00e4387ed2d300,ciscoSystems
77.60.206.115,9,0070db985b93d0,ciscoSystems
83.167.207.105,9,00683b78339c80,ciscoSystems
77.61.160.64,9,0000df1d1bab00,ciscoSystems
83.167.205.63,9,00c0f87fc0ab00,ciscoSystems
80.56.144.0,9,0000ebd5ed6800,ciscoSystems
46.144.183.65,9,0000fec84213f0,ciscoSystems
84.104.23.255,9,000029c200b800,ciscoSystems
77.250.32.255,9,000027900df000,ciscoSystems
80.56.64.0,9,0028526128e000,ciscoSystems
62.200.31.24,9,not_set,ciscoSystems
83.174.129.146,9,not_set,ciscoSystems
81.173.126.216,invalid,invalid,
84.241.142.225,9,0000c88b2c9b00,ciscoSystems
5.178.33.79,9,00c067af476740,ciscoSystems
31.160.31.167,9,002c4f5251e2c8,ciscoSystems
62.200.28.104,9,not_set,ciscoSystems
46.144.142.24,9,0084b26179173e,ciscoSystems
23.249.232.9,9,00fc5b391f4236,ciscoSystems
81.175.70.59,8072,No Mac indication (0x03),net-snmp
31.20.215.255,1344692224,not_set,
31.160.66.97,9,004cec0f4ebb80,ciscoSystems
82.217.61.176,4684,No Mac indication (0x03),Ambit Microsystems Corporation
80.112.243.13,9,007cad4f9c1080,ciscoSystems
62.207.19.119,9,00ac4a67e5cb00,ciscoSystems
45.11.164.11,9,0000b7715f79e5,ciscoSystems
84.105.46.83,4684,No Mac indication (0x03),Ambit Microsystems Corporation
46.44.144.121,9,002c5741b5ac00,ciscoSystems
80.113.211.88,9,0000260a3d8c83,ciscoSystems
83.174.131.86,9,0000d78f0382c0,ciscoSystems
84.106.36.121,4684,No Mac indication (0x03),Ambit Microsystems Corporation
45.11.165.103,9,00a89d217ec57d,ciscoSystems
85.146.201.63,2011,d8109fc2ecf0,"HUAWEI Technology Co.,Ltd"
84.35.149.136,invalid,invalid,
5.10.127.78,9,4c0082fc5440,ciscoSystems
80.255.246.144,9,00549fc64ec880,ciscoSystems
64.26.37.190,9,not_set,ciscoSystems
84.105.213.202,4684,No Mac indication (0x03),Ambit Microsystems Corporation
31.149.27.49,9,00e4387ed2d180,ciscoSystems
85.223.86.0,1344692224,not_set,
85.222.243.153,9,00f07f06a95d00,ciscoSystems
84.106.98.204,4684,No Mac indication (0x03),Ambit Microsystems Corporation
85.222.242.250,9,00bce712a05900,ciscoSystems
64.26.35.55,9,00f07f06d30b30,ciscoSystems
23.249.232.169,9,00e4d3f1f44cce,ciscoSystems
85.12.5.2,1970372392,No Mac indication (0x03),
84.28.47.0,9,00285261fb6400,ciscoSystems
83.98.253.133,9,00e8eb34c9fd00,ciscoSystems
85.146.255.191,2011,dcef807f71f2,"HUAWEI Technology Co.,Ltd"
31.160.179.33,9,00b838614ad7c6,ciscoSystems
84.107.160.15,4684,No Mac indication (0x03),Ambit Microsystems Corporation
62.59.193.90,9,005c3192f3ef80,ciscoSystems
77.60.207.223,9,00f80bcbacf0e8,ciscoSystems
46.144.209.128,9,00843dc69e3b66,ciscoSystems
83.98.248.17,9,0000c88b4fed00,ciscoSystems
46.144.156.120,9,0000351a254c58,ciscoSystems
62.200.133.63,9,004c00822cf200,ciscoSystems
37.44.8.225,invalid,invalid,
83.174.128.123,9,00442b039f40f4,ciscoSystems
46.145.137.56,9,00b08bcf70b300,ciscoSystems
46.145.231.247,9,0000f28bb50ca2,ciscoSystems
31.3.11.192,9,0058ac78268c80,ciscoSystems
83.82.171.16,2863,No Mac indication (0x03),Thomson Inc.
84.241.152.41,9,5c3e06b2dc20,ciscoSystems
84.104.90.255,9,006c410e51c800,ciscoSystems
85.12.0.17,1970372392,No Mac indication (0x03),
77.242.125.59,9,003890a554f980,ciscoSystems
85.223.22.1,1344692224,not_set,
37.74.138.175,9,0058f39cdb96fa,ciscoSystems
77.60.1.0,7367,1449bc2c1578,DrayTek Corporation
83.167.222.173,9,0024d79c3b4200,ciscoSystems
84.31.95.238,2863,No Mac indication (0x03),Thomson Inc.
37.26.225.137,9,not_set,ciscoSystems
5.132.3.255,1344692224,not_set,
45.116.104.153,8072,No Mac indication (0x03),net-snmp
46.144.90.137,9,005cb12e4f8980,ciscoSystems
85.209.110.41,1588,No Mac indication (0x03),"Brocade Communications Systems, Inc."
31.149.44.240,9,00a4530e10380c,ciscoSystems
84.29.178.1,9,006c410e153000,ciscoSystems
85.222.242.62,9,0000b771028d00,ciscoSystems
80.57.74.61,4684,No Mac indication (0x03),Ambit Microsystems Corporation
84.30.141.1,9,006c410e8fd800,ciscoSystems
62.59.194.209,9,00549fc6594800,ciscoSystems
37.153.192.127,9,00a0ecf94c0070,ciscoSystems
83.87.155.63,2863,No Mac indication (0x03),Thomson Inc.
80.65.121.77,9,000c27247ad981,ciscoSystems
83.82.150.213,4684,No Mac indication (0x03),Ambit Microsystems Corporation
77.243.226.129,9,000005740fb2bc,ciscoSystems
85.146.253.142,9,003cce73b85a81,ciscoSystems
81.173.98.89,9,not_set,ciscoSystems
46.249.41.1,invalid,invalid,
85.147.107.250,4684,No Mac indication (0x03),Ambit Microsystems Corporation
85.146.248.75,2011,5413101ab36d,"HUAWEI Technology Co.,Ltd"
80.112.196.129,9,009077eefd3c80,ciscoSystems
46.144.34.49,9,00706d15533d9e,ciscoSystems
81.173.54.221,2011,60def3be2bba,"HUAWEI Technology Co.,Ltd"
83.137.140.177,9,005c64f1af3800,ciscoSystems
37.139.137.23,2636,No Mac indication (0x03),"Juniper Networks, Inc."
77.242.120.251,9,0028ac9e770180,ciscoSystems
81.173.50.65,9,0074ad98235080,ciscoSystems
45.152.39.251,9,700f6ab14dfc,ciscoSystems
62.194.6.0,9,0000ebd5ed6800,ciscoSystems
84.107.202.143,2863,No Mac indication (0x03),Thomson Inc.
45.157.35.18,invalid,invalid,
82.139.79.255,9,not_set,ciscoSystems
37.46.112.124,8072,No Mac indication (0x03),net-snmp
83.80.25.193,9,00a411bbc0cb00,ciscoSystems
84.241.138.69,8072,No Mac indication (0x03),net-snmp
5.132.21.0,1344692224,not_set,
82.74.214.3,invalid,invalid,
85.146.223.180,9,006c5e3b184301,ciscoSystems
84.14.61.190,9,00188090e37800,ciscoSystems
37.26.226.39,9,00848a8dbc4650,ciscoSystems
83.167.204.17,9,007411b2a71d00,ciscoSystems
5.79.107.172,8072,No Mac indication (0x03),net-snmp
46.231.244.199,9,0000df1d7b7f80,ciscoSystems
23.249.236.155,9,00bc16651a2804,ciscoSystems
31.160.18.119,9,0084b26155e418,ciscoSystems
31.149.141.81,9,004c776d569f52,ciscoSystems
83.86.98.217,4684,No Mac indication (0x03),Ambit Microsystems Corporation
37.235.119.167,9,00d4eb68db1800,ciscoSystems
83.84.225.1,9,006c410e51c800,ciscoSystems
31.186.165.75,9,not_set,ciscoSystems
83.83.240.255,9,00002790fe2000,ciscoSystems
85.146.199.106,2011,d8109fc2e93c,"HUAWEI Technology Co.,Ltd"
83.86.107.24,4684,No Mac indication (0x03),Ambit Microsystems Corporation
84.241.172.193,9,0000c88b2c9b00,ciscoSystems
85.146.216.113,9,00f8a73ad3b400,ciscoSystems
84.25.128.1,9,00d4ad710dc800,ciscoSystems
23.249.238.113,9,not_set,ciscoSystems
46.144.186.225,9,0000351a2555f4,ciscoSystems
84.28.169.29,2863,No Mac indication (0x03),Thomson Inc.
31.149.226.168,9,006cb2aed26dee,ciscoSystems
81.173.65.25,9,not_set,ciscoSystems
80.113.211.177,9,008c941fbb0700,ciscoSystems
80.115.111.85,4684,No Mac indication (0x03),Ambit Microsystems Corporation
78.108.132.75,9,00f04a02f92a00,ciscoSystems
37.114.92.172,9,00588b1c9bfa00,ciscoSystems
45.93.75.135,9,002cd02df87c00,ciscoSystems
37.114.89.249,9,00588b1c9ca080,ciscoSystems
84.105.242.94,4684,No Mac indication (0x03),Ambit Microsystems Corporation
84.241.129.179,9,0000c88b2c9b00,ciscoSystems
85.146.201.53,9,002cf89bf46680,ciscoSystems
83.98.224.253,9,00b0c53ce4ad80,ciscoSystems
46.144.112.225,9,00004268d3f0c6,ciscoSystems
81.173.73.95,9,0078bc1a037fa7,ciscoSystems
5.172.218.136,9,0010f311eebac0,ciscoSystems
83.167.221.105,9,00d47798744d00,ciscoSystems
77.60.243.181,9,006c416a2b8726,ciscoSystems
83.81.176.255,9,00002790fe1000,ciscoSystems
46.144.114.33,9,00843dc69e31f2,ciscoSystems
46.144.212.184,9,0000f663846194,ciscoSystems
46.145.32.183,9,00002a108ab9c8,ciscoSystems
81.173.51.205,9,00c44d84bf0a80,ciscoSystems
77.62.161.181,8072,No Mac indication (0x03),net-snmp
62.200.74.127,9,002cd02d6f6d00,ciscoSystems
84.25.9.255,9,006c410e51c800,ciscoSystems
46.144.185.145,9,0070db988348f0,ciscoSystems
84.25.197.255,9,006c410e716000,ciscoSystems
85.17.10.171,8072,No Mac indication (0x03),net-snmp
23.109.80.29,8072,No Mac indication (0x03),net-snmp
31.160.222.192,9,00843dc6cfa1e8,ciscoSystems
31.3.14.147,1991,748ef8621780,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
37.26.227.166,9,0010a8293ee581,ciscoSystems
80.112.5.47,4684,No Mac indication (0x03),Ambit Microsystems Corporation
82.75.234.1,9,00d4ad710dc800,ciscoSystems
77.61.86.116,9,00780cf0ea4772,ciscoSystems
83.85.17.0,9,006c410e153000,ciscoSystems
77.242.115.129,9,0034ed1bfd4100,ciscoSystems
85.146.244.105,9,003891b7a46d80,ciscoSystems
31.3.9.153,9,00d4e880f60e00,ciscoSystems
78.152.47.220,1991,cc4e24d0a400,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
45.80.100.111,4526,No Mac indication (0x03),Netgear
77.243.239.159,9,000005740fb2bc,ciscoSystems
80.114.75.216,4684,No Mac indication (0x03),Ambit Microsystems Corporation
84.106.38.202,4684,No Mac indication (0x03),Ambit Microsystems Corporation
81.4.112.166,9,00001873b8540c,ciscoSystems
31.160.28.49,9,00e4387ed99a00,ciscoSystems
45.88.200.28,8072,No Mac indication (0x03),net-snmp
85.146.248.1,9,007411b2a96080,ciscoSystems
84.104.26.255,9,000029c200b800,ciscoSystems
31.3.15.221,9,0058ac78269080,ciscoSystems
79.143.212.29,52642,649d99d25273,FS.COM INC
77.242.116.241,9,00fc9947663998,ciscoSystems
84.14.61.59,9,0024813bbfc248,ciscoSystems
37.114.93.207,9,0068efbd9c7760,ciscoSystems
84.104.79.1,9,000029c200b800,ciscoSystems
31.160.174.216,9,0004627318be16,ciscoSystems
80.113.232.35,8072,No Mac indication (0x03),net-snmp
31.149.179.169,9,0090eb50c22a80,ciscoSystems
84.35.89.17,9,008843e18da63f,ciscoSystems
83.98.248.127,9,0000c88b4fed00,ciscoSystems
45.151.157.7,8072,No Mac indication (0x03),net-snmp
31.149.213.240,9,00d0e042fac080,ciscoSystems
77.61.167.25,9,not_set,ciscoSystems
84.27.22.0,9,00285261fac000,ciscoSystems
85.146.231.57,9,004ce175f98d00,ciscoSystems
46.226.57.109,9,0058ac78269080,ciscoSystems
45.152.39.228,9,003a9c8ef500,ciscoSystems
83.98.250.247,9,00b0c53ce4ad80,ciscoSystems
46.144.98.129,9,00bc26c7477666,ciscoSystems
82.151.54.242,9,00d4adbdf2d186,ciscoSystems
85.146.255.183,2011,dcef807f725e,"HUAWEI Technology Co.,Ltd"
5.159.34.89,9,005897bd440100,ciscoSystems
62.133.255.162,2636,No Mac indication (0x03),"Juniper Networks, Inc."
83.86.55.0,9,00f8b7e204e000,ciscoSystems
63.247.196.34,9,00bcd295ec2b81,ciscoSystems
85.90.64.23,9,e4c722117480,ciscoSystems
80.113.248.44,9,0034b883765880,ciscoSystems
46.144.160.241,9,006cab058e1f48,ciscoSystems
31.201.3.255,1344692224,not_set,
80.57.20.1,9,0028526128e000,ciscoSystems
77.83.189.202,invalid,invalid,
85.17.245.192,9,000012d92bfe10,ciscoSystems
37.1.108.140,9,00b0aa772bbdc4,ciscoSystems
81.173.49.248,9,00a00f37ff8000,ciscoSystems
31.184.93.1,1344692224,not_set,
77.60.93.210,9,0070db985b8f20,ciscoSystems
46.144.128.96,9,0000351aedeff0,ciscoSystems
46.144.73.113,9,0078baf9aa886c,ciscoSystems
85.146.195.129,2011,20283e74c06e,"HUAWEI Technology Co.,Ltd"
83.85.134.1,9,00a0f8496a1800,ciscoSystems
31.200.210.83,1588,No Mac indication (0x03),"Brocade Communications Systems, Inc."
84.25.225.0,9,006c410e153000,ciscoSystems
82.174.109.0,1344692224,not_set,
84.30.187.56,8072,No Mac indication (0x03),net-snmp
23.249.238.122,9,not_set,ciscoSystems
83.83.91.126,4684,No Mac indication (0x03),Ambit Microsystems Corporation
83.174.128.151,9,00c4641363cb72,ciscoSystems
84.22.99.112,8072,No Mac indication (0x03),net-snmp
62.165.69.51,9,003a9c246c60,ciscoSystems
31.149.226.41,9,00e4387ecd6f80,ciscoSystems
77.249.97.255,9,0000ebd5ed6800,ciscoSystems
31.149.202.121,9,003c8b7f66ba70,ciscoSystems
85.233.197.154,9,00bc4a56a906c0,ciscoSystems
84.28.188.1,9,00d4ad710c7800,ciscoSystems
46.144.193.145,9,0000351aed3c9e,ciscoSystems
31.186.165.29,9,not_set,ciscoSystems
85.146.225.201,9,007411b2a9a200,ciscoSystems
84.30.134.235,4684,No Mac indication (0x03),Ambit Microsystems Corporation
82.75.255.255,9,000029c2018000,ciscoSystems
31.160.172.232,9,00707db9894154,ciscoSystems
81.171.40.13,1970372420,No Mac indication (0x03),
83.174.139.96,9,00f872eac148b2,ciscoSystems
23.109.80.237,8072,No Mac indication (0x03),net-snmp
83.174.137.139,9,not_set,ciscoSystems
80.112.204.41,9,007411b2a40800,ciscoSystems
80.113.10.48,9,005c3e060f6200,ciscoSystems
83.98.225.120,9,0024169dbabb00,ciscoSystems
46.144.107.200,9,00004268d3f382,ciscoSystems
84.80.130.3,8072,No Mac indication (0x03),net-snmp
83.85.77.1,9,00285261fb6400,ciscoSystems
77.160.33.20,8072,1056ca1b3304,net-snmp
84.26.108.244,4684,No Mac indication (0x03),Ambit Microsystems Corporation
46.145.136.0,9,00cc167ed37538,ciscoSystems
46.231.22.65,1588,No Mac indication (0x03),"Brocade Communications Systems, Inc."
84.30.5.153,2863,No Mac indication (0x03),Thomson Inc.
5.172.219.87,2011,c4b8b48d48fa,"HUAWEI Technology Co.,Ltd"
80.57.86.1,9,00d4ad710dc800,ciscoSystems
81.23.245.11,2011,40eeddb2fa8c,"HUAWEI Technology Co.,Ltd"
46.19.222.195,1588,No Mac indication (0x03),"Brocade Communications Systems, Inc."
46.144.70.88,9,00c44d84605c00,ciscoSystems
45.143.250.109,8072,No Mac indication (0x03),net-snmp
83.98.224.183,9,00482e72fe6980,ciscoSystems
81.171.74.131,1970372420,No Mac indication (0x03),
84.24.7.13,2863,No Mac indication (0x03),Thomson Inc.
84.29.214.1,9,00285261fb6000,ciscoSystems
37.203.57.69,9,00707db9a0e3c0,ciscoSystems
77.60.111.191,9,00002f5c98ee80,ciscoSystems
84.35.118.4,8741,18b16980e734,"SonicWALL, Inc."
83.174.134.88,9,00000000000000,ciscoSystems
85.147.110.0,9,00285261fb8800,ciscoSystems
77.60.145.149,9,0044d3cae26d10,ciscoSystems
31.149.76.201,9,00843dc6d07a14,ciscoSystems
46.144.219.167,9,0000351a2547f8,ciscoSystems
85.146.214.203,9,0080276c99b700,ciscoSystems
85.147.253.255,9,007018a7676c00,ciscoSystems
81.173.56.4,9,not_set,ciscoSystems
84.246.15.82,9,No Mac indication (0x03),ciscoSystems
85.144.64.1,1344692224,not_set,
31.149.168.167,9,00c4f7d5148de4,ciscoSystems
80.67.32.9,9,00641225788007,ciscoSystems
45.86.179.199,9,00005d73963650,ciscoSystems
37.48.71.3,8072,No Mac indication (0x03),net-snmp
83.174.138.43,9,not_set,ciscoSystems
31.149.66.81,9,0070ea1afb8880,ciscoSystems
81.4.65.64,9,00001873b8540c,ciscoSystems
77.60.207.254,9,00b08bcf0541ac,ciscoSystems
84.35.202.224,9,000024976b0400,ciscoSystems
63.247.204.78,9,00f01d2db47e81,ciscoSystems
81.173.69.225,9,0084ebefe21b80,ciscoSystems
82.72.242.125,2863,No Mac indication (0x03),Thomson Inc.
62.200.202.159,9,00ec1d8bb25220,ciscoSystems
81.173.51.95,9,not_set,ciscoSystems
83.85.60.1,9,00285261fa5000,ciscoSystems
31.160.129.87,9,00cc167eee20c0,ciscoSystems
31.149.26.255,9,00e4a41c069b00,ciscoSystems
80.112.23.157,4684,No Mac indication (0x03),Ambit Microsystems Corporation
77.242.122.160,9,0034ed1b8f9c80,ciscoSystems
83.167.201.21,9,004ce175e5e580,ciscoSystems
31.160.12.144,9,00ec01d5104c00,ciscoSystems
83.119.15.98,9,0000175a74c39c,ciscoSystems
80.67.32.111,9,006412257885c7,ciscoSystems
81.175.94.160,9,00a47806620d00,ciscoSystems
81.173.78.112,9,0078f1c6933300,ciscoSystems
5.159.39.195,9,006400f175f780,ciscoSystems
31.161.67.32,9,000078882545dc,ciscoSystems
84.35.101.39,8741,18b1699e10cc,"SonicWALL, Inc."
37.235.8.1,9,00ccef48ead700,ciscoSystems
83.86.43.216,4684,No Mac indication (0x03),Ambit Microsystems Corporation
46.144.234.31,9,0000f28bb5439c,ciscoSystems
45.156.48.1,25506,20fdf1e8b804,H3C
85.222.248.54,2636,No Mac indication (0x03),"Juniper Networks, Inc."
80.231.152.21,942682160,not_set,
80.113.248.171,9,005c64f1f38380,ciscoSystems
80.249.210.196,9,00643aea1d5700,ciscoSystems
