"Running as user ""root"" and group ""root"". This could be dangerous."
Capturing on 'wlp0s20f3'
ip.src_host;snmp.msgAuthoritativeEngineID;snmp.msgAuthoritativeEngineBoots;snmp.msgAuthoritativeEngineTime
94.208.82.73;8000124c05083e8e9720e733;89;2766699
145.131.78.244;80001cc703001daad1e210;0;0
89.38.96.203;80001f8880610bfa49a960a36700000000;2;10108643
95.97.61.198;80001f8880e69f391d7eda6154;114;3344597
94.208.27.139;8000124c05889ffacb7ac433;193;248378
144.178.69.206;800000090300d0ec35f23b80;2;197159136
94.213.6.1;800000090300d4ad710d4400;23;27693287
89.200.71.233;80001f88031056caa06aa0;1;13044414
87.255.58.242;800000090300f80f6f04bd80;24;11950823
91.189.211.128;80000009030058ac78268c80;16;5079771
139.28.200.103;800000090300f04a027f4d00;10;63848036
145.145.4.26;80000009030000f28b481680;13;105656514
92.70.167.72;800000090300e865493c24c3;2;26618493
145.94.60.1;80000009030020cfae843660;8;37457988
144.178.229.152;80000009030070db9861d711;5;4170434
95.129.120.63;8000000903000021d7a73c81;3;290266897
93.184.99.52;8000000903006c8d771cb900;16;13534959
93.184.99.125;800000090300b08bcf3ac300;8;6875024
94.215.102.211;80000b2f05705a9e34ca1533;1;4087020
93.186.184.195;80000634b20400001014cbd196;3;70133980
136.144.140.164;80001f8880c8f74b051412c05800000000;5;141969891
93.117.222.202;8000000903005cb12e82eb00;8;39072323
145.222.44.74;8000000903003a9c403144;0;0
92.109.70.1;80000009030000ebd5ec4400;18;14906072
109.235.48.238;80003a8c046d6b745f3130392e3233352e34382e323338;0;0
91.195.201.81;80003a8c04;0;0
93.117.250.189;800007db03cc208cbc0fbc;18;50623995
94.124.137.17;800000090300505c88ad0380;12;3469017
94.142.210.192;80000009030058ac78269080;11;99672849
145.131.97.24;80000009030000a2eeb116fc;1;14195776
93.117.211.105;8000000903004c710de35e80;34;26949301
92.68.115.9;8000000903007c210e391550;4;1742069
144.178.236.244;800000090300c4b23981ad80;22;5885225
94.103.144.41;80000009030000193036fe34;6;124602329
92.66.137.126;8000304404464736304556544b3138303031333230;1744841915;4028147
143.179.224.1;502660000000031201007174;2;50592955
93.191.7.75;8000000903002c33119eaf80;8;120326588
94.210.76.0;80000009030000a289271800;8;31326810
137.174.145.94;80000009030028b591de3540;2;12134023
92.110.98.0;8000000903000029c2017000;8;31325284
87.236.7.190;800000090300e05fb9fefa20;3;100746363
92.67.144.131;80000009030084b802eed91c;2;10712722
89.146.38.203;800000090300a46c2ab4099c;3;3297802
92.64.64.98;80000009030070695af75570;4;6844937
144.178.75.0;800000090300dcf719775f81;17;23890964
93.117.243.252;8000000903004c710d52dc00;33;64080404
92.66.208.216;80001f8803001add1e4520;1;2218925
145.102.243.129;8000000903005006ab638100;33;1829645
94.208.71.71;8000124c05906ebbc52e8833;124;1912573
87.195.3.143;80000009ee0028940ffeac40;2;46162651
103.104.60.161;80001f88805f9d9e54000000006790ef1f;1;11318094
87.236.1.155;8000000903004c710d0a4000;11;40859974
93.117.217.233;800007db03dcef807f7736;14;51078864
145.128.242.162;80000009ee000008e3fffc2c;1;39743826
93.191.7.80;8000000903002c33119eaf80;8;120326592
94.101.104.40;80000009030070db986d2600;43;55963948
87.195.111.191;80000009ee00b0faeb1f4400;16;11360515
93.92.29.248;80000009030078f1c6e96600;54;5700744
90.145.54.45;192168222504;25;9947732
87.237.3.219;800000090300a0239ff7f9a0;16;109703451
141.98.231.14;8000000903002c86d2c3b500;16;39806139
144.178.123.113;800000090300f4ee31b2d680;18;695226
145.131.122.99;80000009030040ce24804848;6;49346015
145.128.205.111;80000009030070708bfc023e;1;46247934
134.19.184.65;80000a4c03ec3873d5382c;2;146015874
87.237.29.255;80000009030000c88b8db0fe;5;2769646
92.66.57.209;800000090300a03d6e8d3a80;4;23513785
93.90.64.141;8000000903004c776dc0849a;1;14792619
93.92.30.3;800000090300fc994793ffe0;2;35685739
94.210.251.1;8000000903000029c2006800;34;33138198
145.131.247.136;00000009020000024b7d8d6f;11;4846915
92.68.78.192;800000090300f04a02916800;8;3993758
93.190.139.68;80001f88807cf392397c6a3f6700000000;2;16660497
89.146.11.177;8000000903002c5741b5ac00;10;6447185
147.75.86.109;3d4bf541e427b8f4e97cba46b0c4040d673b9857beaa7f45336bf88bebecd3a6;21;19824088
92.71.205.235;8000000903000062ecea9e04;11;429427
92.68.188.32;00000009020000024b7d8d6f;6;4247986
93.92.30.139;800000090300843dc63098d0;2;45672148
94.209.221.255;8000000903006c410e51c800;53;9624764
89.200.75.88;0000000c000000007f000001;1;1034458
149.143.17.46;800000090300588b1c9dbd00;14;28005574
90.145.235.33;800000090300bc16657e1b00;23;117890017
93.117.229.237;8000000903008c1e80161980;6;11503072
92.66.193.65;80000009030028affdc78300;10;68012581
93.117.209.113;800033870370fc8c161730;0;0
141.138.151.188;80001f888081a5177488a4b56400000000;6;41843274
89.20.89.96;800000090300f0f755e1e62a;9;6482117
87.209.132.1;502660000000010030000137;3;60129237
93.117.205.181;8000000903004ce175e9c200;18;34121900
109.236.81.77;80001f8880699f7258ba9b926400000000;9;22960692
91.106.226.0;00000009030010b3d6dc3c70;12;92329143
145.220.141.31;80001f8880261889700e3bf35f00000000;17;4525111
92.65.164.167;800000090300a89d2122e166;2;15500
151.248.50.166;8000000903006cb2aed226fb;2;147748727
94.214.40.178;80000b2f05d0b2c428ad0933;1;1115821
94.103.144.159;8000000903000023ebb812b0;5;124600934
144.178.216.222;800000090300000000000000;9;32060086
145.145.34.6;800000090300246c848e89a0;16;7662571
87.237.3.82;800000090300a0239ff7f690;14;109098804
93.117.229.239;8000000903007411b2a4ab00;16;6290204
92.69.98.40;8000304404464754343046544b3232303137393132;1740989498;7880695
91.232.115.203;800000090300b0aa7727b000;21;89678960
94.127.98.205;80000009030000229078abf0;10;141417254
89.255.9.215;800000090300188b9d76ce60;1;59517771
92.65.138.178;800000090300087b87079780;12;25290022
94.101.104.36;8000000903006cab05384d00;10;69875084
109.109.117.156;80000009030028affd10b000;16;11641675
93.92.26.95;800000090300b8114b881180;24;66300132
145.32.29.233;800063a203b8af67f52e49;46;159050732
92.68.138.127;800000090300fc994711c52a;5;19713885
149.143.27.252;800000090300588b1c9dd280;8;16092725
137.174.20.62;0000197f0000e4416499380f;15;63730864
92.67.216.116;80000009030034732dfb8bc4;1;55357745
91.231.184.1;80000009030034ed1bb42f00;65;12355090
145.131.233.195;8000000903002c5741b5ac00;10;6447194
87.215.120.198;8000000903004c710d608d6a;1;102830081
88.218.172.255;800000090300885a92df8d00;3;11445439
86.109.13.10;98a81756b58d63fbb858ce96013f340d9e842bb36e8e0781232d3fc07cc3a8b0;62;19825764
89.99.131.27;80000b2f05b0c28729c36f33;1;408703
94.247.2.123;80000009030000b77101ff00;80;7227505
89.207.29.64;800000090300a03d6fcb4200;5;265969991
89.98.236.0;80000009030028526128e000;10;4660690
94.209.89.0;8000000903007018a7676c00;8;29512402
93.117.223.70;800000090300a49bcd799780;10;6678005
93.117.207.9;8000000903004ce175a0a480;28;2853402
145.131.69.84;800000090300885a926ce49e;2;20323764
89.146.45.213;80003a8c04;0;0
94.210.68.255;80000009030000a289271800;8;31326828
93.184.105.47;8000000903008c9461fb5e80;8;20728828
93.117.207.193;8000000903003891b7a70d00;32;1066110
93.92.31.171;0000000903005c3e06c2abe6;9;25103496
94.103.145.29;8000000903000005740fb2bc;8;192469552
92.66.47.179;800000090300b4de3188129a;5;8200047
86.109.13.105;7806c7267d218ac401c1d7a2c922699ce5b2c661bf80000facaf9cfb14c71623;2;25884621
89.188.23.10;800000090300707db9b70c80;14;23986353
103.219.155.18;80000a4c0167db9b01;3;34205658
137.174.144.141;0000197f000010e8780e1c01;3;71829538
109.235.34.181;8000000903007c210e24a867;6;39907049
95.98.168.1;502660000000010030000045;6;49291567
109.109.103.11;800000090300482e72fe6980;16;12339780
92.64.145.111;80000009030070df2f3d5242;4;64991810
87.121.69.6;80001f8880249a1045c266fe5e00000000;18;8694343
92.66.158.232;800000090300f8a73a9d5280;31;9596221
109.109.108.159;800000090300b0c53ce4ac80;10;31249916
151.248.53.26;80000009030000eabd23787c;2;47958948
87.210.247.1;502660000000010030001002;3;64070253
92.64.54.143;80000009030010b3d6d199e4;1;90728010
109.109.117.71;80000009030028affd10b000;16;11641682
87.237.30.67;8000000903002cd02d2139e8;6;12449561
136.144.183.62;80001f8880089c7c407eda545a00000000;28;42529696
109.109.116.149;00000009030034732dda8306;5;58898284
94.209.144.255;8000000903000029c200b800;107;30628883
92.110.182.1;8000000903000029c2017000;8;31325306
137.174.172.253;0000197f000010e878172401;3;37879718
95.211.141.197;80001f888091d0686dc4255d5d00000000;15;7841687
94.215.42.0;800000090300002790fe8000;6;2194732
95.96.215.255;80000009030000a289267000;8;28388877
92.64.239.95;80001f888015fa1f72bd6e1e4d;151;13665
89.255.58.68;80000009030064f69df704a6;1;29390428
89.146.50.249;800000090300a0ecf94c0070;11;73668134
147.123.194.177;0000197f0000147bac98c6bf;4;52333932
145.87.250.147;80001f88805dc4b90b7e000000;1;874033
87.213.94.90;8000000903002c4f5251b750;1;137112257
93.117.241.105;800033870370fc8c680c60;0;0
95.142.53.186;80000009030024813b79d280;11;898329
93.117.241.237;800033870370fc8c58fc70;0;0
87.236.4.223;80000009030034ed1bfd5500;17;8499617
94.157.232.1;502660000000031201007164;5;65270763
151.236.146.6;800000090300502fa8c36eff;6;2593490
91.189.210.112;800000090300500f8054d300;7;99584918
95.142.48.199;800000090300001f6d91e018;8;140297092
145.131.174.41;80003a8c04;0;0
87.215.55.26;8000000903000845d1cfbb00;8;36755274
93.117.197.1;800033870370fc8c16109e;0;0
92.68.247.135;8000000903001cfc1776b000;16;13815061
94.209.35.0;8000000903006c410e153000;10;33655426
94.211.157.77;8000124c0538b1db3dd9d933;108;1958057
89.20.89.25;80000009030070ca9b581f1c;5;196128485
145.220.141.82;80001f8880261889700e3bf35f00000000;17;4525131
87.236.0.13;8000000903006c8d771a9200;8;10636772
92.68.178.100;800000090300f07f060d9a20;2;50769110
89.200.101.162;800000090300940d4beed680;10;4840563
95.129.120.0;8000000903000021d7a73c81;3;290266933
88.208.11.14;80001f8880f3dee52323fc4d6600000000;12;30660921
87.255.38.53;80001f88801f86a3d918ae8b90;1;95333
149.143.20.168;80000009030088f031e2cd80;2;63334903
94.103.145.1;8000000903000005740fb2bc;8;192469567
93.117.194.125;8000000903005c3e060ff200;38;6558200
89.20.74.30;80001f88807285cb06d6005361;9;36304072
93.92.27.188;80000009030080e01d7f8338;4;11362694
147.75.86.28;4246782bae729c7a303fb6abef21adfe1368e13fad5b5c2c4a03305a6b5339b5;64;19825425
93.184.99.175;800000090300f80f6f458100;10;923730
149.143.18.24;800000090300f872eac1312e;7;25938911
87.236.1.239;800000090300889cadd1e680;6;34889123
92.67.187.106;80002225032cb8edd6c520;19;2099311
109.109.116.127;800000090300500f8052c100;17;17333045
93.117.200.82;8000000903005ca62dfacb80;37;37778085
92.70.49.176;8000000903002834a2d84b6c;3;56245684
89.20.82.26;80001f8880d5af8e2d0f751e66;13;8181279
92.64.235.7;8000000903005ce176efbab0;28;1194755
92.64.55.208;80000009030034ed1bc8c100;37;663254
94.168.69.106;80000009030070695aa742e4;6;123818298
95.98.151.255;502660000000010030000078;6;57767381
109.109.124.159;80000009030024169dbaf400;18;70297500
92.70.143.128;8000000903004ce175855d80;35;14494378
92.64.7.247;800000090300b8114b46cda4;2;19800832
145.128.180.11;800000090300087b87015500;8;14580784
87.213.11.144;800000090300d42c44899301;180;9368325
145.131.175.201;00000009020000024b7d8d6f;10;5291304
92.69.79.242;800010e903d4f527f97f53;2746;10913
91.213.53.9;8000000903004c5d3c8e2c00;16;23837864
89.20.92.252;8000000903007079b3365f34;2;77838558
93.117.212.97;8000000903007411b2a87400;6;64599174
93.117.216.63;800000090300a411bb9dfb00;8;7130320
94.142.211.163;000000090300d46d502069de;9;41056776
93.184.99.192;800000090300f80f6f458100;10;923736
92.66.24.175;800000090300e4aa5d388d08;4;19792504
91.212.176.38;80001f8880716bb667a4a28b6600000000;5;24484137
139.28.203.67;800000090300b8a37730de00;16;8806655
94.214.16.0;800000090300f8a73af0f400;11;19130938
89.146.51.146;80000009ee000008e3fffc4c;25;60149247
147.75.86.88;5b2ddc7bc0ed1abb08c92850db9952af00146444b0edac7b587f2ffd152d2c27;38;19825784
89.146.26.248;800000090300a0ecf94c0070;11;73668153
93.117.238.241;8000000903007411b2a69a00;12;2080579
89.146.51.12;80000009ee005c5ac76e63cf;7;42082498
92.66.102.216;8000000903005488dea15d80;16;14580783
145.131.207.169;8000000903002c5741b5ac00;10;6447222
109.109.100.15;80000009030028affd10b000;16;11641704
91.223.124.198;800000090300005056be1487;6;32001094
93.117.194.217;800033870370fc8c58a630;0;0
147.123.195.221;0000197f000010e87808a801;3;73642829
92.67.56.177;8000222503c0eae42e35b4;61;10098204
93.117.236.89;800033870370fc8c1612c6;0;0
93.123.118.1;80000a4c01c0a8ff97;1;5431415
145.128.242.244;80000009ee005c5ac76e63cf;7;42082501
92.109.155.0;80000009030000a289265400;32;30796153
93.92.31.161;800000090300a0ecf91d76e0;5;15454046
92.67.183.255;80001f88031056ca170e90;2;1434
91.208.62.251;800000090300b4de31ef5980;6;51811062
93.95.253.86;80000009030020cfae301400;6;11302749
113.212.72.3;80000a4c01b9ab3009;7;3485161
89.99.207.230;8000124c05485ab6b5013133;48;3212209
94.210.30.138;80000b2f0508952a49579333;1;147148
94.103.153.129;8000000903000005740fb2bc;8;192469581
109.34.162.184;80001f8880fac8fe18c1873d68;1;7314
92.67.231.154;80003a8c04;0;0
145.131.159.78;80000009ee000008e3fffc18;1;113462922
91.235.83.191;800000090300000000000000;9;32060121
89.98.62.160;80000b2f05802994f2914933;1;2726864
93.117.199.113;80000009030044b6be9d8b80;20;1133608
109.34.160.142;80001f8880387918721fbc7367;1;13252390
151.236.147.20;8000000903006879098d7501;5;7447675
89.38.98.78;80001f88801078b42cc8f7026600000000;2;5063110
144.178.228.47;80000009030070db9861d711;5;4170489
88.218.173.1;800000090300885a92df8d00;3;11445472
94.210.38.255;8000000903006c410e153000;10;33655447
144.178.109.180;8000304404464731303046544b3232303630333632;1732703030;16167136
145.131.247.138;00000009020000024b7d8d6f;11;4846960
145.131.225.31;800000090300f866f2a4ca80;1;120721501
87.236.0.171;800000090300ecce1395eb80;25;95731149
92.66.64.231;80001f88031056ca1b3b8c;2;1439
93.117.242.0;80000009030084ebef22e480;5;7616113
92.109.183.0;80000009030000a289265400;32;30796160
94.103.149.224;8000000903000005740fb2bc;8;192469586
92.118.206.242;f5717fd4aff754efa700;9;7716707
89.255.222.253;00000009030078baf96f2ecb;25;43299637
109.109.104.181;00000009030034732d4b322c;23;39189182
93.117.206.69;800033870370fc8c676ef0;0;0
89.149.200.38;80001f888036cf407e60e5206200000000;23;575981
88.208.10.125;8000000903c08c60b49220;0;0
93.117.239.41;80000009030044b6be74f500;16;64426064
139.92.185.137;800000090300000bfcdbb01b;9;19011637
92.65.49.38;800000090300005d7326658a;3;21146644
89.20.87.159;800000090300f40f1ba03080;2;71553849
143.177.196.0;502660000000010030000017;9;49553696
143.177.151.255;502660000000010030000001;7;49381271
92.67.201.217;8000000903002cf89b4b85e4;3;7622115
94.215.111.255;800000090300002790ffa800;36;31841070
95.129.125.2;8000000903000023acdb2881;4;290265389
92.67.168.113;800063a2804caea335cbe000000001;10;9951438
93.117.208.41;800033870370fc8c538ad0;0;0
145.128.235.36;8000000903001880907123d0;2;2352065
89.20.95.81;80000009030070df2fb49cbc;1;36564631
145.131.158.197;800000090300f44e05a0c998;1;61953927
93.117.204.179;800007db031c3d2f9bb361;9;55996907
109.109.105.221;800000090300b0c53ce4d080;18;32458950
95.142.54.151;800000090300689e0b2f3b00;33;18487674
144.178.89.226;80000009030000fcbafff5a4;1;105657900
93.117.226.189;800033870370fc8c161da0;0;0
94.142.210.241;800000090300500f807e2d00;11;99666018
89.146.35.141;800000090300f872ea1d245a;4;22100167
94.211.222.23;8000124c05083e8e97032c33;295;2457505
92.64.239.213;800000090300c08c60cf9ad0;6;4406190
93.117.239.133;800033870370fc8c589980;0;0
144.178.226.62;800000090300f8c288cb2f29;3;9844915
89.20.65.9;800000090300f872ea83c32e;3;30172528
92.66.25.165;8000000903005c710da418ca;1;37775606
151.236.154.175;8000000903002c4f5278eb29;1;3042008
93.117.249.128;80000009030074ad98588100;12;55049162
87.209.236.0;502660000000010030000034;7;57766453
87.236.1.143;800000090300a4530e6ea880;28;28104987
151.248.53.80;800000090300005d73262437;3;46485086
91.214.47.252;80001f88800519161bef5a5f6600000000;28;32713
89.30.219.146;800000090300eeab292f92;0;0
109.109.96.192;800000090300b0c53ce4ad80;34;32450698
93.117.223.245;800000090300148473ea4280;4;2958980
89.146.62.188;800000090300a46c2a5046be;1;5565826
151.248.49.240;80000009030040017a87922c;2;55911534
88.218.152.19;80000634b20400001014ccd196;2;122967932
87.215.36.207;8000000903007411b2ff8416;1;8150387
151.248.55.38;800000090300a89d217ec5cd;1;20143167
94.209.186.0;800000090300d4ad710d0000;8;33051850
95.178.106.222;800063a2033ce5a6e4febd;43;106065768
151.248.51.229;800000090300d4789b7d6d47;3;1230023
145.131.159.192;80000009ee000008e3fffc14;1;113464419
87.195.108.32;800000090300001d45de2aa0;13;142513985
89.146.63.247;80000009ee000008e3fffc04;4;96617591
88.208.39.254;800000090370ea1a817fd8;0;0
93.190.139.58;80001f8880813b9c040192cc6600000000;2;5062604
145.102.33.113;80000a4c01916621fa;9;146630878
90.145.80.250;800000090300bc16657e1b00;23;117890078
144.178.233.94;800000090300f80bcbad9191;1;51936845
93.117.225.233;8000000903003891b7b28f80;20;12452868
92.66.204.128;80000009030028affdf1e800;18;8742419
92.48.196.1;8000000903bc1665bfcd40;0;0
94.142.215.113;80000009030058ac78269080;11;99672921
93.184.105.45;8000000903008c9461fb5e80;8;20728881
154.14.176.66;800000090300f8a73af8f487;25;1669319
145.131.255.167;800000090300fc9947464c3a;2;34925707
94.208.163.1;800000090300002790ff8000;11;30203687
89.20.78.128;800000090300f44e05068928;3;20148661
91.189.211.39;800000090300d4e880f60e00;33;59740834
89.149.201.25;80001f88800599d92ff72d996400000000;16;576016
145.102.243.25;8000000903005006ab638100;33;1829715
93.117.219.121;800033870370fc8c161076;0;0
95.142.50.26;80000009030068bdabb6a700;2;48510782
154.14.226.183;80000009030010f92092ef40;2;3315616
87.212.227.255;502660000000010030000106;6;49985221
94.142.208.49;80000009030058ac78268c80;16;5079852
92.67.90.65;80001f88805e76ae29d415e066;2;22735018
94.103.146.61;8000000903000005740fb2bc;8;192469608
151.248.54.165;800000090300005d73cc81bd;5;4071967
145.128.242.196;80000009ee000008e3fffc2c;1;39743898
92.70.92.1;8000000903009cd57d0113f7;2;23863558
109.109.102.79;8000000903007c210e058c80;20;36855010
94.142.215.198;800000090300500f8054d300;7;99584967
94.211.105.255;8000000903006c410e159c00;7;27784045
91.189.210.49;800000090300500f807e2d00;11;99666031
87.213.101.64;80000009030000eeabee08ec;1;145913978
145.131.173.192;8000000903005897bdb1dbb0;2;11327167
93.184.102.241;8000000903005c710daa8280;14;94264008
92.65.221.36;00000009020000024b7d8d6f;11;20765307
94.190.202.129;80003a8c04;0;0
87.208.72.1;502660000000010030000057;7;50073347
91.189.211.19;80000009030058ac78268c80;16;5079855
92.66.185.120;80000009030000f28bb55550;3;26097621
87.195.27.14;80001f8880206f8d40c96e1e4d;18;2818454
89.255.222.122;00000009030078baf96f2ecb;25;43299663
93.117.213.177;8000000903004ce175f9d600;32;18648776
91.244.224.225;80003a8c04;0;0
91.103.23.26;000000090300cced4dbbb7d0;3;7073913
93.191.1.98;8000000903002c33119eaf80;8;120326668
94.103.156.224;8000000903000005740fb2bc;8;192469615
93.117.211.43;800007db03cc208cbc08a8;15;38775165
93.117.225.193;800000090300d46d50acfd80;35;20265665
93.92.26.121;80000009030070df2f8c3b80;2;65328599
145.128.182.203;80000009030024161bb10e00;6;14494424
89.23.89.15;80001f88809a1b754398dc105b;138;1189920
95.96.244.1;80000009030094d469558000;16;28819447
109.236.94.16;80001f8880d316bf7706b1856500000000;7;343036
95.211.255.197;80001f8880ccf33b03add1ba5f00000000;4;20738809
91.215.4.63;80000009030058ac787ba400;18;59539891
94.209.17.0;800000090300285261fb6400;15;30796193
87.213.43.255;8000000903007cad4f2a4d00;2;29950120
92.71.246.183;800000090300003a7d6f0050;2;74394593
145.220.141.59;80001f8880261889700e3bf35f00000000;17;4525185
91.192.38.153;8000000903000008323e6b00;6;2156614
89.255.222.247;800000090300ecbd1d7ebc00;39;19853878
136.144.155.204;80001f8880c6fed154d1e0446500000000;9;6997402
92.68.127.1;80000009030070eaab23004a;5;10203754
139.122.224.17;8000000903000081c44e9700;8;9418500
87.212.204.0;502660000000010030000095;7;22034415
145.131.241.237;00000009020000024b7d8d6f;3;54760725
93.117.242.80;80000009030080248ff9d680;12;1576331
89.20.94.7;800000090300c44d84f2dc80;6;102645203
94.228.130.175;800000090300a80c0df1cf50;15;122005531
92.63.163.73;80001f88803f36b62a4549355600000000;19;43477633
87.208.225.255;502660000000010030000079;6;50502254
149.143.21.111;80000009030000a2eef23c6a;6;1133786
91.198.123.205;80001f8880a70db16d48f6016400000000;6;8719400
93.117.207.225;8000000903004ce176012400;10;64685273
145.128.206.9;00000009020000024b7d8d6f;11;1487483
145.220.141.130;80001f8880261889700e3bf35f00000000;17;4525189
145.121.60.3;80000009030000562b2c6080;15;28947086
89.20.94.73;8000000903007c69f6ddca2e;5;7872759
145.128.194.195;800000090300f872ea34413e;2;93095800
145.145.6.42;8000000903e4c72210af00;0;0
109.202.99.209;80000a4c030c599c5c7100;4;55978116
91.195.200.209;80003a8c04;0;0
94.209.10.255;800000090300285261293c00;9;30635862
93.117.231.117;80000009030044b6be9b8c80;12;11020881
144.178.230.55;80000009030070df2f02cce9;8;3872940
145.102.242.88;8000000903005006ab638100;33;1829733
89.106.165.192;800000090300682c7b896cb6;2;11962631
109.109.118.2;800000090300b0faebad7480;3;24099180
145.128.229.126;800000090300f80bcb87f0b8;2;4489199
92.67.182.105;800000090300e4387e16ff00;10;39076034
88.218.153.2;80000634b20400001014ccd196;2;122967956
93.117.204.161;800000090300802dbf6f8d80;18;2769741
94.101.104.38;8000000903006cab05384d00;10;69875161
93.190.142.8;80001f88801776987ee40e2d6700000000;2;17863403
92.63.170.241;f5717f001c733d820100;7;152764680
151.248.50.77;800000090300bc26c7dff4af;3;9090810
152.89.5.47;80000009030018e72874e900;27;34803825
92.109.223.0;80000009030000ebd5ed3c00;8;28821302
89.20.74.35;80000009030064f69d1301c4;4;14533722
89.207.30.133;800000090300a411bb249880;6;27783624
94.209.203.255;800000090300285261fb6400;15;30796204
87.236.6.113;80000009030034ed1b8f9c80;10;80536750
89.149.223.180;80003a8c04;0;0
93.117.243.33;80000009030044b6be8dc580;22;6751033
109.206.176.11;80001f8880156cff2e648bd653;1;61622357
93.186.185.226;80000634b20400001014ddd196;2;122968018
94.103.146.125;8000000903000005740fb2bc;8;192469631
93.92.28.57;800000090300588b1c9a5d00;7;24627789
89.149.223.139;80003a8c04;0;0
94.211.97.0;800000090300002790fe8000;6;2194807
93.117.211.15;800007db03049fca940865;4;80691860
95.142.50.67;8000000903000017df51a41b;3;19926798
92.108.58.0;80000009030000ebd5ed6800;13;28817733
91.221.151.118;80001f88805517e75434e2685e00000000;46;19192634
93.117.196.211;800007db03488eeffa0994;21;5457132
93.117.202.92;80000009030044b6be9de900;20;65290129
145.220.141.43;80001f8880261889700e3bf35f00000000;17;4525200
95.211.57.79;80003a8c04;0;0
93.117.206.109;800033870370fc8c589a90;0;0
91.238.155.2;8000000903780cf0264540;0;0
93.117.220.73;800033870370fc8c161abc;0;0
145.33.250.116;80000009030020dbea10c160;6;163964
92.67.213.9;8000000903005897bd1d3ee4;3;78193331
93.191.7.78;8000000903002c33119eaf80;8;120326689
93.117.248.225;800033870370fc8c58f370;0;0
87.236.1.175;800000090300e41f7b0e0680;21;28942294
92.109.146.0;80000009030000a289265400;32;30796210
94.213.206.0;8000000903006c410e51c800;53;9624858
93.92.26.131;0000000903005c3e06c2ab20;3;34400655
151.248.51.243;800000090300a093516d1db1;3;5601439
91.235.83.30;800000090300000000000000;5;17395854
94.228.128.212;800000090300a80c0df1cf50;15;122005547
87.120.167.16;80003a8c04;0;0
149.143.30.235;800000090300588b1c9c9880;4;31450175
141.255.178.15;800000090300f04a0251cd80;26;19166663
92.110.58.1;8000000903000029c2017000;8;31325388
93.95.214.1;8000cda203649d99d1ecb3;26;35593746
93.190.141.109;80001f8880040be3604f0c846500000000;5;5070894
144.178.68.99;80000009030070c9c6bde500;23;36486551
137.174.4.161;800000090300fa163ea70676;2;21195119
95.99.252.0;502660000000010030000119;6;50505254
149.143.20.74;80000009030000426835a000;2;7168394
92.68.9.9;8000304404464754363046544b3232303943543933;1747325436;1544743
109.109.109.163;800000090300b0c53ce4ad80;34;32450737
92.64.58.88;00000009020000024b7d8d6f;14;11510839
94.211.5.1;8000000903000029c2001000;36;27687191
94.213.255.255;800000090300002790ff8000;11;30203720
94.209.190.1;80000009030000a289271800;8;31326915
89.255.15.38;80000009030000be75907980;22;53748498
92.108.56.255;80000009030000ebd5ed6800;13;28817740
92.67.44.156;800000090300ac3a67d4c880;40;9597584
94.213.214.1;800000090300d4ad710df000;12;30030906
95.211.20.79;80001f8880a623ee0dddc3ff6600000000;15;576025
89.200.64.237;80003a8c04;0;0
89.20.86.212;80000009030074a02f5bce8c;4;36212428
145.128.241.150;80000009ee005c5ac76e63cf;7;42082562
145.128.202.107;00000009020000024b7d8d6f;8;36757291
93.92.25.168;80000009030024e9b3350500;6;11320834
95.142.49.215;80000009030058ac78bbf4b0;1;22919230
89.20.92.220;80001f888063411f05eea7eb67;3;4762640
88.208.62.62;80000009032c4f52fc16bc;0;0
92.65.167.58;800022250318b1690f06e4;10;3264143
95.96.234.0;80000009030094d469558000;16;28819474
134.19.188.177;80000a4c030c599c5a1400;4;150058480
131.174.245.42;80000009030058569f5e27e0;8;30249425
149.143.28.172;800000090300588b1c9bfa80;7;36820135
94.103.156.64;8000000903000005740fb2bc;8;192469644
92.67.87.212;8000000903005c710da413a4;5;10125919
92.48.192.78;80001f8880ca8a853f267d406300000000;12;15117952
109.109.124.211;80000009030024169dbaf400;18;70297572
145.131.70.104;8000000903006c20561b6006;2;13723408
89.146.55.63;800000090300707db92e594c;1;20132308
151.248.53.31;80000009030000eabd1edbb8;2;3065552
92.67.251.105;80000009030080248fab8280;15;37346175
92.68.240.200;8000000903000845d1b14f80;10;81912979
95.142.103.188;80000009fe380d6d008343656d883b111ad6df0af679d95225;0;0
94.210.95.255;80000009030000a289271800;8;31326921
145.102.246.112;8000000903005006ab638100;33;1829754
89.20.74.72;800000090300e4aa5d817a80;1;4225365
87.215.45.169;8000113d03d06726fe5f20;8;1748870248
89.20.87.64;800000090300f4cfe20ac4fc;11;683703
93.184.102.90;8000000903008c1e80972e00;8;32991290
145.102.243.7;8000000903005006ab638100;33;1829755
87.210.192.1;502660000000010030001002;3;64070344
93.92.27.59;8000000903005897bd7df1de;2;34241421
93.186.190.129;80000634b20400001014ddd196;2;122968034
89.20.92.240;800000090300502fa839f2c8;2;150295355
92.70.139.87;800000090300a89d211af8e0;1;10811901
94.214.98.0;8000000903006c410e153000;10;33655510
89.20.92.88;80000009030078ba9fc700c4;23;30172300
92.70.180.223;8000000903002cf89b4bd1c4;10;61093383
93.92.24.15;8000000903003c13ccee2680;17;71866449
92.108.153.255;80000009030094d469541400;9;28216499
154.14.9.73;80000009030090eb50aa1f80;4;48916348
87.213.101.98;8000000903003c08f63e3d00;2;122513122
